nota1,nota2,nota3,final,media,disciplina,matricula
7.5,6.5,7.0,-1.0,7.0,Cálculo Diferencial e Integral II,111210061
4.5,5.7,3.0,4.3,4.4,Cálculo Diferencial e Integral II,111210442
4.0,5.5,2.5,4.8,4.3,Cálculo Diferencial e Integral II,110210053
4.8,4.5,6.5,4.6,5.0,Cálculo Diferencial e Integral II,109210050
3.3,2.6,4.0,-1.0,3.3,Cálculo Diferencial e Integral II,110210078
0.0,1.5,1.5,-1.0,1.0,Cálculo Diferencial e Integral II,112110100
0.0,1.0,1.0,-1.0,0.7,Cálculo Diferencial e Integral II,111210428
6.5,1.5,4.0,1.0,2.8,Cálculo Diferencial e Integral II,111150282
1.5,3.7,0.0,-1.0,1.7,Cálculo Diferencial e Integral II,111150283
0.5,1.0,0.0,-1.0,0.5,Cálculo Diferencial e Integral II,110210059
4.5,3.8,4.5,2.0,3.4,Cálculo Diferencial e Integral II,110210058
0.0,1.5,0.0,-1.0,0.5,Cálculo Diferencial e Integral II,112110069
5.5,7.0,8.0,6.3,6.6,Cálculo Diferencial e Integral II,111210422
2.5,1.5,1.0,-1.0,1.7,Cálculo Diferencial e Integral II,111210407
2.9,6.5,8.2,5.1,5.6,Cálculo Diferencial e Integral II,110210390
6.0,6.6,4.6,3.9,5.0,Cálculo Diferencial e Integral II,110210391
6.0,7.0,4.0,4.0,5.0,Cálculo Diferencial e Integral II,110210392
5.0,8.5,5.0,5.0,5.7,Cálculo Diferencial e Integral II,110210091
0.8,4.0,1.7,-1.0,2.2,Cálculo Diferencial e Integral II,111210050
2.9,4.5,0.2,-1.0,2.5,Cálculo Diferencial e Integral II,112110055
1.0,7.0,7.0,8.5,6.4,Cálculo Diferencial e Integral II,111210452
4.3,3.5,5.3,5.8,5.0,Cálculo Diferencial e Integral II,112210781
0.0,1.5,0.0,-1.0,0.5,Cálculo Diferencial e Integral II,112210780
0.0,5.5,4.0,-1.0,3.2,Cálculo Diferencial e Integral II,111210391
2.4,0.8,2.0,-1.0,1.7,Cálculo Diferencial e Integral II,112110929
3.5,6.0,4.0,6.5,5.3,Cálculo Diferencial e Integral II,110210080
2.5,8.0,5.0,5.0,5.1,Cálculo Diferencial e Integral II,110110077
1.1,0.0,2.0,-1.0,1.0,Cálculo Diferencial e Integral II,112110101
1.6,8.5,8.8,5.5,6.0,Cálculo Diferencial e Integral II,112110020
1.5,5.0,6.5,7.0,5.4,Cálculo Diferencial e Integral II,112110025
0.0,2.0,2.0,-1.0,1.3,Cálculo Diferencial e Integral II,112110024
1.0,0.5,6.0,-1.0,2.5,Cálculo Diferencial e Integral II,111110905
2.8,6.8,0.5,-1.0,3.4,Cálculo Diferencial e Integral II,111210079
4.5,5.0,8.5,6.5,6.2,Cálculo Diferencial e Integral II,112110940
0.9,7.5,6.5,7.5,6.0,Cálculo Diferencial e Integral II,112110941
1.0,5.0,3.0,-1.0,3.0,Cálculo Diferencial e Integral II,111110900
6.5,8.5,8.5,-1.0,7.8,Cálculo Diferencial e Integral II,112110945
5.0,7.3,6.5,6.8,6.5,Cálculo Diferencial e Integral II,112210431
1.4,5.0,7.5,5.5,5.0,Cálculo Diferencial e Integral II,112110949
1.5,3.0,0.5,-1.0,1.7,Cálculo Diferencial e Integral II,112150443
2.0,1.2,2.6,-1.0,1.9,Cálculo Diferencial e Integral II,112190146
0.0,0.0,0.0,-1.0,0.0,Cálculo Diferencial e Integral II,111210951
7.0,4.8,8.0,6.0,6.4,Cálculo Diferencial e Integral II,112110036
2.0,6.3,0.7,-1.0,3.0,Cálculo Diferencial e Integral II,112110938
5.5,9.0,4.0,6.0,6.1,Cálculo Diferencial e Integral II,110210105
1.5,4.0,6.5,4.5,4.2,Cálculo Diferencial e Integral II,110210107
7.5,4.0,3.5,5.0,5.0,Cálculo Diferencial e Integral II,111110919
4.3,4.0,1.8,-1.0,3.4,Cálculo Diferencial e Integral II,112110083
2.2,3.0,1.0,-1.0,2.1,Cálculo Diferencial e Integral II,112110081
0.0,0.0,0.0,-1.0,0.0,Cálculo Diferencial e Integral II,111210665
2.0,1.5,3.5,-1.0,2.3,Cálculo Diferencial e Integral II,111110091
0.0,1.2,1.5,-1.0,0.9,Cálculo Diferencial e Integral II,111210787
0.0,1.0,0.0,-1.0,0.3,Cálculo Diferencial e Integral II,112210795
7.0,7.5,8.0,-1.0,7.5,Cálculo Diferencial e Integral II,110210078
3.2,5.5,1.3,-1.0,3.3,Cálculo Diferencial e Integral II,111210401
3.5,9.0,4.5,6.0,5.8,Cálculo Diferencial e Integral II,111210400
1.2,0.0,2.5,-1.0,1.2,Cálculo Diferencial e Integral II,112110002
6.2,4.5,4.5,9.0,6.7,Cálculo Diferencial e Integral II,112110001
5.0,8.5,4.0,4.0,5.1,Cálculo Diferencial e Integral II,110210111
0.5,0.5,4.5,-1.0,1.8,Cálculo Diferencial e Integral II,111110922
5.0,9.0,8.0,-1.0,7.3,Cálculo Diferencial e Integral II,110210118
4.0,3.6,0.0,-1.0,2.5,Cálculo Diferencial e Integral II,112150455
0.5,0.0,0.0,-1.0,0.2,Cálculo Diferencial e Integral II,111110926
7.0,6.0,8.5,-1.0,7.2,Cálculo Diferencial e Integral II,112110090
6.1,6.9,7.5,4.8,6.0,Cálculo Diferencial e Integral II,112110094
4.0,3.5,5.5,6.0,5.0,Cálculo Diferencial e Integral II,111110080
4.5,3.0,1.0,-1.0,2.8,Cálculo Diferencial e Integral II,110150167
0.0,4.5,2.3,-1.0,2.3,Cálculo Diferencial e Integral II,111210653
1.6,4.8,2.0,-1.0,2.8,Cálculo Diferencial e Integral II,111210655
0.6,5.5,3.0,-1.0,3.0,Cálculo Diferencial e Integral II,111210792
2.0,2.0,1.0,-1.0,1.7,Cálculo Diferencial e Integral II,111210417
0.0,3.8,0.0,-1.0,1.3,Cálculo Diferencial e Integral II,111210414
4.2,6.8,1.0,6.5,5.0,Cálculo Diferencial e Integral II,111110931
2.5,7.5,7.0,9.0,7.0,Cálculo Diferencial e Integral II,110210129
1.0,1.3,3.1,-1.0,1.8,Cálculo Diferencial e Integral II,110210066
2.5,4.8,1.9,-1.0,3.1,Cálculo Diferencial e Integral II,112110943
9.0,6.0,7.0,-1.0,7.3,Cálculo Diferencial e Integral II,110210053
0.0,0.0,0.0,-1.0,0.0,Cálculo Diferencial e Integral II,111210428
1.5,3.0,5.3,-1.0,3.3,Cálculo Diferencial e Integral II,111210426
0.5,1.0,0.5,-1.0,0.7,Cálculo Diferencial e Integral II,110210059
0.8,0.0,0.0,-1.0,0.3,Cálculo Diferencial e Integral II,112110069
2.2,4.0,2.0,-1.0,2.7,Cálculo Diferencial e Integral II,112110068
1.0,3.5,3.0,-1.0,2.5,Cálculo Diferencial e Integral II,112110947
0.0,2.0,0.0,-1.0,0.7,Cálculo Diferencial e Integral II,112110961
1.0,1.0,0.5,-1.0,0.8,Cálculo Diferencial e Integral II,111210870
6.2,7.0,9.0,-1.0,7.4,Cálculo Diferencial e Integral II,111210872
1.9,3.0,0.0,-1.0,1.6,Cálculo Diferencial e Integral II,111110941
3.0,6.5,6.5,4.5,5.0,Cálculo Diferencial e Integral II,111110063
0.6,0.0,0.0,-1.0,0.2,Cálculo Diferencial e Integral II,111150551
4.2,5.0,7.0,4.5,5.0,Cálculo Diferencial e Integral II,111110064
1.4,0.0,0.0,-1.0,0.5,Cálculo Diferencial e Integral II,111150493
0.0,1.0,0.0,-1.0,0.3,Cálculo Diferencial e Integral II,112150736
0.0,0.0,0.0,-1.0,0.0,Cálculo Diferencial e Integral II,111150494
6.5,10.0,7.9,-1.0,8.1,Cálculo Diferencial e Integral II,112110076
2.7,5.0,7.4,5.0,5.0,Cálculo Diferencial e Integral II,110210046
3.0,2.0,0.5,-1.0,1.8,Cálculo Diferencial e Integral II,110210041
6.7,8.2,7.0,-1.0,7.3,Cálculo Diferencial e Integral II,112110071
0.0,1.0,2.3,-1.0,1.1,Cálculo Diferencial e Integral II,111210438
3.0,6.5,7.0,4.5,5.1,Cálculo Diferencial e Integral II,112110936
0.0,4.0,5.0,-1.0,3.0,Cálculo Diferencial e Integral II,110110979
4.5,6.0,3.0,6.0,5.1,Cálculo Diferencial e Integral II,110210380
3.0,2.0,0.0,-1.0,1.7,Cálculo Diferencial e Integral II,110210386
2.0,2.5,1.5,-1.0,2.0,Cálculo Diferencial e Integral II,111110118
0.5,3.0,2.0,-1.0,1.8,Cálculo Diferencial e Integral II,111110119
3.4,9.5,8.0,-1.0,7.0,Cálculo Diferencial e Integral II,112110048
0.0,1.0,3.3,-1.0,1.4,Cálculo Diferencial e Integral II,112150728
0.7,1.5,0.5,-1.0,0.9,Cálculo Diferencial e Integral II,112210469
1.7,0.0,0.0,-1.0,0.6,Cálculo Diferencial e Integral II,111150283
2.2,8.8,10.0,-1.0,7.0,Cálculo Diferencial e Integral II,112110044
2.2,4.5,2.0,-1.0,2.9,Cálculo Diferencial e Integral II,112150735
1.3,10.0,5.0,5.0,5.2,Cálculo Diferencial e Integral II,111210407
2.9,6.8,5.0,7.5,5.9,Cálculo Diferencial e Integral II,111210442
3.5,6.5,3.0,6.0,5.0,Cálculo Diferencial e Integral II,110210130
6.0,7.0,8.0,-1.0,7.0,Cálculo Diferencial e Integral II,110110072
0.1,2.3,0.0,-1.0,0.8,Cálculo Diferencial e Integral II,110210394
1.0,0.0,0.0,-1.0,0.3,Cálculo Diferencial e Integral II,110210395
1.5,4.5,0.0,-1.0,2.0,Cálculo Diferencial e Integral II,110210391
1.0,0.0,0.0,-1.0,0.3,Cálculo Diferencial e Integral II,110210392
1.5,7.3,3.5,6.5,5.1,Cálculo Diferencial e Integral II,110210560
5.5,1.0,8.0,10.0,6.9,Cálculo Diferencial e Integral II,110110061
3.0,6.5,8.5,8.5,7.0,Cálculo Diferencial e Integral II,111110126
5.5,6.0,5.0,6.5,5.9,Cálculo Diferencial e Integral II,110210097
4.5,4.0,3.5,3.0,3.6,Cálculo Diferencial e Integral II,110210095
6.0,8.5,6.5,-1.0,7.0,Cálculo Diferencial e Integral II,111110128
4.5,5.0,2.5,3.5,3.8,Cálculo Diferencial e Integral II,110110104
4.5,5.3,7.0,5.0,5.4,Cálculo Diferencial e Integral II,110210092
2.5,5.0,4.5,2.5,3.4,Cálculo Diferencial e Integral II,110210091
4.0,5.0,3.0,6.5,5.0,Cálculo Diferencial e Integral II,109210009
5.0,3.5,1.5,-1.0,3.3,Cálculo Diferencial e Integral II,111110895
5.5,3.0,8.0,5.5,5.5,Cálculo Diferencial e Integral II,111110898
6.0,9.5,9.5,-1.0,8.3,Cálculo Diferencial e Integral II,111110921
4.5,8.0,3.5,8.5,6.6,Cálculo Diferencial e Integral II,110110974
6.0,9.5,8.5,-1.0,8.0,Cálculo Diferencial e Integral II,111110134
3.5,7.5,6.0,4.5,5.2,Cálculo Diferencial e Integral II,111110135
5.0,3.5,6.5,2.5,4.0,Cálculo Diferencial e Integral II,110110077
3.5,4.5,4.5,6.5,5.1,Cálculo Diferencial e Integral II,111110130
4.5,9.0,10.0,-1.0,7.8,Cálculo Diferencial e Integral II,111110133
0.5,3.5,3.5,-1.0,2.5,Cálculo Diferencial e Integral II,111210061
9.0,5.5,2.0,8.0,6.5,Cálculo Diferencial e Integral II,111110121
3.0,0.0,2.0,-1.0,1.7,Cálculo Diferencial e Integral II,110210494
2.5,2.5,0.5,-1.0,1.8,Cálculo Diferencial e Integral II,110210093
4.0,7.5,1.0,6.3,5.0,Cálculo Diferencial e Integral II,111150292
4.5,2.0,2.5,-1.0,3.0,Cálculo Diferencial e Integral II,110210105
1.5,0.0,0.0,-1.0,0.5,Cálculo Diferencial e Integral II,110210107
0.0,0.0,0.0,-1.0,0.0,Cálculo Diferencial e Integral II,110210109
6.0,1.5,5.0,6.5,5.1,Cálculo Diferencial e Integral II,111110912
6.0,1.5,2.5,-1.0,3.3,Cálculo Diferencial e Integral II,111110911
4.5,8.5,8.0,-1.0,7.0,Cálculo Diferencial e Integral II,109210293
8.0,8.5,7.5,-1.0,8.0,Cálculo Diferencial e Integral II,111110092
4.0,0.0,0.0,-1.0,1.3,Cálculo Diferencial e Integral II,110150173
8.0,8.0,7.0,-1.0,7.7,Cálculo Diferencial e Integral II,111110090
3.5,3.5,0.0,-1.0,2.3,Cálculo Diferencial e Integral II,110210580
1.5,1.5,0.0,-1.0,1.0,Cálculo Diferencial e Integral II,109210050
2.0,2.0,0.0,-1.0,1.3,Cálculo Diferencial e Integral II,110210078
4.0,1.2,6.8,1.0,2.8,Cálculo Diferencial e Integral II,111150282
1.5,1.5,2.0,-1.0,1.7,Cálculo Diferencial e Integral II,110210073
4.0,3.0,7.0,4.5,4.6,Cálculo Diferencial e Integral II,110210072
3.5,3.0,6.0,7.0,5.3,Cálculo Diferencial e Integral II,111110929
5.0,3.0,6.0,3.5,4.2,Cálculo Diferencial e Integral II,110210114
3.0,0.5,0.0,-1.0,1.2,Cálculo Diferencial e Integral II,110210118
4.5,8.0,8.5,-1.0,7.0,Cálculo Diferencial e Integral II,111110925
3.0,3.5,6.5,6.0,5.0,Cálculo Diferencial e Integral II,110150169
3.0,4.0,0.5,-1.0,2.5,Cálculo Diferencial e Integral II,110150167
8.5,7.5,10.0,-1.0,8.7,Cálculo Diferencial e Integral II,111110083
3.5,4.5,5.0,6.5,5.2,Cálculo Diferencial e Integral II,109210046
5.0,8.5,3.5,7.5,6.4,Cálculo Diferencial e Integral II,110210068
2.0,2.0,8.0,7.5,5.4,Cálculo Diferencial e Integral II,110210060
3.5,5.8,4.0,6.0,5.0,Cálculo Diferencial e Integral II,110210061
3.5,3.5,5.0,6.5,5.0,Cálculo Diferencial e Integral II,111110938
10.0,9.5,9.5,-1.0,9.7,Cálculo Diferencial e Integral II,111110071
7.0,6.5,7.5,-1.0,7.0,Cálculo Diferencial e Integral II,110110130
9.5,9.5,10.0,-1.0,9.7,Cálculo Diferencial e Integral II,111110076
1.0,0.0,0.0,-1.0,0.3,Cálculo Diferencial e Integral II,110210053
5.0,4.5,3.0,6.5,5.1,Cálculo Diferencial e Integral II,109110801
1.0,1.0,0.0,-1.0,0.7,Cálculo Diferencial e Integral II,109110806
0.1,0.0,0.0,-1.0,0.0,Cálculo Diferencial e Integral II,110210059
9.5,2.5,6.5,6.0,6.1,Cálculo Diferencial e Integral II,109110095
0.0,0.5,0.0,-1.0,0.2,Cálculo Diferencial e Integral II,111110100
6.5,8.5,6.0,-1.0,7.0,Cálculo Diferencial e Integral II,111110103
5.0,2.0,5.0,7.5,5.4,Cálculo Diferencial e Integral II,111110060
4.5,6.5,1.5,7.5,5.5,Cálculo Diferencial e Integral II,110110129
3.0,6.5,3.5,8.5,6.0,Cálculo Diferencial e Integral II,110210047
1.5,2.5,0.0,-1.0,1.3,Cálculo Diferencial e Integral II,110210041
0.5,5.5,0.0,-1.0,2.0,Cálculo Diferencial e Integral II,110210388
5.0,3.0,7.5,5.0,5.1,Cálculo Diferencial e Integral II,110110851
2.0,3.0,4.0,-1.0,3.0,Cálculo Diferencial e Integral II,110210380
9.0,3.0,0.0,1.5,3.0,Cálculo Diferencial e Integral II,111110114
3.5,6.0,5.5,6.0,5.4,Cálculo Diferencial e Integral II,110110055
3.5,0.0,3.5,-1.0,2.3,Cálculo Diferencial e Integral II,110210080
4.5,5.5,2.0,6.5,5.0,Cálculo Diferencial e Integral II,110110112
0.5,9.5,4.5,5.5,5.1,Cálculo Diferencial e Integral II,110110070
7.0,10.0,4.0,-1.0,7.0,Cálculo Diferencial e Integral II,110110095
7.1,7.35,7.35,-1.0,7.2,TECC(Fundamentos de Prog. Concorrente),112110087
8.55,7.55,7.65,-1.0,8.1,TECC(Fundamentos de Prog. Concorrente),110110116
5.75,4.65,5.4,4.2,5.0,TECC(Fundamentos de Prog. Concorrente),112110919
8.05,7.15,7.15,-1.0,7.6,TECC(Fundamentos de Prog. Concorrente),110110124
7.85,6.9,6.15,-1.0,7.0,TECC(Fundamentos de Prog. Concorrente),108210030
7.9,8.0,7.75,-1.0,7.8,TECC(Fundamentos de Prog. Concorrente),108210022
7.65,7.95,7.95,-1.0,7.8,TECC(Fundamentos de Prog. Concorrente),111110079
7.0,8.4,7.9,-1.0,7.5,TECC(Fundamentos de Prog. Concorrente),109110089
7.6,7.75,7.75,-1.0,7.7,TECC(Fundamentos de Prog. Concorrente),108210202
8.4,7.35,6.4,-1.0,7.4,TECC(Fundamentos de Prog. Concorrente),108210039
8.05,7.05,6.0,-1.0,7.0,TECC(Fundamentos de Prog. Concorrente),107110030
7.5,7.0,6.5,-1.0,7.0,TECC(Fundamentos de Prog. Concorrente),108210282
7.85,7.6,5.4,6.6,6.6,TECC(Fundamentos de Prog. Concorrente),110110081
5.7,7.75,4.25,5.5,5.2,TECC(Fundamentos de Prog. Concorrente),107210223
6.6,7.75,7.75,-1.0,7.2,TECC(Fundamentos de Prog. Concorrente),107210013
5.6,5.1,6.6,5.8,6.0,TECC(Fundamentos de Prog. Concorrente),111210404
6.15,5.85,6.35,6.0,6.2,TECC(Fundamentos de Prog. Concorrente),109110095
8.95,9.95,8.95,-1.0,9.0,TECC(Fundamentos de Prog. Concorrente),109110085
8.55,9.35,8.35,-1.0,8.5,TECC(Fundamentos de Prog. Concorrente),109110084
6.75,6.5,4.8,6.0,5.9,TECC(Fundamentos de Prog. Concorrente),109150028
4.5,6.1,5.35,5.1,5.0,TECC(Fundamentos de Prog. Concorrente),112110038
7.85,8.3,7.3,-1.0,7.6,TECC(Fundamentos de Prog. Concorrente),109110115
2.5,2.5,0.0,-1.0,1.5,TECC(Fundamentos de Prog. Concorrente),110110057
6.5,7.6,7.5,-1.0,7.0,TECC(Fundamentos de Prog. Concorrente),110110047
7.4,10.0,9.25,-1.0,8.1,TECC(Fundamentos de Prog. Concorrente),108110024
6.35,3.75,1.5,6.4,5.0,TECC(Fundamentos de Prog. Concorrente),109110054
6.4,7.75,7.85,-1.0,7.0,TECC(Fundamentos de Prog. Concorrente),111210090
7.15,7.75,8.2,-1.0,7.6,TECC(Fundamentos de Prog. Concorrente),108210003
9.8,10.0,10.0,-1.0,9.9,TECC(Fundamentos de Prog. Concorrente),108110502
7.9,7.7,5.1,3.5,5.2,TECC(Fundamentos de Prog. Concorrente),109110120
8.65,9.75,9.65,-1.0,9.1,TECC(Fundamentos de Prog. Concorrente),109110122
7.5,7.75,7.9,-1.0,7.7,TECC(Fundamentos de Prog. Concorrente),108110001
7.5,10.0,9.4,-1.0,8.2,TECC(Fundamentos de Prog. Concorrente),107210017
7.9,6.75,6.4,-1.0,7.0,TECC(Fundamentos de Prog. Concorrente),107210001
8.85,7.7,7.2,-1.0,8.0,TECC(Fundamentos de Prog. Concorrente),109110100
8.15,6.75,6.1,-1.0,7.0,TECC(Fundamentos de Prog. Concorrente),107110437
6.6,8.6,9.25,-1.0,7.8,TECC(Fundamentos de Prog. Concorrente),107210226
7.55,6.4,4.9,5.0,5.7,TECC(Fundamentos de Prog. Concorrente),106210157
6.75,8.6,8.1,-1.0,7.3,TECC(Fundamentos de Prog. Concorrente),107210032
3.75,3.75,0.0,-1.0,1.7,TECC(Fundamentos de Prog. Concorrente),106210151
7.85,9.75,8.75,-1.0,8.1,TECC(Fundamentos de Prog. Concorrente),108210284
6.7,7.2,7.0,-1.0,7.0,Paradigmas de Linguagem de Programação,109210029
9.0,8.2,8.6,-1.0,8.6,Paradigmas de Linguagem de Programação,109110032
10.0,9.0,9.5,-1.0,9.5,Paradigmas de Linguagem de Programação,109210300
5.2,9.4,7.3,-1.0,7.3,Paradigmas de Linguagem de Programação,109110092
5.9,8.6,7.3,-1.0,7.3,Paradigmas de Linguagem de Programação,111110078
8.0,9.0,8.5,-1.0,8.5,Paradigmas de Linguagem de Programação,109110063
5.5,8.6,7.1,-1.0,7.1,Paradigmas de Linguagem de Programação,108210211
5.3,9.0,7.2,-1.0,7.2,Paradigmas de Linguagem de Programação,108210205
5.7,8.2,7.0,-1.0,7.0,Paradigmas de Linguagem de Programação,109150038
9.5,9.2,9.4,-1.0,9.4,Paradigmas de Linguagem de Programação,109110066
6.8,10.0,8.4,-1.0,8.4,Paradigmas de Linguagem de Programação,111110893
7.0,10.0,8.5,-1.0,8.5,Paradigmas de Linguagem de Programação,105210160
5.6,9.0,7.3,-1.0,7.3,Paradigmas de Linguagem de Programação,107110032
4.5,9.4,7.0,-1.0,7.0,Paradigmas de Linguagem de Programação,109110800
7.9,7.2,7.6,-1.0,7.6,Paradigmas de Linguagem de Programação,109150027
5.3,8.6,7.0,-1.0,7.0,Paradigmas de Linguagem de Programação,108210353
7.0,10.0,8.5,-1.0,8.5,Paradigmas de Linguagem de Programação,107210009
7.1,9.0,8.1,-1.0,8.1,Paradigmas de Linguagem de Programação,109110108
6.0,8.2,7.1,-1.0,7.1,Paradigmas de Linguagem de Programação,110110069
7.5,9.2,8.4,-1.0,8.4,Paradigmas de Linguagem de Programação,109150001
9.3,8.2,8.8,-1.0,8.8,Paradigmas de Linguagem de Programação,111110938
9.3,6.5,7.9,-1.0,7.9,Paradigmas de Linguagem de Programação,110210110
6.0,8.7,7.4,-1.0,7.4,Paradigmas de Linguagem de Programação,112150440
7.5,6.5,7.0,-1.0,7.0,Paradigmas de Linguagem de Programação,110210114
8.3,8.0,8.2,-1.0,8.2,Paradigmas de Linguagem de Programação,110210390
6.7,6.5,6.4,6.0,6.4,Paradigmas de Linguagem de Programação,110210391
9.0,10.0,9.5,-1.0,9.5,Paradigmas de Linguagem de Programação,110110047
5.7,6.5,7.0,8.3,7.0,Paradigmas de Linguagem de Programação,110210091
5.0,10.0,7.5,-1.0,7.5,Paradigmas de Linguagem de Programação,109210286
6.8,9.0,7.9,-1.0,7.9,Paradigmas de Linguagem de Programação,112110922
5.7,8.2,7.0,-1.0,7.0,Paradigmas de Linguagem de Programação,109210009
5.5,9.5,7.5,-1.0,7.5,Paradigmas de Linguagem de Programação,110110129
7.9,6.5,7.2,-1.0,7.2,Paradigmas de Linguagem de Programação,110150167
5.5,4.5,3.6,1.5,3.6,Paradigmas de Linguagem de Programação,108210207
7.7,10.0,8.9,-1.0,8.9,Paradigmas de Linguagem de Programação,110210047
6.2,8.0,7.1,-1.0,7.1,Paradigmas de Linguagem de Programação,110210068
8.7,6.5,7.6,-1.0,7.6,Paradigmas de Linguagem de Programação,110110087
6.2,8.5,7.4,-1.0,7.4,Paradigmas de Linguagem de Programação,110210061
5.8,6.5,6.9,8.0,6.9,Paradigmas de Linguagem de Programação,110110974
5.4,8.5,7.0,-1.0,7.0,Paradigmas de Linguagem de Programação,110210105
10.0,9.0,9.5,-1.0,9.5,Paradigmas de Linguagem de Programação,110110853
6.5,6.5,6.1,5.5,6.1,Paradigmas de Linguagem de Programação,110110973
6.3,9.0,7.7,-1.0,7.7,Paradigmas de Linguagem de Programação,110110851
8.2,6.5,7.4,-1.0,7.4,Paradigmas de Linguagem de Programação,110210080
7.5,9.0,8.3,-1.0,8.3,Paradigmas de Linguagem de Programação,110110070
6.5,8.0,7.3,-1.0,7.3,Paradigmas de Linguagem de Programação,110110052
6.0,6.5,6.4,6.5,6.4,Paradigmas de Linguagem de Programação,110110053
9.3,10.0,9.7,-1.0,9.7,Paradigmas de Linguagem de Programação,111210120
2.5,8.0,5.0,4.5,5.0,Paradigmas de Linguagem de Programação,111210066
7.5,6.5,7.0,-1.0,7.0,Paradigmas de Linguagem de Programação,111210061
7.5,10.0,8.8,-1.0,8.8,Paradigmas de Linguagem de Programação,109210034
2.5,2.5,2.5,-1.0,2.5,Paradigmas de Linguagem de Programação,111110079
5.8,8.2,7.0,-1.0,7.0,Paradigmas de Linguagem de Programação,110210075
5.5,5.6,5.0,4.0,5.0,Paradigmas de Linguagem de Programação,110210397
8.4,5.5,7.0,-1.0,7.0,Paradigmas de Linguagem de Programação,111110121
4.5,5.5,3.0,-1.0,3.0,Paradigmas de Linguagem de Programação,111210117
9.0,8.6,8.8,-1.0,8.8,Paradigmas de Linguagem de Programação,111110126
3.5,6.1,5.0,5.2,5.0,Paradigmas de Linguagem de Programação,110110044
4.9,9.1,7.0,-1.0,7.0,Paradigmas de Linguagem de Programação,111210073
4.5,3.5,5.0,6.4,5.0,Paradigmas de Linguagem de Programação,111210953
7.3,6.6,7.0,-1.0,7.0,Paradigmas de Linguagem de Programação,111110060
9.0,8.5,8.8,-1.0,8.8,Paradigmas de Linguagem de Programação,111110128
8.5,6.0,7.3,-1.0,7.3,Paradigmas de Linguagem de Programação,108210207
6.0,8.0,7.0,-1.0,7.0,Paradigmas de Linguagem de Programação,111110083
7.8,6.5,7.2,-1.0,7.2,Paradigmas de Linguagem de Programação,111110895
8.1,5.8,7.0,-1.0,7.0,Paradigmas de Linguagem de Programação,110210388
6.5,8.6,7.6,-1.0,7.6,Paradigmas de Linguagem de Programação,111210399
10.0,6.5,8.3,-1.0,8.3,Paradigmas de Linguagem de Programação,111110939
7.5,9.1,8.3,-1.0,8.3,Paradigmas de Linguagem de Programação,110210129
6.0,5.6,5.1,4.0,5.1,Paradigmas de Linguagem de Programação,110210083
6.0,8.0,7.0,-1.0,7.0,Paradigmas de Linguagem de Programação,111110912
9.0,9.7,9.4,-1.0,9.4,Paradigmas de Linguagem de Programação,110210088
8.5,5.5,7.0,-1.0,7.0,Paradigmas de Linguagem de Programação,111110114
8.5,8.6,8.6,-1.0,8.6,Paradigmas de Linguagem de Programação,111110076
8.5,6.5,7.5,-1.0,7.5,Paradigmas de Linguagem de Programação,111110090
8.5,8.7,8.6,-1.0,8.6,Paradigmas de Linguagem de Programação,109210493
6.0,8.7,7.4,-1.0,7.4,Paradigmas de Linguagem de Programação,110210079
7.5,8.6,8.1,-1.0,8.1,Paradigmas de Linguagem de Programação,110210072
7.0,8.5,7.8,-1.0,7.8,Paradigmas de Linguagem de Programação,109110095
6.5,6.5,7.7,9.5,7.7,Paradigmas de Linguagem de Programação,110110072
9.0,4.5,7.3,8.0,7.3,Paradigmas de Linguagem de Programação,110110091
6.0,7.2,7.6,9.0,7.6,Paradigmas de Linguagem de Programação,111110923
9.5,4.5,7.0,-1.0,7.0,Paradigmas de Linguagem de Programação,110110848
6.5,8.0,7.3,-1.0,7.3,Paradigmas de Linguagem de Programação,109110111
4.5,4.0,5.6,7.5,5.6,Paradigmas de Linguagem de Programação,108210348
5.7,5.3,5.5,5.5,5.5,Paradigmas de Linguagem de Programação,110110045
7.2,5.5,7.2,8.5,7.2,Paradigmas de Linguagem de Programação,109210285
6.0,8.0,7.0,-1.0,7.0,Paradigmas de Linguagem de Programação,109110079
4.0,10.0,7.0,-1.0,7.0,Paradigmas de Linguagem de Programação,110110127
8.3,8.0,8.2,-1.0,8.2,Paradigmas de Linguagem de Programação,109210060
6.5,6.2,6.4,6.5,6.4,Paradigmas de Linguagem de Programação,111110086
9.0,9.5,9.3,-1.0,9.3,Paradigmas de Linguagem de Programação,109210065
5.2,8.0,5.4,3.5,5.4,Paradigmas de Linguagem de Programação,109210046
7.5,1.5,5.0,5.7,5.0,Paradigmas de Linguagem de Programação,111210450
8.3,7.5,7.9,-1.0,7.9,Paradigmas de Linguagem de Programação,110110081
