nota1,nota2,nota3,final,media,periodo,coddisciplina,disciplina,matricula,situacao,erro
3.5,7.0,2.0,7.0,5.3,20111,1109053,Cálculo Diferencial e Integral II,110210397,A,
3.0,4.5,0.5,-1.0,2.7,20111,1109053,Cálculo Diferencial e Integral II,110210390,R,
0.0,5.5,1.5,-1.0,2.3,20111,1109053,Cálculo Diferencial e Integral II,110210560,R,
3.0,9.5,2.0,5.5,5.1,20111,1109053,Cálculo Diferencial e Integral II,109110111,A,
4.0,3.5,-1.0,-1.0,2.5,20111,1109053,Cálculo Diferencial e Integral II,110110062,R,
7.0,8.5,5.5,-1.0,7.0,20111,1109053,Cálculo Diferencial e Integral II,110210102,A,0.0
4.5,3.5,4.0,7.0,5.2,20111,1109053,Cálculo Diferencial e Integral II,110110067,A,
0.0,6.0,-1.0,-1.0,2.0,20111,1109053,Cálculo Diferencial e Integral II,111150292,R,
2.5,-1.0,0.0,-1.0,0.8,20111,1109053,Cálculo Diferencial e Integral II,111110938,R,
6.0,6.5,3.5,5.5,5.4,20111,1109053,Cálculo Diferencial e Integral II,110210094,A,
2.0,0.0,1.0,-1.0,1.0,20111,1109053,Cálculo Diferencial e Integral II,110110104,R,
0.5,6.0,2.5,-1.0,3.0,20111,1109053,Cálculo Diferencial e Integral II,110210092,R,
0.0,3.5,0.5,-1.0,1.3,20111,1109053,Cálculo Diferencial e Integral II,110210091,R,
6.0,8.5,3.5,6.5,6.2,20111,1109053,Cálculo Diferencial e Integral II,111110089,A,
3.5,1.5,-1.0,-1.0,1.7,20111,1109053,Cálculo Diferencial e Integral II,110110851,R,
0.5,5.5,0.0,-1.0,2.0,20111,1109053,Cálculo Diferencial e Integral II,109210009,R,
3.5,2.0,0.0,-1.0,1.8,20111,1109053,Cálculo Diferencial e Integral II,110110129,R,
1.0,8.5,2.5,4.5,4.2,20111,1109053,Cálculo Diferencial e Integral II,110150167,R,
0.0,1.0,-1.0,-1.0,0.3,20111,1109053,Cálculo Diferencial e Integral II,110210383,R,
3.0,6.5,0.5,-1.0,3.3,20111,1109053,Cálculo Diferencial e Integral II,109210046,R,
2.5,6.5,3.0,5.0,4.4,20111,1109053,Cálculo Diferencial e Integral II,110210068,R,
5.5,9.0,7.0,-1.0,7.2,20111,1109053,Cálculo Diferencial e Integral II,111110939,A,0.0333333333333
3.0,4.5,2.0,-1.0,3.2,20111,1109053,Cálculo Diferencial e Integral II,110210060,R,
1.5,7.0,3.5,3.0,3.6,20111,1109053,Cálculo Diferencial e Integral II,110210061,R,
1.0,7.0,2.5,-1.0,3.5,20111,1109053,Cálculo Diferencial e Integral II,110110974,R,
1.5,0.0,-1.0,-1.0,0.5,20111,1109053,Cálculo Diferencial e Integral II,110210105,R,
3.5,9.0,4.0,5.0,5.3,20111,1109053,Cálculo Diferencial e Integral II,110110853,A,
2.5,8.0,5.0,7.0,5.9,20111,1109053,Cálculo Diferencial e Integral II,110110973,A,
2.0,4.0,0.5,-1.0,2.2,20111,1109053,Cálculo Diferencial e Integral II,110110130,R,
0.0,0.0,-1.0,-1.0,0.0,20111,1109053,Cálculo Diferencial e Integral II,110210109,R,
2.0,3.0,0.5,-1.0,1.8,20111,1109053,Cálculo Diferencial e Integral II,110210380,R,
2.0,4.0,1.5,-1.0,2.5,20111,1109053,Cálculo Diferencial e Integral II,110210129,R,
5.0,6.5,1.5,7.0,5.4,20111,1109053,Cálculo Diferencial e Integral II,110210128,A,
3.0,0.0,0.0,-1.0,1.0,20111,1109053,Cálculo Diferencial e Integral II,110210080,R,
1.5,6.0,4.5,6.5,5.0,20111,1109053,Cálculo Diferencial e Integral II,110210083,A,
1.5,5.5,0.0,-1.0,2.3,20111,1109053,Cálculo Diferencial e Integral II,110110070,R,
3.0,1.0,-1.0,-1.0,1.3,20111,1109053,Cálculo Diferencial e Integral II,110110072,R,
4.0,9.0,5.5,8.0,6.9,20111,1109053,Cálculo Diferencial e Integral II,110210088,A,
1.0,4.0,1.5,-1.0,2.2,20111,1109053,Cálculo Diferencial e Integral II,110110055,R,
3.5,9.0,1.0,7.0,5.5,20111,1109053,Cálculo Diferencial e Integral II,111110139,A,
1.0,6.0,1.0,-1.0,2.7,20111,1109053,Cálculo Diferencial e Integral II,109210293,R,
1.0,-1.0,1.5,-1.0,0.8,20111,1109053,Cálculo Diferencial e Integral II,109210032,R,
0.5,0.0,-1.0,-1.0,0.2,20111,1109053,Cálculo Diferencial e Integral II,109210291,R,
1.0,3.0,3.0,-1.0,2.3,20111,1109053,Cálculo Diferencial e Integral II,110110112,R,
1.0,-1.0,0.0,-1.0,0.3,20111,1109053,Cálculo Diferencial e Integral II,109210294,R,
1.0,0.0,0.0,-1.0,0.3,20111,1109053,Cálculo Diferencial e Integral II,109210014,R,
7.5,3.5,3.5,8.5,6.3,20111,1109053,Cálculo Diferencial e Integral II,109210299,A,
2.5,2.5,-1.0,-1.0,1.7,20111,1109053,Cálculo Diferencial e Integral II,110210580,R,
4.0,7.0,8.0,9.0,7.4,20111,1109053,Cálculo Diferencial e Integral II,110210526,A,
0.0,-1.0,-1.0,-1.0,0.0,20111,1109053,Cálculo Diferencial e Integral II,109210051,R,
4.5,6.5,3.0,7.0,5.6,20111,1109053,Cálculo Diferencial e Integral II,110210052,A,
5.5,5.0,1.5,4.5,4.2,20111,1109053,Cálculo Diferencial e Integral II,109110801,R,
4.0,4.0,0.5,-1.0,2.8,20111,1109053,Cálculo Diferencial e Integral II,109110800,R,
2.5,9.0,7.0,7.5,6.7,20111,1109053,Cálculo Diferencial e Integral II,110210079,A,
0.0,0.5,-1.0,-1.0,0.2,20111,1109053,Cálculo Diferencial e Integral II,109110806,R,
5.5,5.5,3.5,7.0,5.7,20111,1109053,Cálculo Diferencial e Integral II,110210075,A,
4.5,7.0,3.0,6.0,5.3,20111,1109053,Cálculo Diferencial e Integral II,110110090,A,
3.0,5.5,1.5,-1.0,3.3,20111,1109053,Cálculo Diferencial e Integral II,110210072,R,
1.5,2.0,1.5,-1.0,1.7,20111,1109053,Cálculo Diferencial e Integral II,110150173,R,
1.5,5.0,1.0,-1.0,2.5,20111,1109053,Cálculo Diferencial e Integral II,110110095,R,
5.5,2.0,3.8,-1.0,3.8,20121,1109053,Cálculo Diferencial e Integral II,110210111,R,
2.0,1.0,1.0,-1.0,1.3,20121,1109053,Cálculo Diferencial e Integral II,112110920,R,
2.0,-1.0,-1.0,-1.0,0.7,20121,1109053,Cálculo Diferencial e Integral II,111210748,R,
7.5,4.5,8.0,6.0,6.4,20121,1109053,Cálculo Diferencial e Integral II,110210114,A,
2.0,-1.0,-1.0,-1.0,0.7,20121,1109053,Cálculo Diferencial e Integral II,111110922,R,
5.5,5.5,4.0,5.0,5.0,20121,1109053,Cálculo Diferencial e Integral II,111110911,A,
4.0,4.0,3.2,-1.0,3.7,20121,1109053,Cálculo Diferencial e Integral II,110210391,R,
3.5,2.0,7.8,3.6,4.1,20121,1109053,Cálculo Diferencial e Integral II,110210392,R,
1.0,1.0,2.0,-1.0,1.3,20121,1109053,Cálculo Diferencial e Integral II,111110905,R,
3.5,3.8,1.5,-1.0,2.9,20121,1109053,Cálculo Diferencial e Integral II,111210872,R,
2.5,1.0,1.0,-1.0,1.5,20121,1109053,Cálculo Diferencial e Integral II,111110926,R,
2.0,4.8,2.0,-1.0,2.9,20121,1109053,Cálculo Diferencial e Integral II,111110900,R,
2.0,1.0,1.5,-1.0,1.5,20121,1109053,Cálculo Diferencial e Integral II,111110941,R,
8.0,4.8,5.3,3.8,5.1,20121,1109053,Cálculo Diferencial e Integral II,110210093,A,
3.5,3.5,6.0,3.5,4.0,20121,1109053,Cálculo Diferencial e Integral II,110210091,R,
5.0,-1.0,1.0,-1.0,2.0,20121,1109053,Cálculo Diferencial e Integral II,111210426,R,
-1.0,3.7,5.3,-1.0,3.0,20121,1109053,Cálculo Diferencial e Integral II,110110122,R,
1.0,3.0,-1.0,-1.0,1.3,20121,1109053,Cálculo Diferencial e Integral II,111150551,R,
5.0,5.2,7.0,8.2,6.7,20121,1109053,Cálculo Diferencial e Integral II,111210056,A,
-1.0,1.0,-1.0,-1.0,0.3,20121,1109053,Cálculo Diferencial e Integral II,110210495,R,
8.0,4.6,4.0,4.3,5.0,20121,1109053,Cálculo Diferencial e Integral II,111210445,A,
-1.0,1.0,0.0,-1.0,0.3,20121,1109053,Cálculo Diferencial e Integral II,111150493,R,
1.0,1.5,0.0,-1.0,0.8,20121,1109053,Cálculo Diferencial e Integral II,112150736,R,
5.5,1.5,3.0,-1.0,3.3,20121,1109053,Cálculo Diferencial e Integral II,111110080,R,
5.5,4.5,4.5,3.3,4.2,20121,1109053,Cálculo Diferencial e Integral II,110150167,R,
4.5,2.0,1.0,-1.0,2.5,20121,1109053,Cálculo Diferencial e Integral II,112150443,R,
-1.0,1.0,-1.0,-1.0,0.3,20121,1109053,Cálculo Diferencial e Integral II,110210046,R,
3.0,3.3,3.5,-1.0,3.3,20121,1109053,Cálculo Diferencial e Integral II,111210452,R,
0.0,2.8,5.0,-1.0,2.6,20121,1109053,Cálculo Diferencial e Integral II,110210041,R,
6.0,5.8,7.0,6.5,6.4,20121,1109053,Cálculo Diferencial e Integral II,111110895,A,
3.0,1.7,0.0,-1.0,1.6,20121,1109053,Cálculo Diferencial e Integral II,111210410,R,
4.5,3.2,4.3,6.5,5.0,20121,1109053,Cálculo Diferencial e Integral II,111210411,A,
0.0,0.5,0.0,-1.0,0.2,20121,1109053,Cálculo Diferencial e Integral II,111210414,R,
-1.0,1.8,-1.0,-1.0,0.6,20121,1109053,Cálculo Diferencial e Integral II,111210655,R,
5.8,7.0,8.1,-1.0,7.0,20121,1109053,Cálculo Diferencial e Integral II,110210388,A,0.0333333333333
3.5,1.1,8.0,3.8,4.0,20121,1109053,Cálculo Diferencial e Integral II,110210105,R,
2.0,3.5,3.5,-1.0,3.0,20121,1109053,Cálculo Diferencial e Integral II,110210107,R,
4.5,3.0,4.5,4.0,4.0,20121,1109053,Cálculo Diferencial e Integral II,110210380,R,
6.7,4.0,1.3,3.5,3.8,20121,1109053,Cálculo Diferencial e Integral II,111110931,R,
4.0,1.0,4.0,-1.0,3.0,20121,1109053,Cálculo Diferencial e Integral II,110210129,R,
4.5,2.5,2.0,-1.0,3.0,20121,1109053,Cálculo Diferencial e Integral II,110210080,R,
1.0,1.0,1.0,-1.0,1.0,20121,1109053,Cálculo Diferencial e Integral II,111210401,R,
3.3,5.0,1.8,-1.0,3.4,20121,1109053,Cálculo Diferencial e Integral II,110110077,R,
2.5,-1.0,0.0,-1.0,0.8,20121,1109053,Cálculo Diferencial e Integral II,110210385,R,
1.5,-1.0,2.5,-1.0,1.3,20121,1109053,Cálculo Diferencial e Integral II,111110118,R,
2.0,2.0,3.5,-1.0,2.5,20121,1109053,Cálculo Diferencial e Integral II,111110119,R,
8.3,8.3,3.5,5.3,6.1,20121,1109053,Cálculo Diferencial e Integral II,111110114,A,
4.0,3.1,1.0,-1.0,2.7,20121,1109053,Cálculo Diferencial e Integral II,111210400,R,
5.5,4.5,2.0,4.0,4.0,20121,1109053,Cálculo Diferencial e Integral II,111110064,R,
7.5,6.5,7.0,-1.0,7.0,20121,1109053,Cálculo Diferencial e Integral II,111210061,A,0.0
4.5,5.7,3.0,4.3,4.4,20121,1109053,Cálculo Diferencial e Integral II,111210442,R,
4.0,5.5,2.5,4.8,4.3,20121,1109053,Cálculo Diferencial e Integral II,110210053,R,
4.8,4.5,6.5,4.6,5.0,20121,1109053,Cálculo Diferencial e Integral II,109210050,A,
3.3,2.6,4.0,-1.0,3.3,20121,1109053,Cálculo Diferencial e Integral II,110210078,R,
0.0,1.5,1.5,-1.0,1.0,20121,1109053,Cálculo Diferencial e Integral II,112110100,R,
-1.0,1.0,1.0,-1.0,0.7,20121,1109053,Cálculo Diferencial e Integral II,111210428,R,
6.5,1.5,4.0,1.0,2.8,20121,1109053,Cálculo Diferencial e Integral II,111150282,R,
1.5,3.7,-1.0,-1.0,1.7,20121,1109053,Cálculo Diferencial e Integral II,111150283,R,
0.5,1.0,0.0,-1.0,0.5,20121,1109053,Cálculo Diferencial e Integral II,110210059,R,
4.5,3.8,4.5,2.0,3.4,20121,1109053,Cálculo Diferencial e Integral II,110210058,R,
-1.0,1.5,-1.0,-1.0,0.5,20121,1109053,Cálculo Diferencial e Integral II,112110069,R,
5.5,7.0,8.0,6.3,6.6,20121,1109053,Cálculo Diferencial e Integral II,111210422,A,
2.5,1.5,1.0,-1.0,1.7,20121,1109053,Cálculo Diferencial e Integral II,111210407,R,
2.9,6.5,8.2,5.1,5.6,20122,1109053,Cálculo Diferencial e Integral II,110210390,A,
6.0,6.6,4.6,3.9,5.0,20122,1109053,Cálculo Diferencial e Integral II,110210391,A,
6.0,7.0,4.0,4.0,5.0,20122,1109053,Cálculo Diferencial e Integral II,110210392,A,
5.0,8.5,5.0,5.0,5.7,20122,1109053,Cálculo Diferencial e Integral II,110210091,A,
0.8,4.0,1.7,-1.0,2.2,20122,1109053,Cálculo Diferencial e Integral II,111210050,R,
2.9,4.5,0.2,-1.0,2.5,20122,1109053,Cálculo Diferencial e Integral II,112110055,R,
1.0,7.0,7.0,8.5,6.4,20122,1109053,Cálculo Diferencial e Integral II,111210452,A,
4.3,3.5,5.3,5.8,5.0,20122,1109053,Cálculo Diferencial e Integral II,112210781,A,
0.0,1.5,-1.0,-1.0,0.5,20122,1109053,Cálculo Diferencial e Integral II,112210780,R,
-1.0,5.5,4.0,-1.0,3.2,20122,1109053,Cálculo Diferencial e Integral II,111210391,R,
2.4,0.8,2.0,-1.0,1.7,20122,1109053,Cálculo Diferencial e Integral II,112110929,R,
3.5,6.0,4.0,6.5,5.3,20122,1109053,Cálculo Diferencial e Integral II,110210080,A,
2.5,8.0,5.0,5.0,5.1,20122,1109053,Cálculo Diferencial e Integral II,110110077,A,
1.1,-1.0,2.0,-1.0,1.0,20122,1109053,Cálculo Diferencial e Integral II,112110101,R,
1.6,8.5,8.8,5.5,6.0,20122,1109053,Cálculo Diferencial e Integral II,112110020,A,
1.5,5.0,6.5,7.0,5.4,20122,1109053,Cálculo Diferencial e Integral II,112110025,A,
-1.0,2.0,2.0,-1.0,1.3,20122,1109053,Cálculo Diferencial e Integral II,112110024,R,
1.0,0.5,6.0,-1.0,2.5,20122,1109053,Cálculo Diferencial e Integral II,111110905,R,
2.8,6.8,0.5,-1.0,3.4,20122,1109053,Cálculo Diferencial e Integral II,111210079,R,
4.5,5.0,8.5,6.5,6.2,20122,1109053,Cálculo Diferencial e Integral II,112110940,A,
0.9,7.5,6.5,7.5,6.0,20122,1109053,Cálculo Diferencial e Integral II,112110941,A,
1.0,5.0,3.0,-1.0,3.0,20122,1109053,Cálculo Diferencial e Integral II,111110900,R,
6.5,8.5,8.5,-1.0,7.8,20122,1109053,Cálculo Diferencial e Integral II,112110945,A,0.0333333333333
5.0,7.3,6.5,6.8,6.5,20122,1109053,Cálculo Diferencial e Integral II,112210431,A,
1.4,5.0,7.5,5.5,5.0,20122,1109053,Cálculo Diferencial e Integral II,112110949,A,
1.5,3.0,0.5,-1.0,1.7,20122,1109053,Cálculo Diferencial e Integral II,112150443,R,
2.0,1.2,2.6,-1.0,1.9,20122,1109053,Cálculo Diferencial e Integral II,112190146,R,
-1.0,0.0,-1.0,-1.0,0.0,20122,1109053,Cálculo Diferencial e Integral II,111210951,R,
7.0,4.8,8.0,6.0,6.4,20122,1109053,Cálculo Diferencial e Integral II,112110036,A,
2.0,6.3,0.7,-1.0,3.0,20122,1109053,Cálculo Diferencial e Integral II,112110938,R,
5.5,9.0,4.0,6.0,6.1,20122,1109053,Cálculo Diferencial e Integral II,110210105,A,
1.5,4.0,6.5,4.5,4.2,20122,1109053,Cálculo Diferencial e Integral II,110210107,R,
7.5,4.0,3.5,5.0,5.0,20122,1109053,Cálculo Diferencial e Integral II,111110919,A,
4.3,4.0,1.8,-1.0,3.4,20122,1109053,Cálculo Diferencial e Integral II,112110083,R,
2.2,3.0,1.0,-1.0,2.1,20122,1109053,Cálculo Diferencial e Integral II,112110081,R,
-1.0,0.0,-1.0,-1.0,0.0,20122,1109053,Cálculo Diferencial e Integral II,111210665,R,
2.0,1.5,3.5,-1.0,2.3,20122,1109053,Cálculo Diferencial e Integral II,111110091,R,
-1.0,1.2,1.5,-1.0,0.9,20122,1109053,Cálculo Diferencial e Integral II,111210787,R,
-1.0,1.0,-1.0,-1.0,0.3,20122,1109053,Cálculo Diferencial e Integral II,112210795,R,
7.0,7.5,8.0,-1.0,7.5,20122,1109053,Cálculo Diferencial e Integral II,110210078,A,0.0
3.2,5.5,1.3,-1.0,3.3,20122,1109053,Cálculo Diferencial e Integral II,111210401,R,
3.5,9.0,4.5,6.0,5.8,20122,1109053,Cálculo Diferencial e Integral II,111210400,A,
1.2,0.0,2.5,-1.0,1.2,20122,1109053,Cálculo Diferencial e Integral II,112110002,R,
6.2,4.5,4.5,9.0,6.7,20122,1109053,Cálculo Diferencial e Integral II,112110001,A,
5.0,8.5,4.0,4.0,5.1,20122,1109053,Cálculo Diferencial e Integral II,110210111,A,
0.5,0.5,4.5,-1.0,1.8,20122,1109053,Cálculo Diferencial e Integral II,111110922,R,
5.0,9.0,8.0,-1.0,7.3,20122,1109053,Cálculo Diferencial e Integral II,110210118,A,0.0333333333333
4.0,3.6,0.0,-1.0,2.5,20122,1109053,Cálculo Diferencial e Integral II,112150455,R,
0.5,-1.0,-1.0,-1.0,0.2,20122,1109053,Cálculo Diferencial e Integral II,111110926,R,
7.0,6.0,8.5,-1.0,7.2,20122,1109053,Cálculo Diferencial e Integral II,112110090,A,0.0333333333333
6.1,6.9,7.5,4.8,6.0,20122,1109053,Cálculo Diferencial e Integral II,112110094,A,
4.0,3.5,5.5,6.0,5.0,20122,1109053,Cálculo Diferencial e Integral II,111110080,A,
4.5,3.0,1.0,-1.0,2.8,20122,1109053,Cálculo Diferencial e Integral II,110150167,R,
-1.0,4.5,2.3,-1.0,2.3,20122,1109053,Cálculo Diferencial e Integral II,111210653,R,
1.6,4.8,2.0,-1.0,2.8,20122,1109053,Cálculo Diferencial e Integral II,111210655,R,
0.6,5.5,3.0,-1.0,3.0,20122,1109053,Cálculo Diferencial e Integral II,111210792,R,
2.0,2.0,1.0,-1.0,1.7,20122,1109053,Cálculo Diferencial e Integral II,111210417,R,
0.0,3.8,-1.0,-1.0,1.3,20122,1109053,Cálculo Diferencial e Integral II,111210414,R,
4.2,6.8,1.0,6.5,5.0,20122,1109053,Cálculo Diferencial e Integral II,111110931,A,
2.5,7.5,7.0,9.0,7.0,20122,1109053,Cálculo Diferencial e Integral II,110210129,A,
1.0,1.3,3.1,-1.0,1.8,20122,1109053,Cálculo Diferencial e Integral II,110210066,R,
2.5,4.8,1.9,-1.0,3.1,20122,1109053,Cálculo Diferencial e Integral II,112110943,R,
9.0,6.0,7.0,-1.0,7.3,20122,1109053,Cálculo Diferencial e Integral II,110210053,A,0.0333333333333
-1.0,0.0,-1.0,-1.0,0.0,20122,1109053,Cálculo Diferencial e Integral II,111210428,R,
1.5,3.0,5.3,-1.0,3.3,20122,1109053,Cálculo Diferencial e Integral II,111210426,R,
0.5,1.0,0.5,-1.0,0.7,20122,1109053,Cálculo Diferencial e Integral II,110210059,R,
0.8,-1.0,0.0,-1.0,0.3,20122,1109053,Cálculo Diferencial e Integral II,112110069,R,
2.2,4.0,2.0,-1.0,2.7,20122,1109053,Cálculo Diferencial e Integral II,112110068,R,
1.0,3.5,3.0,-1.0,2.5,20122,1109053,Cálculo Diferencial e Integral II,112110947,R,
0.0,2.0,0.0,-1.0,0.7,20122,1109053,Cálculo Diferencial e Integral II,112110961,R,
1.0,1.0,0.5,-1.0,0.8,20122,1109053,Cálculo Diferencial e Integral II,111210870,R,
6.2,7.0,9.0,-1.0,7.4,20122,1109053,Cálculo Diferencial e Integral II,111210872,A,8.881784197e-16
1.9,3.0,-1.0,-1.0,1.6,20122,1109053,Cálculo Diferencial e Integral II,111110941,R,
3.0,6.5,6.5,4.5,5.0,20122,1109053,Cálculo Diferencial e Integral II,111110063,A,
0.6,-1.0,-1.0,-1.0,0.2,20122,1109053,Cálculo Diferencial e Integral II,111150551,R,
4.2,5.0,7.0,4.5,5.0,20122,1109053,Cálculo Diferencial e Integral II,111110064,A,
1.4,-1.0,0.0,-1.0,0.5,20122,1109053,Cálculo Diferencial e Integral II,111150493,R,
0.0,1.0,0.0,-1.0,0.3,20122,1109053,Cálculo Diferencial e Integral II,112150736,R,
-1.0,0.0,0.0,-1.0,0.0,20122,1109053,Cálculo Diferencial e Integral II,111150494,R,
6.5,10.0,7.9,-1.0,8.1,20122,1109053,Cálculo Diferencial e Integral II,112110076,A,0.0333333333333
2.7,5.0,7.4,5.0,5.0,20122,1109053,Cálculo Diferencial e Integral II,110210046,A,
3.0,2.0,0.5,-1.0,1.8,20122,1109053,Cálculo Diferencial e Integral II,110210041,R,
6.7,8.2,7.0,-1.0,7.3,20122,1109053,Cálculo Diferencial e Integral II,112110071,A,0.0
-1.0,1.0,2.3,-1.0,1.1,20122,1109053,Cálculo Diferencial e Integral II,111210438,R,
3.0,6.5,7.0,4.5,5.1,20122,1109053,Cálculo Diferencial e Integral II,112110936,A,
-1.0,4.0,5.0,-1.0,3.0,20122,1109053,Cálculo Diferencial e Integral II,110110979,R,
4.5,6.0,3.0,6.0,5.1,20122,1109053,Cálculo Diferencial e Integral II,110210380,A,
3.0,2.0,0.0,-1.0,1.7,20122,1109053,Cálculo Diferencial e Integral II,110210386,R,
2.0,2.5,1.5,-1.0,2.0,20122,1109053,Cálculo Diferencial e Integral II,111110118,R,
0.5,3.0,2.0,-1.0,1.8,20122,1109053,Cálculo Diferencial e Integral II,111110119,R,
3.4,9.5,8.0,-1.0,7.0,20122,1109053,Cálculo Diferencial e Integral II,112110048,A,0.0333333333333
0.0,1.0,3.3,-1.0,1.4,20122,1109053,Cálculo Diferencial e Integral II,112150728,R,
0.7,1.5,0.5,-1.0,0.9,20122,1109053,Cálculo Diferencial e Integral II,112210469,R,
1.7,-1.0,-1.0,-1.0,0.6,20122,1109053,Cálculo Diferencial e Integral II,111150283,R,
2.2,8.8,10.0,-1.0,7.0,20122,1109053,Cálculo Diferencial e Integral II,112110044,A,0.0
2.2,4.5,2.0,-1.0,2.9,20122,1109053,Cálculo Diferencial e Integral II,112150735,R,
1.3,10.0,5.0,5.0,5.2,20122,1109053,Cálculo Diferencial e Integral II,111210407,A,
2.9,6.8,5.0,7.5,5.9,20122,1109053,Cálculo Diferencial e Integral II,111210442,A,
3.5,6.5,3.0,6.0,5.0,20122,1109053,Cálculo Diferencial e Integral II,110210130,A,
6.0,7.0,8.0,-1.0,7.0,20112,1109053,Cálculo Diferencial e Integral II,110110072,A,0.0
0.1,2.3,0.0,-1.0,0.8,20112,1109053,Cálculo Diferencial e Integral II,110210394,R,
1.0,-1.0,-1.0,-1.0,0.3,20112,1109053,Cálculo Diferencial e Integral II,110210395,R,
1.5,4.5,0.0,-1.0,2.0,20112,1109053,Cálculo Diferencial e Integral II,110210391,R,
1.0,-1.0,-1.0,-1.0,0.3,20112,1109053,Cálculo Diferencial e Integral II,110210392,R,
1.5,7.3,3.5,6.5,5.1,20112,1109053,Cálculo Diferencial e Integral II,110210560,A,
5.5,1.0,8.0,10.0,6.9,20112,1109053,Cálculo Diferencial e Integral II,110110061,A,
3.0,6.5,8.5,8.5,7.0,20112,1109053,Cálculo Diferencial e Integral II,111110126,A,
5.5,6.0,5.0,6.5,5.9,20112,1109053,Cálculo Diferencial e Integral II,110210097,A,
4.5,4.0,3.5,3.0,3.6,20112,1109053,Cálculo Diferencial e Integral II,110210095,R,
6.0,8.5,6.5,-1.0,7.0,20112,1109053,Cálculo Diferencial e Integral II,111110128,A,0.0
4.5,5.0,2.5,3.5,3.8,20112,1109053,Cálculo Diferencial e Integral II,110110104,R,
4.5,5.3,7.0,5.0,5.4,20112,1109053,Cálculo Diferencial e Integral II,110210092,A,
2.5,5.0,4.5,2.5,3.4,20112,1109053,Cálculo Diferencial e Integral II,110210091,R,
4.0,5.0,3.0,6.5,5.0,20112,1109053,Cálculo Diferencial e Integral II,109210009,A,
5.0,3.5,1.5,-1.0,3.3,20112,1109053,Cálculo Diferencial e Integral II,111110895,R,
5.5,3.0,8.0,5.5,5.5,20112,1109053,Cálculo Diferencial e Integral II,111110898,A,
6.0,9.5,9.5,-1.0,8.3,20112,1109053,Cálculo Diferencial e Integral II,111110921,A,0.0333333333333
4.5,8.0,3.5,8.5,6.6,20112,1109053,Cálculo Diferencial e Integral II,110110974,A,
6.0,9.5,8.5,-1.0,8.0,20112,1109053,Cálculo Diferencial e Integral II,111110134,A,0.0
3.5,7.5,6.0,4.5,5.2,20112,1109053,Cálculo Diferencial e Integral II,111110135,A,
5.0,3.5,6.5,2.5,4.0,20112,1109053,Cálculo Diferencial e Integral II,110110077,R,
3.5,4.5,4.5,6.5,5.1,20112,1109053,Cálculo Diferencial e Integral II,111110130,A,
4.5,9.0,10.0,-1.0,7.8,20112,1109053,Cálculo Diferencial e Integral II,111110133,A,0.0333333333333
0.5,3.5,3.5,-1.0,2.5,20112,1109053,Cálculo Diferencial e Integral II,111210061,R,
9.0,5.5,2.0,8.0,6.5,20112,1109053,Cálculo Diferencial e Integral II,111110121,A,
3.0,0.0,2.0,-1.0,1.7,20112,1109053,Cálculo Diferencial e Integral II,110210494,R,
2.5,2.5,0.5,-1.0,1.8,20112,1109053,Cálculo Diferencial e Integral II,110210093,R,
4.0,7.5,1.0,6.3,5.0,20112,1109053,Cálculo Diferencial e Integral II,111150292,A,
4.5,2.0,2.5,-1.0,3.0,20112,1109053,Cálculo Diferencial e Integral II,110210105,R,
1.5,0.0,-1.0,-1.0,0.5,20112,1109053,Cálculo Diferencial e Integral II,110210107,R,
-1.0,0.0,-1.0,-1.0,0.0,20112,1109053,Cálculo Diferencial e Integral II,110210109,R,
6.0,1.5,5.0,6.5,5.1,20112,1109053,Cálculo Diferencial e Integral II,111110912,A,
6.0,1.5,2.5,-1.0,3.3,20112,1109053,Cálculo Diferencial e Integral II,111110911,R,
4.5,8.5,8.0,-1.0,7.0,20112,1109053,Cálculo Diferencial e Integral II,109210293,A,0.0
8.0,8.5,7.5,-1.0,8.0,20112,1109053,Cálculo Diferencial e Integral II,111110092,A,0.0
4.0,0.0,0.0,-1.0,1.3,20112,1109053,Cálculo Diferencial e Integral II,110150173,R,
8.0,8.0,7.0,-1.0,7.7,20112,1109053,Cálculo Diferencial e Integral II,111110090,A,0.0333333333333
3.5,3.5,0.0,-1.0,2.3,20112,1109053,Cálculo Diferencial e Integral II,110210580,R,
1.5,1.5,-1.0,-1.0,1.0,20112,1109053,Cálculo Diferencial e Integral II,109210050,R,
2.0,2.0,0.0,-1.0,1.3,20112,1109053,Cálculo Diferencial e Integral II,110210078,R,
4.0,1.2,6.8,1.0,2.8,20112,1109053,Cálculo Diferencial e Integral II,111150282,R,
1.5,1.5,2.0,-1.0,1.7,20112,1109053,Cálculo Diferencial e Integral II,110210073,R,
4.0,3.0,7.0,4.5,4.6,20112,1109053,Cálculo Diferencial e Integral II,110210072,R,
3.5,3.0,6.0,7.0,5.3,20112,1109053,Cálculo Diferencial e Integral II,111110929,A,
5.0,3.0,6.0,3.5,4.2,20112,1109053,Cálculo Diferencial e Integral II,110210114,R,
3.0,0.5,-1.0,-1.0,1.2,20112,1109053,Cálculo Diferencial e Integral II,110210118,R,
4.5,8.0,8.5,-1.0,7.0,20112,1109053,Cálculo Diferencial e Integral II,111110925,A,0.0
