media,CODIGO,matricula,PeriodoRelativo
7.4,1411184,1082789,7
5,1411184,11015,4
7.2,1411184,1082751,7
7.6,1411184,107296,9
7.3,1411184,1082587,7
5.5,1411184,1082658,7
8.4,1411184,1081709,8
7.6,1411184,108186,8
6.2,1411184,1081672,8
5,1411184,1112622,1
5.8,1411184,1082100,7
7.4,1411184,1081609,8
8.1,1411184,1082192,7
6.3,1411184,1081510,8
7.2,1411184,1081149,8
7.5,1411184,1081539,8
6,1411184,111224,1
7,1411184,1112425,1
7,1411184,106244,11
7.4,1411184,1062762,11
7,1411184,1071374,10
5,1411184,1072356,9
6.2,1411184,1072624,9
7,1411184,1082747,7
7.2,1411184,1082767,7
6.3,1411184,1112603,1
6.1,1411184,1081282,8
7,1411184,1051259,14
8.2,1411184,1081141,8
7,1411184,1081645,8
5.1,1411184,1071551,10
5.1,1411184,1091569,6
7,1411184,1062704,11
7,1411184,1062531,11
6.1,1411184,106261,11
9.8,1411183,1081282,7
8.6,1411183,1052696,12
9.7,1411183,1081164,7
8.8,1411183,1082192,6
9.8,1411183,1081510,7
9.5,1411183,1091553,5
8.8,1411183,1082789,6
8.4,1411183,1042694,14
9.8,1411183,1101788,3
8.4,1411183,107296,8
9.7,1411183,1072356,8
9.7,1411183,1062399,10
9.8,1411183,1072460,8
8.6,1411183,1082587,6
9.8,1411183,1072229,8
7.6,1411183,1072211,8
9.7,1411183,107246,8
9.8,1411183,1072703,8
5.2,1411183,1062626,10
8.1,1411183,1111210,3
8.1,1411183,1112643,2
6.8,1411183,1101151,5
8.4,1411183,1092355,6
8.4,1411183,1092352,6
7.9,1411183,1111532,3
7,1411183,109173,7
7.3,1411183,1091461,7
7.9,1411183,1091476,7
7.8,1411183,1091364,7
9.4,1411183,1101179,5
9.4,1411183,1101607,5
7.8,1411183,108267,8
7.9,1411183,1091668,7
6.8,1411183,11012,5
9,1411183,1101297,5
8.1,1411183,1092212,6
8.4,1411183,1092380,6
8.2,1411183,109245,6
9.3,1411183,1101669,5
9,1411183,109187,7
7.6,1411183,1071664,11
7,1411183,1091116,7
8.6,1411183,1122360,1
7.7,1411183,10928,7
7.9,1411183,1101335,6
3.5,1411183,1101219,6
8.6,1411183,1101782,6
8.9,1411183,1101408,6
7.7,1411183,1111146,4
8.9,1411183,1101689,6
8.8,1411183,1092288,7
8.3,1411183,1121266,2
7.8,1411183,1122560,1
7.8,1411183,1121515,2
7.2,1411183,1101295,6
7.6,1411183,1121245,2
7.2,1411183,1101722,6
7.8,1411183,1121511,2
7.2,1411183,1101447,6
7.2,1411183,112189,2
7.1,1411183,1101379,6
3.3,1411183,1082497,9
8,1411183,110133,6
8,1411183,1101370,6
7.9,1411183,1112261,3
7.2,1411183,111129,4
8.9,1411183,1101108,6
7.8,1411183,1111304,4
7.2,1411183,1102416,5
7.9,1411183,1112459,3
7.2,1411183,1102635,5
8.9,1411183,1101682,6
9.6,1411183,1091414,6
7.3,1411183,1091576,6
8.3,1411183,1091665,6
7.3,1411183,1082303,7
8.2,1411183,1091490,6
9.4,1411183,1082751,7
8.1,1411183,1091300,6
8.5,1411183,1091230,6
9.6,1411183,1091530,6
8.2,1411183,1101143,4
8.3,1411183,1091577,6
9,1411183,108262,7
7.4,1411183,110185,4
9.6,1411183,1092107,5
9.6,1411183,109164,6
8.1,1411183,1082100,7
7.3,1411183,1091557,6
7.6,1411183,1091756,6
8.2,1411183,1082216,7
9.4,1411183,108254,7
9,1411183,1111105,2
9.1,1411183,1112425,1
8.3,1411183,1091671,6
7.4,1411183,1092275,5
9.6,1411183,1091733,6
9.4,1411183,108138,8
9.1,1411183,1091150,6
8.1,1411183,1091648,6
7.6,1411183,1072624,9
8.3,1411183,1082747,7
8.2,1411183,1091565,6
7.9,1411183,1082767,7
8.5,1411183,1091720,6
8.2,1411183,1112365,1
7.6,1411183,1111234,2
8.1,1411183,1082738,7
9.6,1411183,1092427,5
9,1411183,111169,2
9,1411183,1082346,7
9.6,1411183,1091631,6
9.4,1411183,1082156,7
7.2,1411183,1092685,5
8.1,1411183,1082658,7
7.6,1411183,1101220,4
7.6,1411183,1091744,6
5.8,1411173,10928,4
8.8,1411173,1092107,4
9.4,1411173,1092275,4
5.9,1411173,1091133,5
8.2,1411173,1092427,4
9.4,1411173,109187,5
7,1411173,1091490,5
8.9,1411173,1092288,4
7,1411173,1091577,5
5,1411173,1101151,3
5.8,1411173,1071664,9
2.2,1411173,1091457,5
0.7,1411173,1082593,6
5.4,1411173,1102520,2
6.7,1411173,108267,6
7.4,1411173,1091668,5
6.2,1411173,1091364,5
7.7,1411173,1091565,5
5.4,1411173,1091368,7
5.4,1411173,1102475,4
5.1,1411173,1121174,1
7.4,1411173,1102640,4
6.5,1411173,1102741,4
5.7,1411173,1102718,4
2.4,1411173,1101301,5
3.9,1411173,1101219,5
9.2,1411173,1101782,5
5.6,1411173,1102775,4
6.3,1411173,1121390,1
5.9,1411173,1092277,6
8.4,1411173,110133,5
7,1411173,1101478,5
7.2,1411173,1101207,5
3.3,1411173,108218,8
6.7,1411173,1111653,3
6.1,1411173,1121266,1
8.6,1411173,1102120,4
7,1411173,1112418,2
7,1411173,11027,4
5.4,1411173,1101318,5
7.6,1411173,1101722,5
7.5,1411173,1102262,4
7.2,1411173,1101450,5
5.5,1411173,109250,6
7.4,1411173,1102341,4
8.3,1411173,1101651,5
6.9,1411173,1101447,5
7.1,1411173,1101104,5
5,1411173,1102393,4
6.1,1411173,1102695,4
5.3,1411173,109170,7
8.1,1411173,1121558,1
6.7,1411173,1101128,5
5.7,1411173,1082497,8
9.1,1411173,110137,5
5.4,1411173,1101278,5
7.5,1411173,11012,5
8.6,1411173,1101370,5
5.8,1411173,1112261,2
7.8,1411173,111129,3
7.3,1411173,1112589,2
7.8,1411173,1102605,4
7.4,1411173,1112459,2
7,1411173,1102410,4
7.5,1411173,1102351,4
3.5,1411173,110142,5
7.6,1411173,1101254,5
3.8,1411173,1111307,4
7,1411173,112140,2
6.1,1411173,1111724,4
7,1411173,1102596,5
5.5,1411173,1112485,3
7.9,1411173,1111189,4
5,1411173,1112102,3
6.7,1411173,1111715,4
2,1411173,1101219,6
8.1,1411173,1111145,4
5,1411173,1112627,3
7.6,1411173,111177,4
7.5,1411173,1111442,4
7,1411173,111193,4
9.5,1411173,1101771,6
8.7,1411173,1121469,2
6.3,1411173,1111122,4
7,1411173,108218,9
8.8,1411173,1111632,4
7.4,1411173,1111472,4
7.6,1411173,1111265,4
7.9,1411173,1102779,5
7.1,1411173,1112757,3
8.5,1411173,1111588,4
8.5,1411173,1102538,5
5.1,1411173,1102454,5
5.3,1411173,1111629,4
0,1411173,1121740,2
7.5,1411173,1102606,5
7.2,1411173,1111684,4
5.6,1411173,1111344,4
7,1411173,1101247,6
8.4,1411173,1102334,5
8.2,1411173,1111656,4
5.3,1411173,1111397,4
9.2,1411173,1111394,4
8.5,1411173,1111540,4
8.4,1411173,1111615,4
5,1411173,1102416,5
7.2,1411173,1111440,4
7.9,1411173,110142,6
2.6,1411173,1091368,6
7,1411173,1101377,4
7,1411173,1111210,2
5.8,1411173,1101503,4
5.8,1411173,109112,6
5.5,1411173,1082593,7
4.2,1411173,1101167,4
7.5,1411173,1092355,5
5.1,1411173,1091203,6
7,1411173,1101689,4
4.3,1411173,1091131,6
8.5,1411173,1092352,5
5,1411173,1111532,2
5.4,1411173,1092249,5
2.1,1411173,11012,4
5.2,1411173,1112200,1
8.6,1411173,1101281,4
5.7,1411173,1092742,5
6.7,1411173,1101295,4
0.7,1411173,1101450,4
4.3,1411173,109250,5
4.3,1411173,109170,6
7,1411173,1101179,4
7.2,1411173,1101108,4
4.3,1411173,1082497,7
8.6,1411173,1101607,4
7,1411173,1091461,6
5,1411173,1092675,5
7.8,1411173,1101297,4
7.2,1411173,1092212,5
6.1,1411173,1092380,5
8.1,1411173,109245,5
9,1411173,1101669,4
7.3,1411173,1111304,2
7.1,1411173,1101379,4
5.7,1411173,1092103,5
5,1411173,1092513,5
7.9,1411173,1101335,4
5.1,1411173,107220,9
7.3,1411173,1101408,4
8.7,1411173,1101682,4
5.5,1411192,1082303,6
6,1411192,1091569,5
6.5,1411192,1072460,8
5.9,1411192,1082156,6
7.7,1411192,1071580,9
8.3,1411192,1081709,7
9,1411192,108186,7
7.7,1411192,1082100,6
7.8,1411192,1081609,7
8,1411192,1082796,6
6,1411192,108254,6
8.7,1411192,106219,10
5.5,1411192,1101591,3
7,1411192,1072229,8
7.3,1411192,1072404,8
7.9,1411192,1072274,8
6.1,1411192,108138,7
8.4,1411192,1081282,7
5.8,1411192,1082738,6
9,1411192,1081164,7
8,1411192,1081700,7
8.3,1411192,1081141,7
7.6,1411192,1081645,7
5.7,1411192,1042694,14
6.6,1411192,1062399,10
7,1411192,1062704,10
7.1,1411192,1071135,9
7.7,1411192,1072703,8
5.7,1411192,1062626,10
7.4,1411192,1112643,2
7.3,1411192,1091490,7
6.5,1411192,110185,5
5,1411192,109164,7
7.1,1411192,1112622,2
7.2,1411192,1101750,5
6.6,1411192,1091557,7
6.5,1411192,1091756,7
6.5,1411192,1091553,7
7,1411192,1081406,9
7.7,1411192,1101281,5
8.8,1411192,1092275,6
9.5,1411192,1091671,7
7,1411192,1091476,7
8.9,1411192,1091150,7
5.4,1411192,108267,8
8.1,1411192,1091668,7
5.2,1411192,1091461,7
5.9,1411192,1072211,10
7.7,1411192,1092427,6
5,1411192,1091576,7
5.1,1411192,1091577,7
6.6,1411192,1071664,11
5.4,1411192,1112459,2
7.4,1411192,1091744,7
7.8,1411192,1091133,8
7,1411192,1111210,4
7,1411192,1101503,6
7.3,1411192,1091300,8
7.4,1411192,1091530,8
7,1411192,108262,9
7.8,1411192,1092355,7
7.8,1411192,1101408,6
7,1411192,1101689,6
9.8,1411192,1101771,6
7.1,1411192,1091565,8
5.7,1411192,1121245,2
7,1411192,112189,2
5.9,1411192,1121511,2
7.1,1411192,1112365,3
8.3,1411192,1092380,7
8,1411192,109245,7
8.1,1411192,1101669,6
7.8,1411192,1111304,4
7.7,1411192,1121527,2
7.8,1411192,1091631,8
7.7,1411192,1101682,6
1.2,1411192,1091553,6
7.1,1411192,1091720,6
5,1411192,1082346,7
7.6,1411192,1111101,2
9.2,1411192,1091733,6
9.7,1411192,1081241,8
7.5,1411192,1102772,3
8.9,1411192,1082192,7
5.2,1411192,1081510,8
5.8,1411192,1091665,6
7.2,1411192,1092288,5
7,1411192,1081539,8
7.5,1411192,1091414,6
5,1411192,11015,4
8.2,1411192,1091648,6
5.5,1411192,1091230,6
7,1411192,1082747,7
8.1,1411192,1101220,4
5,1411192,1112345,1
5,1411192,1082767,7
6.1,1411197,107217,8
7.1,1411197,1041228,15
9.6,1411197,1082310,6
7.5,1411197,1072347,8
8.4,1411197,1081672,7
9.5,1411197,1081241,7
7,1411197,1071343,9
7,1411197,106244,10
7.1,1411197,106219,10
5.7,1411197,1062531,10
5.4,1411197,1052696,12
7.7,1411197,1062158,10
2.3,1411197,106261,10
5,1411197,10524,12
5,1411197,111115,1
5,1411197,1111292,1
7.6,1411197,1072404,8
7.5,1411197,1072550,8
7.7,1411197,1072274,8
9.5,1411197,1081683,7
7.8,1411197,1062290,10
7.7,1411197,1092322,4
7.6,1411197,1052523,12
7.5,1411197,1051259,13
8.8,1411197,1071573,9
7.4,1411197,1071686,9
8.9,1411197,1062704,10
7.4,1411197,1071252,9
5.9,1411197,1061358,11
7,1411197,107156,9
5.7,1411197,1062626,10
7,1411197,1111101,3
7.2,1411197,1091569,7
9.7,1411197,107296,10
7.6,1411197,1082587,8
7,1411197,1101143,5
9.7,1411197,1081645,9
7.4,1411197,1082100,8
10,1411197,1082192,8
7.3,1411197,1082216,8
10,1411197,1082789,8
10,1411197,108254,8
7,1411197,1102772,4
9,1411197,111224,2
7,1411197,1101318,5
7,1411197,1101591,5
7,1411197,1071421,11
7,1411197,1072624,10
7,1411197,11012,5
9.3,1411197,1081400,9
7,1411197,1082738,8
9.9,1411197,1082156,8
7,1411197,1101220,5
7,1411197,106261,12
5.8,1411197,1091553,8
9.3,1411197,110185,6
5.5,1411197,109164,8
9.4,1411197,1101750,6
8.4,1411197,1091733,8
8.7,1411197,1091671,8
5.4,1411197,1091557,8
8.7,1411197,109187,8
7.1,1411197,1081510,10
8.5,1411197,1091665,8
7,1411197,1081539,10
7.6,1411197,1091414,8
5,1411197,1091744,8
8.8,1411197,1111234,4
9.4,1411197,1072211,11
8.3,1411197,1091150,8
5.8,1411197,1091756,8
5.3,1411197,1091461,8
6.4,1411197,1082767,9
7.1,1411197,1081178,8
7.6,1411197,1082751,7
7.7,1411197,1072460,9
8.2,1411197,1071580,10
8.5,1411197,1081709,8
8.4,1411197,108186,8
7.3,1411197,1061601,12
8.7,1411197,1081765,8
8.5,1411197,1081521,8
7.1,1411197,1081609,8
8.4,1411197,1081149,8
9.6,1411197,1081578,8
7.5,1411197,1081467,8
8.7,1411197,1081406,8
7,1411197,1071424,10
8.7,1411197,1081311,8
7,1411197,1071625,10
5,1411197,1071374,10
7.1,1411197,1072356,9
7.9,1411197,1072229,9
7.8,1411197,1072508,9
7.4,1411197,107246,9
7.3,1411197,108138,8
8.7,1411197,1081282,8
7.6,1411197,1081332,8
9.4,1411197,1092251,5
9.4,1411197,1081700,8
7,1411197,1081763,8
7.6,1411197,1081190,8
9.6,1411197,1081186,8
7.6,1411197,1081141,8
7.6,1411197,1082658,7
6.3,1411197,1071551,10
7.3,1411197,1101788,4
7,1411197,1071209,10
7.4,1411197,1072703,9
7.2,1108089,1102475,2
5.6,1108089,1102640,2
4.2,1108089,1102147,2
1.2,1108089,1102657,2
5.5,1108089,1102596,2
5.1,1108089,1102741,2
8,1108089,1102342,2
6,1108089,1101312,3
0.7,1108089,111180,1
7.7,1108089,110251,2
7.8,1108089,1102547,2
7.2,1108089,110147,3
6.7,1108089,1102583,2
5.9,1108089,1102775,2
0.1,1108089,109227,4
5,1108089,1091131,5
6.2,1108089,1101478,3
5.9,1108089,1101207,3
7.3,1108089,11027,2
5.6,1108089,1102518,2
4.5,1108089,1101318,3
4.2,1108089,1111134,1
6.3,1108089,1102605,2
7.7,1108089,1102262,2
5.3,1108089,1101450,3
5.2,1108089,109250,4
3.8,1108089,1091769,5
3,1108089,1102341,2
6.1,1108089,1101651,3
7.9,1108089,1101447,3
6,1108089,1101383,3
2.9,1108089,1102118,2
5,1108089,1102393,2
2.2,1108089,1102678,2
7.2,1108089,1102454,2
5.6,1108089,1102695,2
5.1,1108089,1102498,2
5.7,1108089,1102606,2
5.7,1108089,1101128,3
6.9,1108089,1102334,2
7.2,1108089,1101502,3
6,1108089,1101420,3
6.3,1108089,110133,3
7.1,1108089,1101278,3
5,1108089,1092714,4
5.7,1108089,1092276,4
7,1108089,1101774,3
6.6,1108089,1101240,3
5.1,1108089,1101437,3
7.8,1108089,1102416,2
3.8,1108089,1102392,2
5.8,1108089,1092559,4
7.3,1108089,1092398,4
5.1,1108089,1092123,4
6.4,1108089,1102410,2
8.1,1108089,1101687,3
6.6,1108089,1102351,2
1.4,1108089,1102139,4
0,1108089,110230,4
1.8,1108089,1112646,2
0.5,1108089,1121390,1
5,1108089,1102147,4
0,1108089,1111724,3
0,1108089,1102173,4
0,1108089,1102227,4
0,1108089,110295,4
2.5,1108089,1111376,3
0.5,1108089,1111189,3
0.9,1108089,1111197,3
0.2,1108089,1111776,3
1.2,1108089,1111715,3
5.4,1108089,1111434,3
0,1108089,1102522,4
2.2,1108089,1102572,4
0,1108089,1111595,3
0.8,1108089,1112543,2
0.9,1108089,1101681,5
3,1108089,111113,3
2.9,1108089,111193,3
1.7,1108089,1112500,2
0,1108089,1111225,3
0.8,1108089,1102612,4
0,1108089,1112549,2
0,1108089,111188,3
1.7,1108089,1121188,1
0.7,1108089,1111122,3
0,1108089,1102706,4
0,1108089,1102734,4
2.1,1108089,1102120,4
1.3,1108089,1112680,2
0.8,1108089,1102453,4
0,1108089,1121327,1
0,1108089,110226,4
2.7,1108089,111243,2
2.4,1108089,111225,2
0.5,1108089,1112783,2
0,1108089,1112388,2
0.5,1108089,111283,2
4,1108089,1102341,4
0,1108089,1102711,4
0,1108089,1102291,4
0.7,1108089,1101545,5
2.5,1108089,1111395,3
3.4,1108089,1112613,2
0,1108089,1102208,4
1.2,1108089,109170,7
0.1,1108089,1101535,5
0,1108089,1111344,3
0.9,1108089,1111663,3
0.3,1108089,1111656,3
6.4,1108089,1112248,2
4,1108089,1101708,5
5.1,1108089,1112418,2
0,1108089,1111397,3
2.4,1108089,111159,3
4.5,1108089,1111629,3
0.1,1108089,1111579,3
7.8,1108089,1111615,3
0.1,1108089,1112256,2
0.4,1108089,1102639,4
0,1108089,1121778,1
0,1108089,110265,4
0,1108089,1112448,2
0.3,1108089,1111198,3
0,1108089,1112218,2
0.8,1108089,1102727,4
0,1108089,1102113,4
0.1,1108089,1112239,2
0,1108089,1112660,2
0,1108089,1092441,6
3,1108089,1121390,2
9,1108089,1121232,2
7.9,1108089,1111189,4
7,1108089,1102554,5
5.1,1108089,1102572,5
6.3,1108089,1112235,3
7.5,1108089,1112500,3
4.2,1108089,1121361,2
9.2,1108089,1112680,3
7.2,1108089,112172,2
5.1,1108089,1112286,3
4.4,1108089,1112613,3
3.1,1108089,109170,8
8.2,1108089,1121243,2
8.2,1108089,1121674,2
7.9,1108089,1121581,2
5,1108089,1121524,2
6.5,1108089,1111376,4
6.3,1108089,1121698,2
8.9,1108089,1121644,2
7,1108089,1121568,2
7.6,1108089,1111776,4
9,1108089,112194,2
5,1108089,112221,1
7.8,1108089,1121760,2
9,1108089,1121713,2
2.4,1108089,1122137,1
7.2,1108089,112111,2
7.8,1108089,1102341,5
1.5,1108089,1112611,3
3.7,1108089,1111397,4
8.4,1108089,1121599,2
8.2,1108089,1121455,2
5.2,1108089,1121562,2
7.5,1108089,1121405,2
3,1108089,1111579,4
7.5,1108089,1112239,3
7.3,1108089,110265,5
8,1108089,1101708,6
8.9,1108089,1121791,2
7,1108089,1121269,2
2.9,1108089,110230,5
7,1108089,1111724,4
8.2,1108089,1121633,2
8.2,1108089,1121140,2
4,1108089,1111225,4
6.5,1108089,1112206,3
4.4,1108089,111283,3
2.9,1108089,1112637,3
7,1108089,1112690,3
7.5,1108089,1112468,3
4.3,1108089,1112388,3
3.5,1108089,1112649,3
6.6,1108089,1111395,4
4.1,1108089,1102354,5
7.9,1108089,1112543,3
3.2,1108089,1102113,5
7,1108089,112176,2
7.3,1108089,1121233,2
2.7,1108089,1112180,3
7.3,1108089,1112256,3
5.3,1108089,1111715,4
7,1108089,111113,4
7,1108089,1122433,1
7.8,1108089,111193,4
6.4,1108089,111159,4
3.8,1108089,111188,4
3.2,1108089,1121188,2
0.9,1108089,1121422,2
7.9,1108089,1121106,2
2.9,1108089,1102120,5
2.5,1108089,1102453,5
8.9,1108089,1121429,2
3.7,1108089,1112456,3
7.8,1108089,1121570,2
7.2,1108089,1121773,2
5.3,1108089,1102538,5
2.4,1108089,1102208,5
7.2,1108089,1111344,4
7.9,1108089,1111656,4
7.9,1108089,1121787,2
7.3,1108089,1121298,2
7.8,1108089,1111629,4
2.5,1108089,1122391,1
5,1108089,1122330,1
8.6,1108089,112182,2
9.2,1108089,1112549,3
8.4,1108089,1121584,2
2.6,1108089,111223,3
7.3,1108089,1112660,3
6.8,1108089,1102621,5
5.3,1108089,1111384,2
5.5,1108089,111180,2
4.1,1108089,1102147,3
0.3,1108089,1102657,3
3.7,1108089,1102173,3
5.7,1108089,1111777,2
5,1108089,1102718,3
3.3,1108089,1102227,3
3.2,1108089,1101692,4
6.4,1108089,1111412,2
3.4,1108089,1102554,3
3.3,1108089,1111434,2
3.2,1108089,1102522,3
7.2,1108089,1111145,2
3.7,1108089,1102572,3
5.1,1108089,1111533,2
7.5,1108089,111177,2
7.5,1108089,1111442,2
5.2,1108089,1101793,4
5.3,1108089,1102541,3
5.7,1108089,1111632,2
3.2,1108089,1102120,3
4.2,1108089,1102453,3
7,1108089,1111472,2
6.1,1108089,1101318,4
5.6,1108089,1111265,2
8,1108089,111160,2
3.8,1108089,1111189,2
5.1,1108089,1102779,3
3.1,1108089,1102341,3
7.2,1108089,1111588,2
2.8,1108089,1102711,3
2.5,1108089,1102678,3
5.1,1108089,1112757,1
1,1108089,1101535,4
5.8,1108089,1111736,2
7,1108089,111198,2
8,1108089,1111519,2
0.8,1108089,1111656,2
2.7,1108089,1101708,4
4,1108089,1112418,1
8,1108089,1111394,2
5.3,1108089,1111134,2
7.7,1108089,1111540,2
8,1108089,1111745,2
5.1,1108089,1111440,2
5.2,1108089,1102392,3
4.6,1108089,1102639,3
5.7,1108089,1112485,1
2.5,1108089,110265,3
0.8,1108089,1111198,2
5.6,1108089,1111684,2
4.1,1108089,1102727,3
5.2,1108089,1102561,3
5,1411180,1102147,2
1.8,1411180,1102431,2
2.8,1411180,1102227,2
7,1411180,110295,2
7.4,1411180,110158,3
8.4,1411180,1111189,1
6.5,1411180,111128,1
7.4,1411180,1111197,1
9.4,1411180,1111412,1
3.6,1411180,1102723,2
7,1411180,1111396,1
3.4,1411180,111114,1
9.3,1411180,1111145,1
5.2,1411180,1102583,2
3.8,1411180,1102612,2
6.5,1411180,1111712,1
8.4,1411180,1111472,1
2.5,1411180,1111155,1
7.3,1411180,1111265,1
8.5,1411180,111160,1
0.7,1411180,1111126,1
7.7,1411180,1111629,1
8.9,1411180,1111736,1
8.4,1411180,1111519,1
6,1411180,1102518,2
3.5,1411180,1102340,2
5,1411180,1111376,1
2.6,1411180,11116,1
7.2,1411180,111180,1
2.6,1411180,1111466,1
7.3,1411180,1111776,1
3.3,1411180,1111595,1
3,1411180,1111652,1
5,1411180,1102246,2
5.4,1411180,1102366,2
3.7,1411180,1102711,2
6.3,1411180,1102315,2
3,1411180,1111426,1
8.7,1411180,1111684,1
8.4,1411180,1111777,1
8,1411180,1111397,1
9.3,1411180,1111745,1
6.8,1411180,1111579,1
7.8,1411180,1111615,1
7,1411180,1111654,1
5.2,1411180,1111198,1
8.2,1411180,1111440,1
5.2,1411180,11111,1
7.9,1411180,1111442,1
7.4,1411180,1102139,2
7,1411180,1111384,1
7.2,1411180,1111307,1
2.9,1411180,1102187,2
5.9,1411180,1111724,1
5.5,1411180,1102173,2
7,1411180,1111504,1
7.9,1411180,111198,1
7.8,1411180,1111225,1
7,1411180,1102677,2
7.6,1411180,1102509,2
7,1411180,111192,1
8.8,1411180,1111122,1
2.8,1411180,1102402,2
9.1,1411180,1111632,1
2.3,1411180,1102373,2
6.4,1411180,1102575,2
5.2,1411180,1102586,2
8.7,1411180,1111588,1
2,1411180,1111707,1
7,1411180,1111395,1
1.7,1411180,1111415,1
3,1411180,1111154,1
9.9,1411180,1111394,1
7.2,1411180,1111238,1
8.8,1411180,1102639,2
2.3,1411180,1102253,2
7.1,1411180,1102113,2
7,1411180,1102392,2
8.3,1411180,1111715,1
6,1411180,1111124,1
7.7,1411180,1111533,1
9,1411180,111177,1
7.2,1411180,111113,1
6.3,1411180,1101338,3
8.1,1411180,111193,1
7.5,1411180,1111389,1
7.1,1411180,111159,1
5.6,1411180,111188,1
7.2,1411180,1102270,2
5.6,1411180,111153,1
4.1,1411180,1111721,1
8.1,1411180,1102734,2
6.2,1411180,1102766,2
4.2,1411180,1102118,2
2.4,1411180,1102458,2
5,1411180,1102464,2
2.6,1411180,1102536,2
5.5,1411180,1102177,2
7.2,1411180,1102208,2
8.6,1411180,1111344,1
5,1411180,111139,1
9,1411180,1111656,1
7,1411180,111197,1
6.6,1411180,1102621,2
3.2,1411180,1111546,1
7.6,1411180,1121786,1
9,1411180,1121232,1
3.4,1411180,1111652,3
8.2,1411180,1121361,1
5.7,1411180,1121505,1
4.6,1411180,1121267,1
6.3,1411180,1121592,1
0.6,1411180,1121409,1
3.2,1411180,1112785,2
6.8,1411180,1121542,1
4.4,1411180,1121594,1
5.6,1411180,1112221,2
7.7,1411180,1121319,1
7.2,1411180,1121159,1
4.3,1411180,1112650,2
7.4,1411180,1121673,1
9.6,1411180,1121161,1
8.1,1411180,1121243,1
7,1411180,1121674,1
4.6,1411180,1121581,1
7,1411180,1121524,1
8.6,1411180,1121184,1
7.5,1411180,1121698,1
9.1,1411180,1121644,1
6.5,1411180,1121568,1
8.9,1411180,1121233,1
7.1,1411180,1121432,1
8.7,1411180,112194,1
6.4,1411180,1121350,1
8.3,1411180,1121760,1
7.6,1411180,1112193,2
0.6,1411180,1121226,1
8.5,1411180,1121713,1
7.3,1411180,1121567,1
8.2,1411180,1121496,1
7.3,1411180,112111,1
9.1,1411180,1121471,1
3.4,1411180,1112423,2
3.3,1411180,1112445,2
7.1,1411180,1121324,1
2.7,1411180,1121755,1
9.2,1411180,1121599,1
6.7,1411180,1121455,1
7.7,1411180,1121562,1
7.4,1411180,1121405,1
0.6,1411180,1121564,1
7,1411180,112184,1
3.4,1411180,1121194,1
5,1411180,1121791,1
7,1411180,1121269,1
5.7,1411180,1112183,2
4.2,1411180,1112585,2
7.3,1411180,1121529,1
10,1411180,1121633,1
7.5,1411180,1121491,1
9.3,1411180,1121140,1
6.2,1411180,1111608,3
6.8,1411180,112168,1
6,1411180,1121716,1
1.7,1411180,1121474,1
5,1411180,1112284,2
6.7,1411180,1112331,2
5.2,1411180,1121602,1
2.6,1411180,1112493,2
6.2,1411180,1112780,2
4.6,1411180,1121287,1
8.1,1411180,1121428,1
7,1411180,1121119,1
4.5,1411180,1121630,1
5.1,1411180,1121353,1
7,1411180,1121728,1
7.6,1411180,112176,1
5,1411180,1121305,1
8.6,1411180,1121584,1
3.3,1411180,1121138,1
9.6,1411180,1121106,1
8.4,1411180,1121429,1
7.1,1411180,1121260,1
5.9,1411180,1121323,1
7.6,1411180,1121570,1
7.2,1411180,1121773,1
5.5,1411180,1111663,3
7.8,1411180,1121787,1
3.1,1411180,1121298,1
8.6,1411180,1121731,1
5.5,1411180,112116,1
7.4,1411180,112182,1
7.1,1411180,1121111,2
7.4,1411180,112299,1
8.7,1411180,1122142,1
5,1411180,1111652,4
7.7,1411180,1122115,1
9.5,1411180,1122166,1
3.9,1411180,1122272,1
8.8,1411180,1121267,2
3,1411180,1121409,2
9.1,1411180,1122752,1
9.6,1411180,112236,1
7,1411180,1112785,3
5.2,1411180,1122634,1
9.1,1411180,1121594,2
7.5,1411180,1121153,2
9,1411180,1122537,1
7.9,1411180,1122223,1
4.5,1411180,1122517,1
7.1,1411180,1122419,1
9.7,1411180,1121581,2
9.5,1411180,1122201,1
3.3,1411180,1122109,1
7.8,1411180,1122289,1
2.7,1411180,1122136,1
9.1,1411180,1122215,1
8.8,1411180,112257,1
7,1411180,1122117,1
7.7,1411180,1122617,1
7.7,1411180,1122614,1
3.2,1411180,1122157,1
9.3,1411180,112281,1
2.5,1411180,1122667,1
8.5,1411180,1122473,1
1.9,1411180,1122590,1
7.6,1411180,1122758,1
2.8,1411180,1122130,1
1.5,1411180,1121348,2
9.3,1411180,1122616,1
7.3,1411180,1112445,3
3.8,1411180,1122204,1
9.1,1411180,1122411,1
9.3,1411180,1122501,1
2.6,1411180,1121564,2
8,1411180,1121194,2
7,1411180,1122693,1
3.3,1411180,1122571,1
9.3,1411180,112249,1
7.3,1411180,1122242,1
8.5,1411180,1122495,1
9.3,1411180,1122638,1
9.4,1411180,1122661,1
7.5,1411180,112274,1
7.4,1411180,1122283,1
7.1,1411180,1121474,2
9.1,1411180,1122263,1
3.2,1411180,1122367,1
3.9,1411180,1122435,1
9,1411180,1122308,1
7,1411180,112279,1
9.4,1411180,1122148,1
4,1411180,1122512,1
9.6,1411180,1122659,1
1.8,1411180,1122369,1
10,1411180,1122401,1
3.4,1411180,1112493,3
9.2,1411180,1121755,2
