CodigoDisciplina,MatriculaAluno,Periodo,Media,PeriodoRelativo,CodigoSituacao
1109049,10710878,20081,8.8,3,1
1109049,10710745,20081,8,3,1
1109049,10710086,20081,7.7,3,1
1109049,10620538,20081,7.3,4,1
1109049,10620887,20081,5.7,4,1
1109049,10620904,20081,7.3,4,1
1109049,10420391,20081,6.1,8,1
1109049,10511097,20081,8,7,1
1109049,10220370,20081,6,12,1
1109049,10320250,20081,8,10,1
1109049,10421138,20081,8.2,8,1
1109049,10321256,20081,3.7,10,2
1109049,10120622,20081,2.2,14,2
1109049,10520598,20081,4,6,2
1109049,10720360,20081,4.4,2,2
1109049,10621353,20081,2.8,4,2
1109049,10620293,20081,1.7,4,2
1109049,10310749,20081,0,11,3
1109049,10420631,20081,0,8,3
1109049,10710635,20081,0,3,3
1109049,10520458,20081,0,6,3
1109049,10210681,20081,0,13,3
1109049,10620778,20081,0,4,3
1109049,10511326,20081,-1,7,4
1109049,10621038,20082,5.6,5,1
1109049,10620269,20082,7.3,5,1
1109049,10610159,20082,5.1,6,1
1109049,10620378,20082,5.9,5,1
1109049,10710657,20082,8.7,4,1
1109049,10710047,20082,5.6,4,1
1109049,10711172,20082,7.3,4,1
1109049,10720818,20082,5.5,3,1
1109049,10710524,20082,5.2,4,1
1109049,10710128,20082,5,4,1
1109049,10710428,20082,7,4,1
1109049,10710085,20082,5,4,1
1109049,10710519,20082,7,4,1
1109049,10710797,20082,6.1,4,1
1109049,10721439,20082,7,3,1
1109049,10711238,20082,6,4,1
1109049,10721411,20082,5.4,3,1
1109049,10720822,20082,7,3,1
1109049,10710248,20082,7.3,4,1
1109049,10710940,20082,7.7,4,1
1109049,10720976,20082,5,3,1
1109049,10720351,20082,7.4,3,1
1109049,10710530,20082,9.2,4,1
1109049,10710196,20082,8.3,4,1
1109049,10620995,20082,6.2,5,1
1109049,10520598,20082,4,7,2
1109049,10621353,20082,3.2,5,2
1109049,10721000,20082,2.9,3,2
1109049,10721066,20082,3.2,3,2
1109049,10810602,20082,2.7,2,2
1109049,10721332,20082,0.5,3,2
1109049,10711323,20082,3.4,4,2
1109049,10720874,20082,2.3,3,2
1109049,10710734,20082,0.5,4,2
1109049,10621420,20082,4.2,5,2
1109049,10120622,20082,0,15,3
1109049,10820165,20082,0,1,3
1109049,10720957,20082,0,3,3
1109049,10720360,20082,0,3,3
1109049,10720612,20082,0,3,3
1109049,10721073,20082,0,3,3
1109049,10520598,20091,5.3,8,1
1109049,10621420,20091,7,6,1
1109049,10610167,20091,5.3,7,1
1109049,10720612,20091,7,4,1
1109049,10720789,20091,6.6,4,1
1109049,10710705,20091,7.3,5,1
1109049,10810707,20091,8.3,3,1
1109049,10810329,20091,6,3,1
1109049,10820014,20091,7.1,2,1
1109049,10810835,20091,8,3,1
1109049,10710081,20091,5,5,1
1109049,10721000,20091,5.1,4,1
1109049,10720226,20091,6.1,4,1
1109049,10720400,20091,6.5,4,1
1109049,10720126,20091,7.3,4,1
1109049,10721235,20091,5.5,4,1
1109049,10710734,20091,7,5,1
1109049,10721215,20091,7.7,4,1
1109049,10621353,20091,7.5,6,1
1109049,10821163,20091,5.3,2,1
1109049,10810950,20091,8.2,3,1
1109049,10810104,20091,7.8,3,1
1109049,10810306,20091,9.3,3,1
1109049,10811349,20091,8.2,3,1
1109049,10811470,20091,7.7,3,1
1109049,10810697,20091,7.5,3,1
1109049,10711323,20091,7.5,5,1
1109049,10321256,20091,3,12,2
1109049,10721360,20091,3,4,2
1109049,10821486,20091,0.3,2,2
1109049,10820478,20091,1.3,2,2
1109049,10821112,20091,3.3,2,2
1109049,10810611,20091,1.3,3,2
1109049,10620175,20091,2,6,2
1109049,10720265,20091,2.5,4,2
1109049,10720957,20091,2.5,4,2
1109049,10720896,20091,1.8,4,2
1109049,10720841,20091,3.8,4,2
1109049,10621162,20091,0,6,3
1109049,10810487,20091,0,3,3
1109049,10811469,20091,0,3,3
1109049,10721073,20091,0,4,3
1109049,10321256,20092,5,13,1
1109049,10810873,20092,6.2,4,1
1109049,10821331,20092,7.4,3,1
1109049,10820156,20092,6,3,1
1109049,10821210,20092,7,3,1
1109049,10810602,20092,5.5,4,1
1109049,10810449,20092,7.1,4,1
1109049,10810645,20092,7.4,4,1
1109049,10810611,20092,5,4,1
1109049,10820158,20092,7.1,3,1
1109049,10820953,20092,5,3,1
1109049,10820779,20092,6.5,3,1
1109049,10811128,20092,7.3,4,1
1109049,10821295,20092,7.3,3,1
1109049,10821048,20092,7,3,1
1109049,10810453,20092,7,4,1
1109049,10720957,20092,5.8,5,1
1109049,10720408,20092,5.3,5,1
1109049,10720360,20092,5.4,5,1
1109049,10721332,20092,5,5,1
1109049,10721066,20092,6.2,5,1
1109049,10720896,20092,5.2,5,1
1109049,10720265,20092,5,5,1
1109049,10910457,20092,5,2,1
1109049,10910377,20092,7.5,2,1
1109049,10910347,20092,7.2,2,1
1109049,10910839,20092,5.8,2,1
1109049,10910528,20092,7.1,2,1
1109049,10910193,20092,6,2,1
1109049,10910993,20092,6.2,2,1
1109049,10910666,20092,7.4,2,1
1109049,10910504,20092,6.3,2,1
1109049,10820814,20092,5.5,3,1
1109049,10820897,20092,7.3,3,1
1109049,10820026,20092,6.1,3,1
1109049,10910710,20092,6,2,1
1109049,10911108,20092,7.2,2,1
1109049,10910089,20092,5.8,2,1
1109049,10911392,20092,5.8,2,1
1109049,10910596,20092,7.9,2,1
1109049,10910326,20092,7.1,2,1
1109049,10910543,20092,9.2,2,1
1109049,10910474,20092,7.4,2,1
1109049,10810866,20092,6.8,4,1
1109049,10810443,20092,7,4,1
1109049,10811062,20092,5,4,1
1109049,10811356,20092,8.5,4,1
1109049,10810463,20092,7.6,4,1
1109049,10810020,20092,7,4,1
1109049,10810941,20092,8,4,1
1109049,10811451,20092,7.6,4,1
1109049,10810145,20092,8.9,4,1
1109049,10821246,20092,7.6,3,1
1109049,10810601,20092,9,4,1
1109049,10811325,20092,10,4,1
1109049,10721360,20092,7.5,5,1
1109049,10720841,20092,6,5,1
1109049,10720264,20092,8,5,1
1109049,10720235,20092,7,5,1
1109049,10720664,20092,5.5,5,1
1109049,10720577,20092,7.3,5,1
1109049,10721460,20092,6.2,5,1
1109049,10420455,20092,0.7,11,2
1109049,10910238,20092,2.9,2,2
1109049,10820022,20092,0.7,3,2
1109049,10820435,20092,2.2,3,2
1109049,10820478,20092,2.5,3,2
1109049,10820025,20092,1,3,2
1109049,10910483,20092,1.3,2,2
1109049,10911416,20092,2.2,2,2
1109049,10820621,20092,3.7,3,2
1109049,10821074,20092,4.4,3,2
1109049,10810618,20092,2.9,4,2
1109049,10810015,20092,4.6,4,2
1109049,10720874,20092,1.2,5,2
1109049,10720319,20092,4.4,5,2
1109049,10510881,20092,4.4,10,2
1109049,10620293,20092,0.3,7,2
1109049,10911110,20092,0,2,3
1109049,10510881,20101,7.7,11,1
1109049,10820756,20101,7.1,4,1
1109049,10820041,20101,5.8,4,1
1109049,10811469,20101,5.1,5,1
1109049,10820828,20101,8.2,4,1
1109049,10820114,20101,7.6,4,1
1109049,10821051,20101,5.3,4,1
1109049,10720319,20101,5.5,6,1
1109049,10821074,20101,6.5,4,1
1109049,10920715,20101,7.2,2,1
1109049,10910354,20101,5.4,3,1
1109049,10911263,20101,8,3,1
1109049,10910875,20101,6.8,3,1
1109049,10910461,20101,9,3,1
1109049,10911179,20101,5.1,3,1
1109049,10910340,20101,5.9,3,1
1109049,10910413,20101,5,3,1
1109049,10820435,20101,5.1,4,1
1109049,10910483,20101,5.1,3,1
1109049,10911416,20101,5.5,3,1
1109049,10911308,20101,9.5,3,1
1109049,11010742,20101,6.6,1,1
1109049,10910525,20101,9.4,3,1
1109049,10910256,20101,9.2,3,1
1109049,10910990,20101,5.2,3,1
1109049,10911104,20101,8.3,3,1
1109049,10910447,20101,7.1,3,1
1109049,10911306,20101,7.9,3,1
1109049,10910217,20101,7.8,3,1
1109049,10921107,20101,6.5,2,1
1109049,10921170,20101,8.2,2,1
1109049,10910169,20101,7,3,1
1109049,10910929,20101,10,3,1
1109049,10810015,20101,8.1,5,1
1109049,10820415,20101,7,4,1
1109049,10620293,20101,3.7,8,2
1109049,10821486,20101,1.5,4,2
1109049,10911382,20101,3.4,3,2
1109049,11011223,20101,1.3,1,2
1109049,10920325,20101,3,2,2
1109049,10810618,20101,2.7,5,2
1109049,10911049,20101,2.8,3,2
1109049,10810244,20101,3.4,5,2
1109049,10810309,20101,0,5,3
1109049,10820022,20101,0,4,3
1109049,11010927,20101,0,1,3
1109049,10911178,20101,0,3,3
1109049,10920379,20102,6,3,1
1109049,11020780,20102,8,1,1
1109049,10920963,20102,8.5,3,1
1109049,10920911,20102,5,3,1
1109049,10920202,20102,5,3,1
1109049,10910143,20102,7.8,4,1
1109049,10911314,20102,5,4,1
1109049,10910698,20102,7,4,1
1109049,10920341,20102,7,3,1
1109049,10920720,20102,5,3,1
1109049,10921135,20102,5.9,3,1
1109049,10920811,20102,7,3,1
1109049,10920761,20102,5,3,1
1109049,10910920,20102,7.7,4,1
1109049,10910498,20102,6.1,4,1
1109049,10910382,20102,5,4,1
1109049,10920356,20102,5,3,1
1109049,10921339,20102,5.7,3,1
1109049,10921335,20102,7.3,3,1
1109049,10820621,20102,3,5,2
1109049,10911382,20102,3.4,4,2
1109049,10910209,20102,3.2,4,2
1109049,10920074,20102,1.7,3,2
1109049,11011223,20102,1.7,2,2
1109049,10911049,20102,3.4,4,2
1109049,10920774,20102,4,3,2
1109049,10921278,20102,0,3,3
1109049,11010536,20102,0,2,3
1109049,11010927,20102,0,2,3
1109049,10910534,20102,0,4,3
1109049,10911110,20102,-1,4,4
1109049,10820621,20111,5.6,6,1
1109049,10920101,20111,7.2,4,1
1109049,10921405,20111,5.3,4,1
1109049,10920871,20111,7.4,4,1
1109049,11011100,20111,6.5,3,1
1109049,11010656,20111,7,3,1
1109049,11010969,20111,7,3,1
1109049,11010755,20111,6.7,3,1
1109049,11011075,20111,8.2,3,1
1109049,11011459,20111,6.1,3,1
1109049,11010792,20111,5.4,3,1
1109049,11010796,20111,5,3,1
1109049,11010412,20111,9.3,3,1
1109049,11011315,20111,5.8,3,1
1109049,11010240,20111,7.6,3,1
1109049,11011157,20111,7,3,1
1109049,11010427,20111,8.2,3,1
1109049,11110829,20111,5,1,1
1109049,11021344,20111,5.1,2,1
1109049,11020245,20111,5.5,2,1
1109049,11021027,20111,5.8,2,1
1109049,11011016,20111,8.9,3,1
1109049,11010542,20111,6.6,3,1
1109049,11010791,20111,5.1,3,1
1109049,11010771,20111,7.5,3,1
1109049,11010395,20111,5.8,3,1
1109049,11010233,20111,7.1,3,1
1109049,11010067,20111,5.6,3,1
1109049,11011223,20111,5,3,1
1109049,11010499,20111,5.2,3,1
1109049,10921047,20111,5.6,4,1
1109049,10910271,20111,0.2,5,2
1109049,10920956,20111,1.4,4,2
1109049,11110856,20111,3.8,1,2
1109049,11011386,20111,3.1,3,2
1109049,11010879,20111,3.4,3,2
1109049,11021195,20111,0.3,2,2
1109049,11021201,20111,1.3,2,2
1109049,11010077,20111,2.3,3,2
1109049,11010004,20111,1.2,3,2
1109049,11011120,20111,2.3,3,2
1109049,11020439,20111,1,2,2
1109049,11021146,20111,1.9,2,2
1109049,11021086,20111,4.7,2,2
1109049,11020571,20111,3.5,2,2
1109049,11021175,20111,3.3,2,2
1109049,11011425,20111,3.2,3,2
1109049,11010900,20111,4.2,3,2
1109049,11010549,20111,3.6,3,2
1109049,11010593,20111,4.3,3,2
1109049,11010870,20111,3,3,2
1109049,11010258,20111,1.7,3,2
1109049,10921278,20111,0,4,3
1109049,10921151,20111,0,4,3
1109049,10921081,20111,0,4,3
1109049,10920475,20111,0,4,3
1109049,11010927,20111,0,3,3
1109049,11020397,20111,0,2,3
1109049,11010198,20111,0,3,3
1109049,11010174,20111,0,3,3
1109049,10921402,20111,0,4,3
1109049,10820025,20111,0,6,3
1109049,11010496,20111,-1,3,4
1109049,10920774,20112,5.1,5,1
1109049,10920924,20112,8.2,5,1
1109049,11011410,20112,5,4,1
1109049,11010258,20112,7.5,4,1
1109049,11010549,20112,5.1,4,1
1109049,11010150,20112,6.2,4,1
1109049,11020113,20112,5.4,3,1
1109049,11021086,20112,5.7,3,1
1109049,11020591,20112,5.3,3,1
1109049,11021389,20112,5.5,3,1
1109049,11010912,20112,9,4,1
1109049,11011055,20112,7.2,4,1
1109049,11010147,20112,5.1,4,1
1109049,11011425,20112,5.6,4,1
1109049,11111319,20112,7,2,1
1109049,11111296,20112,7.7,2,1
1109049,11111233,20112,5,2,1
1109049,11110695,20112,7.4,2,1
1109049,11110037,20112,7.9,2,1
1109049,11111087,20112,6.5,2,1
1109049,11010077,20112,7,4,1
1109049,11010004,20112,5.1,4,1
1109049,11011120,20112,5.5,4,1
1109049,11110239,20112,5,2,1
1109049,11011371,20112,8.2,4,1
1109049,11010194,20112,8.2,4,1
1109049,11011351,20112,7,4,1
1109049,10920956,20112,7.3,5,1
1109049,10910209,20112,5.7,6,1
1109049,10920462,20112,1.3,5,2
1109049,10921151,20112,4.1,5,2
1109049,10921114,20112,0.9,5,2
1109049,11121036,20112,0.3,1,2
1109049,11111257,20112,3.8,2,2
1109049,11110711,20112,1.7,2,2
1109049,11020330,20112,0.8,3,2
1109049,11020439,20112,0.8,3,2
1109049,11021146,20112,3.2,3,2
1109049,11020200,20112,0.3,3,2
1109049,11020263,20112,1.3,3,2
1109049,11020195,20112,0,3,2
1109049,11020221,20112,0.8,3,2
1109049,11020594,20112,3.4,3,2
1109049,11020072,20112,2.4,3,2
1109049,11120647,20112,0.7,1,2
1109049,11110722,20112,3.4,2,2
1109049,11110314,20112,0.7,2,2
1109049,11121412,20112,0.5,1,2
1109049,11110856,20112,1.3,2,2
1109049,11020884,20112,2,3,2
1109049,11020479,20112,1.8,3,2
1109049,11010307,20112,4.2,4,2
1109049,11010205,20112,2.5,4,2
1109049,11010380,20112,2.7,4,2
1109049,10910271,20112,2.8,6,2
1109049,10921479,20112,2.7,5,2
1109049,10820025,20112,4,7,2
1109049,11111465,20112,2.9,2,2
1109049,11010153,20112,0.7,4,2
1109049,11011337,20112,0.5,4,2
1109049,11021195,20112,1.7,3,2
1109049,11021429,20112,4.3,3,2
1109049,10921402,20112,0,5,3
1109049,11010900,20112,0,4,3
1109049,11110679,20112,0,2,3
1109049,11111430,20112,0,2,3
1109049,11020419,20112,0,3,3
1109049,11021153,20112,0,3,3
1109049,11010297,20112,0,4,3
1109049,10921448,20112,-1,5,4
1109049,11010198,20112,-1,4,4
1109049,11010788,20112,-1,4,4
1109049,10920556,20112,-1,5,4
1109049,10921479,20121,5.6,6,1
1109049,11210142,20121,5.5,1,1
1109049,11110456,20121,5.3,3,1
1109049,11111471,20121,6.5,3,1
1109049,11111045,20121,7.4,3,1
1109049,11111294,20121,7.6,3,1
1109049,11120385,20121,5,2,1
1109049,11111257,20121,5.4,3,1
1109049,11110711,20121,6,3,1
1109049,11110335,20121,5.1,3,1
1109049,11111465,20121,5,3,1
1109049,11020006,20121,5,4,1
1109049,11021154,20121,8.3,4,1
1109049,11020902,20121,5.4,4,1
1109049,11021472,20121,6.4,4,1
1109049,11111290,20121,5.9,3,1
1109049,11110653,20121,7.4,3,1
1109049,11011283,20121,7,5,1
1109049,11010297,20121,5,5,1
1109049,11010900,20121,5.3,5,1
1109049,11010788,20121,8.2,5,1
1109049,10921114,20121,5.5,6,1
1109049,11011255,20121,7.3,5,1
1109049,10911483,20121,2.3,7,2
1109049,11010174,20121,3.6,5,2
1109049,11210005,20121,4.3,1,2
1109049,11210831,20121,3.3,1,2
1109049,11210035,20121,4.1,1,2
1109049,11210485,20121,0,1,2
1109049,11211124,20121,2.3,1,2
1109049,11120647,20121,0.7,2,2
1109049,11121412,20121,1.7,2,2
1109049,11121158,20121,1.3,2,2
1109049,11120810,20121,2.7,2,2
1109049,11120441,20121,3.5,2,2
1109049,11121271,20121,0.8,2,2
1109049,11110181,20121,4.5,3,2
1109049,11110185,20121,3.1,3,2
1109049,11110254,20121,1.4,3,2
1109049,11111342,20121,4.4,3,2
1109049,11120967,20121,1,2,2
1109049,11110576,20121,3.4,3,2
1109049,11111248,20121,4.3,3,2
1109049,11111109,20121,2.8,3,2
1109049,11111137,20121,3.1,3,2
1109049,11110765,20121,1.8,3,2
1109049,11011337,20121,3.4,5,2
1109049,11020554,20121,3.1,4,2
1109049,11020466,20121,3.1,4,2
1109049,10920545,20121,0,6,3
1109049,11010978,20121,0,5,3
1109049,11121363,20121,0,2,3
1109049,11210488,20121,0,1,3
1109049,11211144,20121,0,1,3
1109049,11210460,20121,0,1,3
1109049,11211409,20121,0,1,3
1109049,11110161,20121,0,3,3
1109049,11120614,20121,0,2,3
1109049,11020830,20121,0,4,3
1109049,11010205,20121,0,5,3
1109049,11010307,20121,-1,5,4
1109049,11020594,20122,5.7,5,1
1109049,11020763,20122,5.5,5,1
1109049,11021429,20122,5.8,5,1
1109049,11011337,20122,5.4,6,1
1109049,11111248,20122,5,4,1
1109049,11111005,20122,7.3,4,1
1109049,11111370,20122,7.3,4,1
1109049,11110701,20122,7.4,4,1
1109049,11210005,20122,5.9,2,1
1109049,11211044,20122,5,2,1
1109049,11210035,20122,5,2,1
1109049,11211124,20122,7.3,2,1
1109049,11210898,20122,5.1,2,1
1109049,11210627,20122,6.8,2,1
1109049,11110722,20122,8.7,4,1
1109049,11110234,20122,5.3,4,1
1109049,11120441,20122,8.1,3,1
1109049,11110181,20122,7.9,4,1
1109049,11110638,20122,8.3,4,1
1109049,11110095,20122,8.1,4,1
1109049,11110579,20122,5,4,1
1109049,11111203,20122,5,4,1
1109049,11110576,20122,5.7,4,1
1109049,11111137,20122,5.4,4,1
1109049,11021201,20122,7,5,1
1109049,11020571,20122,6.7,5,1
1109049,10911483,20122,3,8,2
1109049,11021234,20122,3.7,5,2
1109049,11220820,20122,3.4,1,2
1109049,11111376,20122,2.2,4,2
1109049,11120944,20122,0.8,3,2
1109049,11120967,20122,0,3,2
1109049,11120614,20122,3.5,3,2
1109049,11111109,20122,3.3,4,2
1109049,11011386,20122,4.3,6,2
1109049,11020762,20122,3.9,5,2
1109049,11021146,20122,1.9,5,2
1109049,11020200,20122,2,5,2
1109049,11210853,20122,2.6,2,2
1109049,11211380,20122,3.6,2,2
1109049,11211076,20122,2.9,2,2
1109049,11211012,20122,2.9,2,2
1109049,11211220,20122,0.8,2,2
1109049,11121152,20122,0.7,3,2
1109049,11121158,20122,2.7,3,2
1109049,11020691,20122,3.5,5,2
1109049,11020221,20122,3,5,2
1109049,11020497,20122,2.2,5,2
1109049,11010978,20122,2.9,6,2
1109049,11020823,20122,0.2,5,2
1109049,11020466,20122,4.4,5,2
1109049,11020554,20122,2.2,5,2
1109049,11020830,20122,0,5,3
1109049,11220289,20122,0,1,3
1109049,11220361,20122,0,1,3
1109049,11120294,20122,0,3,3
1109049,11120210,20122,0,3,3
1109049,11120997,20122,0,3,3
1109049,11111430,20122,0,4,3
1109049,11121173,20122,0,3,3
1109049,11110817,20122,0,4,3
1109049,11110679,20122,0,4,3
1109049,11021116,20122,0,5,3
1109049,11020424,20122,0,5,3
1109049,11221428,20122,0,1,3
1109049,11211144,20122,0,2,3
1109049,11211101,20122,0,2,3
1109049,11210831,20122,0,2,3
1109049,11211077,20122,0,2,3
1109049,11210485,20122,0,2,3
1109049,11020938,20122,0,5,3
1109049,11020353,20122,-1,5,4
1109049,11120636,20122,-1,3,4
1109049,11110273,20122,-1,4,4
1109049,11010174,20131,5,7,1
1109049,11020554,20131,7.2,6,1
1109049,11020200,20131,7.7,6,1
1109049,11020691,20131,6.4,6,1
1109049,11310259,20131,6,1,1
1109049,11310249,20131,5.1,1,1
1109049,11220820,20131,5.6,2,1
1109049,11210358,20131,5.4,3,1
1109049,11211101,20131,6,3,1
1109049,11210719,20131,9.4,3,1
1109049,11210868,20131,7.7,3,1
1109049,11211076,20131,6.3,3,1
1109049,11210937,20131,6,3,1
1109049,11210204,20131,5,3,1
1109049,11210641,20131,8.2,3,1
1109049,11211485,20131,8.7,3,1
1109049,11211348,20131,6.5,3,1
1109049,11121171,20131,5.3,4,1
1109049,11120030,20131,6.9,4,1
1109049,11120467,20131,6.3,4,1
1109049,11120261,20131,5,4,1
1109049,11120821,20131,6.1,4,1
1109049,11020179,20131,3,6,2
1109049,11210917,20131,0.7,3,2
1109049,11311463,20131,2.3,1,2
1109049,11310178,20131,1.7,1,2
1109049,11310680,20131,1.4,1,2
1109049,11310024,20131,1.5,1,2
1109049,11311367,20131,1.3,1,2
1109049,11310066,20131,1.2,1,2
1109049,11311040,20131,3.2,1,2
1109049,11311239,20131,2.8,1,2
1109049,11220629,20131,3,2,2
1109049,11220044,20131,3.3,2,2
1109049,11221258,20131,2.3,2,2
1109049,11220581,20131,2.7,2,2
1109049,11220361,20131,3.5,2,2
1109049,11220292,20131,1.3,2,2
1109049,11220658,20131,1.9,2,2
1109049,11210212,20131,3.2,3,2
1109049,11211012,20131,3.4,3,2
1109049,11210059,20131,2,3,2
1109049,11120604,20131,2.4,4,2
1109049,11120729,20131,3.3,4,2
1109049,11020316,20131,2.3,6,2
1109049,11120944,20131,0.6,4,2
1109049,11020981,20131,2.7,6,2
1109049,11110765,20131,1.5,5,2
1109049,11021116,20131,0,6,3
1109049,11310121,20131,0,1,3
1109049,11310781,20131,0,1,3
1109049,11311301,20131,0,1,3
1109049,11311259,20131,0,1,3
1109049,11220608,20131,0,2,3
1109049,11220885,20131,0,2,3
1109049,11220253,20131,0,2,3
1109049,11210166,20131,0,3,3
1109049,11210557,20131,0,3,3
1109049,11210485,20131,0,3,3
1109049,11121155,20131,0,4,3
1109049,11120210,20131,0,4,3
1109049,11110679,20131,0,5,3
1109049,11221378,20131,0,2,3
1109049,11111342,20131,0,5,3
1109049,11010978,20131,-1,7,4
1109049,11121340,20131,-1,4,4
1109049,11110273,20131,-1,5,4
1109049,11120506,20131,-1,4,4
1109049,11120630,20131,-1,4,4
1109049,11021197,20131,-1,6,4
1109035,10320250,20041,6.9,2,1
1109035,10410535,20041,8.7,1,1
1109035,10410070,20041,8.9,1,1
1109035,10320220,20041,5,2,1
1109035,10411156,20041,7.9,1,1
1109035,10410088,20041,8.3,1,1
1109035,10411252,20041,7.5,1,1
1109035,10410606,20041,9.2,1,1
1109035,10411090,20041,8.5,1,1
1109035,10411198,20041,9.5,1,1
1109035,10320182,20041,5.2,2,1
1109035,10311285,20041,5.5,3,1
1109035,10220541,20041,8.2,4,1
1109035,10120928,20041,5,6,1
1109035,10410188,20041,7.2,1,1
1109035,10410339,20041,9,1,1
1109035,10410381,20041,7.9,1,1
1109035,10410001,20041,8.3,1,1
1109035,10411206,20041,9.2,1,1
1109035,10411446,20041,8.5,1,1
1109035,10411186,20041,7.9,1,1
1109035,10410998,20041,8.4,1,1
1109035,10410500,20041,9,1,1
1109035,10411345,20041,7.2,1,1
1109035,10410931,20041,7.8,1,1
1109035,10410588,20041,7.6,1,1
1109035,10410942,20041,6.5,1,1
1109035,10411204,20041,7.5,1,1
1109035,10410813,20041,8.9,1,1
1109035,10410290,20041,9.5,1,1
1109035,10410605,20041,7.1,1,1
1109035,10220370,20041,3.5,4,2
1109035,10120299,20041,0,6,3
1109035,10320802,20041,0,2,3
1109035,10320748,20041,0,2,3
1109035,10411010,20041,-1,1,4
1109035,10410922,20041,-1,1,4
1109035,10411125,20041,-1,1,4
1109035,10411401,20041,-1,1,4
1109035,10411098,20041,-1,1,4
1109035,10420675,20042,5.6,1,1
1109035,10420084,20042,8.7,1,1
1109035,10421093,20042,8.1,1,1
1109035,10421408,20042,8,1,1
1109035,10420446,20042,7.2,1,1
1109035,10420494,20042,8.2,1,1
1109035,10421230,20042,5,1,1
1109035,10320748,20042,8.2,3,1
1109035,10420574,20042,10,1,1
1109035,10420676,20042,8.5,1,1
1109035,10420631,20042,7.3,1,1
1109035,10421464,20042,7.5,1,1
1109035,10421030,20042,7.5,1,1
1109035,10421327,20042,8.6,1,1
1109035,10421260,20042,8.2,1,1
1109035,10420505,20042,7.8,1,1
1109035,10421354,20042,8.2,1,1
1109035,10420915,20042,5.1,1,1
1109035,10420825,20042,7,1,1
1109035,10421183,20042,8.8,1,1
1109035,10420405,20042,8.8,1,1
1109035,10421138,20042,7.3,1,1
1109035,10420389,20042,7.5,1,1
1109035,10321256,20042,2.6,3,2
1109035,10210883,20042,3.3,6,2
1109035,10220370,20042,3.4,5,2
1109035,10120299,20042,4.2,7,2
1109035,10421136,20042,3,1,2
1109035,10420625,20042,3.7,1,2
1109035,10420643,20042,0,1,3
1109035,10420846,20042,0,1,3
1109035,10420391,20042,0,1,3
1109035,10421280,20042,0,1,3
1109035,10420455,20042,0,1,3
1109035,10320802,20042,0,3,3
1109035,10420739,20042,-1,1,4
1109035,10421020,20042,-1,1,4
1109035,10321256,20051,5,4,1
1109035,10510926,20051,6.6,1,1
1109035,10511326,20051,5,1,1
1109035,10510537,20051,7.2,1,1
1109035,10510855,20051,7.5,1,1
1109035,10511398,20051,7.2,1,1
1109035,10511129,20051,8.7,1,1
1109035,10511266,20051,6.8,1,1
1109035,10510099,20051,7.5,1,1
1109035,10510137,20051,7.2,1,1
1109035,10510767,20051,8,1,1
1109035,10510572,20051,7,1,1
1109035,10511297,20051,8.5,1,1
1109035,10510315,20051,9.3,1,1
1109035,10510533,20051,7.3,1,1
1109035,10510445,20051,7.1,1,1
1109035,10510617,20051,7.5,1,1
1109035,10510017,20051,7,1,1
1109035,10510671,20051,7.2,1,1
1109035,10511369,20051,9.7,1,1
1109035,10510751,20051,8.7,1,1
1109035,10511431,20051,7.5,1,1
1109035,10510773,20051,8.2,1,1
1109035,10510199,20051,5,1,1
1109035,10511097,20051,7.2,1,1
1109035,10220370,20051,5.2,6,1
1109035,10210883,20051,5,7,1
1109035,10420625,20051,2.7,2,2
1109035,10420455,20051,1.3,2,2
1109035,10510881,20051,2.7,1,2
1109035,10421136,20051,0.3,2,2
1109035,10420846,20051,1.8,2,2
1109035,10420643,20051,0,2,3
1109035,10120299,20051,0,8,3
1109035,10510787,20051,-1,1,4
1109035,10511286,20051,-1,1,4
1109035,10520476,20052,7.5,1,1
1109035,10520826,20052,8.7,1,1
