"nota1","nota2","nota3","final","media","periodo","coddisciplina","disciplina","matricula","situacao","vez","departamento"
0,4.9,2.5,-1,2.5,20111,1411170,Teoria dos Grafos,102469,R,1,dsc
6,7.5,7,7.3,7,20112,1411170,Teoria dos Grafos,102469,A,2,dsc
7,7.8,7.4,-1,7.4,20121,1411170,Teoria dos Grafos,102430,A,2,dsc
3.5,6,3.5,1.5,3.5,20112,1411170,Teoria dos Grafos,102430,R,1,dsc
9.5,5,7.3,-1,7.3,20121,1411170,Teoria dos Grafos,102795,A,2,dsc
2.5,5.5,2.4,-1,2.4,20112,1411170,Teoria dos Grafos,102795,R,1,dsc
6.1,7.8,7,-1,7,20121,1411170,Teoria dos Grafos,102326,A,2,dsc
4.3,5.5,3.9,2.5,3.9,20112,1411170,Teoria dos Grafos,102326,R,1,dsc
5.5,6,5.1,4,5.1,20121,1411170,Teoria dos Grafos,102309,A,2,dsc
3,6,3.1,1,3.1,20112,1411170,Teoria dos Grafos,102309,R,1,dsc
10,7,8.5,-1,8.5,20121,1411170,Teoria dos Grafos,111197,A,2,dsc
3.5,3.5,3.5,-1,3.5,20112,1411170,Teoria dos Grafos,111197,R,1,dsc
4.5,8.5,6.6,6.8,6.6,20121,1411170,Teoria dos Grafos,111213,A,2,dsc
4.1,7,3.8,1,3.8,20112,1411170,Teoria dos Grafos,111213,R,1,dsc
6.5,5,5.5,5,5.5,20121,1411170,Teoria dos Grafos,111413,A,2,dsc
4.9,5.5,3.9,2,3.9,20112,1411170,Teoria dos Grafos,111413,R,1,dsc
1,3.5,2.3,-1,2.3,20121,1411170,Teoria dos Grafos,112378,R,1,dsc
4,7.5,5.8,5.8,5.8,20122,1411170,Teoria dos Grafos,112378,A,2,dsc
1.5,1.5,1.5,-1,1.5,20121,1411170,Teoria dos Grafos,112347,R,1,dsc
7,7.6,7.3,-1,7.3,20122,1411170,Teoria dos Grafos,112347,A,2,dsc
4,3.5,4.4,1,2.8,20111,1411171,Teoria da Computação,091472,R,1,dsc
4.3,5.1,6.9,5.2,5.3,20112,1411171,Teoria da Computação,091472,A,2,dsc
0,0,1.5,-1,0.5,20111,1411171,Teoria da Computação,091372,R,1,dsc
6,6.7,5.4,-1,3.6,20112,1411171,Teoria da Computação,091372,R,2,dsc
3,1.3,2,-1,2.1,20111,1411171,Teoria da Computação,092436,R,1,dsc
8.6,6.6,4,5.7,6.1,20112,1411171,Teoria da Computação,092436,A,2,dsc
6.1,3.7,4.3,3.4,4.2,20121,1411171,Teoria da Computação,101421,R,2,dsc
3.1,5.3,5.4,3.5,4.2,20112,1411171,Teoria da Computação,101421,R,1,dsc
5.2,5.4,0,-1,3.5,20111,1411171,Teoria da Computação,10199,R,1,dsc
6.5,6.2,6.4,7.4,6.8,20112,1411171,Teoria da Computação,10199,A,2,dsc
6.9,5.8,0,0,2.5,20121,1411171,Teoria da Computação,102654,R,1,dsc
8.05,8.65,8.65,-1,8.4,20122,1411171,Teoria da Computação,102654,A,2,dsc
5.3,2.7,2.4,-1,3.5,20121,1411171,Teoria da Computação,102208,R,1,dsc
5.95,6.25,6.65,5.8,6.1,20122,1411171,Teoria da Computação,102208,A,2,dsc
6,5.5,6.6,6,6,20121,1411171,Teoria da Computação,111292,A,2,dsc
4.5,5.7,3.5,1,3.2,20112,1411171,Teoria da Computação,111292,R,1,dsc
8.2,2.9,3.2,3.4,4.2,20121,1411171,Teoria da Computação,112485,R,2,dsc
4,5.5,2.5,1,2.8,20112,1411171,Teoria da Computação,112485,R,1,dsc
3.5,4,4.5,2,3.2,20111,1411172,Estruturas de Dados e Algoritmos,091372,R,1,dsc
7,7.75,7,-1,7,20112,1411172,Estruturas de Dados e Algoritmos,091372,A,2,dsc
4.9,4.5,3.15,4.5,4.2,20121,1411172,Estruturas de Dados e Algoritmos,092584,R,1,dsc
7,8.25,7.5,-1,7.3,20122,1411172,Estruturas de Dados e Algoritmos,092584,A,2,dsc
5,2,0,-1,2.3,20111,1411172,Estruturas de Dados e Algoritmos,092474,R,1,dsc
6.25,7.4,8.65,-1,7.5,20112,1411172,Estruturas de Dados e Algoritmos,092474,A,2,dsc
4.75,4.5,3.75,6.2,5.1,20121,1411172,Estruturas de Dados e Algoritmos,101421,A,2,dsc
4.5,3.65,3.8,2,3.3,20112,1411172,Estruturas de Dados e Algoritmos,101421,R,1,dsc
3.4,0.5,0,-1,1.7,20121,1411172,Estruturas de Dados e Algoritmos,101753,R,1,dsc
1,0.5,1.5,-1,1.3,20122,1411172,Estruturas de Dados e Algoritmos,101753,R,2,dsc
3.25,5.5,6.1,4.2,4.5,20121,1411172,Estruturas de Dados e Algoritmos,101709,R,2,dsc
6.75,8.5,6.35,9.5,7.8,20122,1411172,Estruturas de Dados e Algoritmos,101709,A,3,dsc
2.25,2.25,0,-1,1.6,20112,1411172,Estruturas de Dados e Algoritmos,101709,R,1,dsc
1,2.6,5.5,-1,3,20111,1411172,Estruturas de Dados e Algoritmos,10190,R,1,dsc
5.5,6.75,6.85,5,5.7,20112,1411172,Estruturas de Dados e Algoritmos,10190,A,2,dsc
0.5,0.5,0.15,-1,0.3,20121,1411172,Estruturas de Dados e Algoritmos,101519,R,1,dsc
4.5,5.25,3.8,-1,2.5,20122,1411172,Estruturas de Dados e Algoritmos,101519,R,2,dsc
2.5,0.25,0.85,-1,1.7,20121,1411172,Estruturas de Dados e Algoritmos,102208,R,1,dsc
3.5,4,4.55,7.5,5.4,20122,1411172,Estruturas de Dados e Algoritmos,102208,A,2,dsc
5.25,3.75,3.5,2,3.4,20121,1411172,Estruturas de Dados e Algoritmos,102409,R,2,dsc
3.25,2.75,0.5,-1,2.1,20112,1411172,Estruturas de Dados e Algoritmos,102409,R,1,dsc
0.5,0.5,1.6,-1,1.1,20121,1411172,Estruturas de Dados e Algoritmos,102189,R,1,dsc
5.25,6.75,7.85,9,7.6,20122,1411172,Estruturas de Dados e Algoritmos,102189,A,2,dsc
3.25,2.5,3.85,-1,3.6,20121,1411172,Estruturas de Dados e Algoritmos,102469,R,1,dsc
4.25,7.25,6.85,8,6.6,20122,1411172,Estruturas de Dados e Algoritmos,102469,A,2,dsc
5.5,5.25,5.6,7.5,6.4,20121,1411172,Estruturas de Dados e Algoritmos,102635,A,2,dsc
4,5.9,5.9,2,3.8,20112,1411172,Estruturas de Dados e Algoritmos,102635,R,1,dsc
8.6,7.6,7.75,-1,8.2,20121,1411172,Estruturas de Dados e Algoritmos,102664,A,2,dsc
3,3.5,2.25,-1,2.6,20112,1411172,Estruturas de Dados e Algoritmos,102664,R,1,dsc
3.5,5.5,6.35,3.5,4.3,20121,1411172,Estruturas de Dados e Algoritmos,10243,R,1,dsc
6.25,9.25,8.55,-1,7.4,20122,1411172,Estruturas de Dados e Algoritmos,10243,A,2,dsc
1.25,1.25,1.35,-1,1.3,20121,1411172,Estruturas de Dados e Algoritmos,111233,R,2,dsc
1.5,2.5,2.9,-1,2.5,20112,1411172,Estruturas de Dados e Algoritmos,111233,R,1,dsc
6.1,5.5,6,5.3,5.7,20121,1411173,Lógica Matemática,082752,A,2,dsc
5.3,5.6,4.3,2.8,4.3,20112,1411173,Lógica Matemática,082752,R,1,dsc
3.8,5.5,4.3,2,3.3,20121,1411173,Lógica Matemática,082339,R,1,dsc
6.2,7.3,9.6,-1,7,20122,1411173,Lógica Matemática,082339,A,2,dsc
0.7,0.7,0.7,-1,0.7,20111,1411173,Lógica Matemática,082373,R,1,dsc
4.8,2.1,5.5,7.5,5.5,20112,1411173,Lógica Matemática,082373,A,2,dsc
6.4,3.7,5.7,5,5.4,20121,1411173,Lógica Matemática,091623,A,2,dsc
4.5,3.8,2.6,0,2.6,20112,1411173,Lógica Matemática,091623,R,1,dsc
6,5.5,5.9,4.5,5.3,20121,1411173,Lógica Matemática,091730,A,2,dsc
4,8.9,4.3,3,4.3,20112,1411173,Lógica Matemática,091730,R,1,dsc
4.7,6.8,5.2,6,5.5,20121,1411173,Lógica Matemática,092331,A,2,dsc
4.3,8,4.3,3,4.3,20112,1411173,Lógica Matemática,092331,R,1,dsc
4.8,3.7,4.5,3,3.9,20121,1411173,Lógica Matemática,101644,R,1,dsc
2.9,0,0,-1,2,20122,1411173,Lógica Matemática,101644,R,2,dsc
5.8,6.3,5.9,10,7.5,20121,1411173,Lógica Matemática,101330,A,2,dsc
1.2,4.8,2.1,-1,2.1,20112,1411173,Lógica Matemática,101330,R,1,dsc
3.6,3.1,3.5,-1,3.5,20121,1411173,Lógica Matemática,10197,R,1,dsc
8.4,1.9,9,-1,7.9,20122,1411173,Lógica Matemática,10197,A,2,dsc
6.6,8.9,7.2,-1,7.2,20121,1411173,Lógica Matemática,10190,A,2,dsc
0.9,0,0.7,-1,0.7,20112,1411173,Lógica Matemática,10190,R,1,dsc
2.2,2.2,2.2,-1,2.2,20111,1411174,Introdução à Computação,111263,R,1,dsc
7.4,4.9,7.6,4.6,5.8,20112,1411174,Introdução à Computação,111263,A,2,dsc
6.4,4.5,5.1,-1,3.2,20111,1411174,Introdução à Computação,111355,R,1,dsc
7.45,7.2,6.45,-1,7,20112,1411174,Introdução à Computação,111355,A,2,dsc
2,2,2,-1,2,20111,1411174,Introdução à Computação,11192,R,1,dsc
4,3.3,6.3,2,3.3,20122,1411174,Introdução à Computação,11192,R,2,dsc
4.2,3.1,6.6,2.5,3.5,20122,1411174,Introdução à Computação,112683,R,2,dsc
4.25,7.55,3.45,2.8,4.2,20112,1411174,Introdução à Computação,112683,R,1,dsc
4.8,4.8,8.3,3.8,5.1,20121,1411174,Introdução à Computação,112468,A,2,dsc
5.5,4.3,8.7,1.8,4.4,20112,1411174,Introdução à Computação,112468,R,1,dsc
7.4,4.9,6.2,4.4,5.5,20121,1411174,Introdução à Computação,112465,A,2,dsc
4.6,5,6.9,2.2,4.2,20112,1411174,Introdução à Computação,112465,R,1,dsc
8.25,6.8,6,-1,7.4,20121,1411174,Introdução à Computação,112191,A,2,dsc
5.9,5.3,7.3,-1,3.7,20112,1411174,Introdução à Computação,112191,R,1,dsc
5,0,3,-1,2.9,20121,1411174,Introdução à Computação,121342,R,1,dsc
5.9,4,7.7,5,5.3,20122,1411174,Introdução à Computação,121342,A,2,dsc
6.2,3.3,5.9,3.5,4.5,20121,1411174,Introdução à Computação,121237,R,1,dsc
8.2,6.7,7.2,-1,7.4,20122,1411174,Introdução à Computação,121237,A,2,dsc
6.3,4.7,5,5.5,5.4,20122,1411175,Organização e Arquitetura de Computadores,07268,A,2,dsc
5.2,4,5.7,4.3,4.6,20112,1411175,Organização e Arquitetura de Computadores,07268,R,1,dsc
7.7,5.2,6.2,-1,3.9,20121,1411175,Organização e Arquitetura de Computadores,091272,R,2,dsc
5.9,3.9,5.4,4.1,4.6,20112,1411175,Organização e Arquitetura de Computadores,091272,R,1,dsc
3.7,3,3.5,-1,3.4,20121,1411175,Organização e Arquitetura de Computadores,092331,R,1,dsc
5.3,8,7,4.6,5.9,20122,1411175,Organização e Arquitetura de Computadores,092331,A,2,dsc
5.5,7.4,5.4,6,6,20121,1411175,Organização e Arquitetura de Computadores,101757,A,2,dsc
4.1,6.1,7.6,3,4.6,20112,1411175,Organização e Arquitetura de Computadores,101757,R,1,dsc
5.9,4.9,5,2.5,4.2,20121,1411176,Gerência da Informação,092584,R,1,dsc
6.8,7.6,4,8.8,7.2,20122,1411176,Gerência da Informação,092584,A,2,dsc
3.6,1.2,1.6,-1,2.1,20111,1411176,Gerência da Informação,101644,R,1,dsc
6.3,5.2,7.1,3.1,5,20112,1411176,Gerência da Informação,101644,A,2,dsc
5.5,4.1,5,2.4,3.9,20111,1411176,Gerência da Informação,1012,R,1,dsc
4.5,3,7.6,4.9,5,20112,1411176,Gerência da Informação,1012,A,2,dsc
5.3,4.9,4.5,3.8,4.5,20111,1411176,Gerência da Informação,10190,R,1,dsc
7.6,6.7,6.7,-1,7,20112,1411176,Gerência da Informação,10190,A,2,dsc
2.5,6.4,4.3,3.1,3.9,20111,1411176,Gerência da Informação,102654,R,1,dsc
7.2,5.1,7,4.5,5.6,20121,1411176,Gerência da Informação,102654,A,2,dsc
6,3.7,7.8,4.6,5.3,20121,1411176,Gerência da Informação,102151,A,2,dsc
5.1,3.3,7.6,2.4,4.1,20112,1411176,Gerência da Informação,102151,R,1,dsc
4.6,3,6.6,2.8,3.9,20121,1411176,Gerência da Informação,102157,R,1,dsc
6.1,6.2,5.9,5,5.7,20122,1411176,Gerência da Informação,102157,A,2,dsc
3.8,1.4,3.7,-1,3,20111,1411176,Gerência da Informação,102744,R,1,dsc
2.8,4.7,5.9,3.5,4.1,20112,1411176,Gerência da Informação,102744,R,2,dsc
3.2,6.6,0,-1,3.3,20122,1411176,Gerência da Informação,102483,R,2,dsc
4,2.5,6.3,1.4,3.1,20112,1411176,Gerência da Informação,102483,R,1,dsc
1.9,6.2,6.8,3.2,4.3,20111,1411176,Gerência da Informação,102723,R,1,dsc
1.8,3.7,6.5,0.9,2.8,20122,1411176,Gerência da Informação,102723,R,2,dsc
2.5,6.6,4,2.3,3.6,20111,1411176,Gerência da Informação,10257,R,1,dsc
5.3,2.4,6,3.4,4.1,20122,1411176,Gerência da Informação,10257,R,2,dsc
5.6,6.4,3,3,4.2,20111,1411176,Gerência da Informação,102621,R,1,dsc
4.6,5,6,4.6,5,20112,1411176,Gerência da Informação,102621,A,2,dsc
7.8,6.8,5.5,-1,4,20111,1411176,Gerência da Informação,102446,R,1,dsc
7.3,5.7,6.5,3.9,5.5,20112,1411176,Gerência da Informação,102446,A,2,dsc
3.6,1.7,7,4,4.1,20121,1411176,Gerência da Informação,111150,R,1,dsc
5.3,6,7.1,3.3,5,20122,1411176,Gerência da Informação,111150,A,2,dsc
5.9,5.1,3,2.2,3.7,20111,1411176,Gerência da Informação,111233,R,1,dsc
7.3,4.5,5.9,7.7,6.6,20112,1411176,Gerência da Informação,111233,A,2,dsc
4.2,4.5,8.1,1.8,4.1,20121,1411176,Gerência da Informação,112467,R,1,dsc
5.1,7.3,7.1,7.5,6.9,20122,1411176,Gerência da Informação,112467,A,2,dsc
5.5,2,2.5,-1,2.7,20121,1411177,Engenharia de Software I,101522,R,1,dsc
7.6,6,6,7,6.8,20122,1411177,Engenharia de Software I,101522,A,2,dsc
4.9,3.25,2.5,-1,3.5,20121,1411177,Engenharia de Software I,112467,R,1,dsc
6.3,7,8,5,6,20122,1411177,Engenharia de Software I,112467,A,2,dsc
4.6,3.8,1.75,-1,3.6,20121,1411177,Engenharia de Software I,121377,R,1,dsc
4.3,7,8,5.8,5.8,20122,1411177,Engenharia de Software I,121377,A,2,dsc
9,9,6.1,-1,7.8,20121,1411178,Sistemas de Informação I,111292,A,2,dsc
2.6,2.6,2.6,-1,2.6,20112,1411178,Sistemas de Informação I,111292,R,1,dsc
3.45,6.6,6.8,2,3.6,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,092584,R,1,dsc
6.5,6.6,8.3,-1,7,20122,1411179,Lab. de Estruturas de Dados e Algoritmos,092584,A,2,dsc
2.75,5.65,6.1,4,4.1,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,101421,R,2,dsc
3.5,3,0,-1,2.4,20122,1411179,Lab. de Estruturas de Dados e Algoritmos,101421,R,3,dsc
3.15,6.9,6.8,3.5,4.5,20112,1411179,Lab. de Estruturas de Dados e Algoritmos,101421,R,1,dsc
3.95,7.6,7.35,-1,3.2,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,101709,R,2,dsc
3.3,4.6,7.7,6.2,5.5,20122,1411179,Lab. de Estruturas de Dados e Algoritmos,101709,A,3,dsc
1.1,0,0.45,-1,1,20112,1411179,Lab. de Estruturas de Dados e Algoritmos,101709,R,1,dsc
6.5,3.4,5,3.6,4.4,20111,1411179,Lab. de Estruturas de Dados e Algoritmos,10190,R,1,dsc
5.8,6.6,6.95,4,5.4,20112,1411179,Lab. de Estruturas de Dados e Algoritmos,10190,A,2,dsc
0.6,0,0,-1,0.3,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,101519,R,1,dsc
1.2,2.4,5.1,-1,2.8,20122,1411179,Lab. de Estruturas de Dados e Algoritmos,101519,R,2,dsc
3,0.85,0.85,-1,1.8,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,102208,R,1,dsc
4,4.5,4.4,7.1,5.5,20122,1411179,Lab. de Estruturas de Dados e Algoritmos,102208,A,2,dsc
4.45,7.2,6.95,3,4.4,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,102409,R,2,dsc
2,0.15,0.95,-1,1.6,20112,1411179,Lab. de Estruturas de Dados e Algoritmos,102409,R,1,dsc
3.35,1.6,0.55,-1,2.2,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,102189,R,1,dsc
7.3,7.3,7.1,-1,7.3,20122,1411179,Lab. de Estruturas de Dados e Algoritmos,102189,A,2,dsc
3.85,6.5,5.7,3,4.1,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,102469,R,1,dsc
2.1,5.2,5.7,6.5,5.4,20122,1411179,Lab. de Estruturas de Dados e Algoritmos,102469,A,2,dsc
4.95,6.25,6.7,4.5,5.1,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,102635,A,2,dsc
6,6.25,5.9,2,4.2,20112,1411179,Lab. de Estruturas de Dados e Algoritmos,102635,R,1,dsc
6.55,8.75,9.1,-1,7.8,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,102664,A,2,dsc
3.65,6,6.45,-1,2.5,20112,1411179,Lab. de Estruturas de Dados e Algoritmos,102664,R,1,dsc
4.8,2.6,2.5,3.5,4,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,10243,R,1,dsc
7.6,7.8,8.2,-1,7.9,20122,1411179,Lab. de Estruturas de Dados e Algoritmos,10243,A,2,dsc
2.75,1.35,0.7,-1,2,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,111233,R,2,dsc
4.5,6.65,5.5,2.5,3.9,20112,1411179,Lab. de Estruturas de Dados e Algoritmos,111233,R,1,dsc
1.7,3.4,1.5,-1,2.3,20111,1411180,Lab. de Programação I,102220,R,1,dsc
5.4,4.45,3.15,6.4,5,20112,1411180,Lab. de Programação I,102220,A,2,dsc
0.4,5.2,1.3,-1,2.3,20111,1411180,Lab. de Programação I,102596,R,1,dsc
5.1,4.2,3.4,6.5,5,20112,1411180,Lab. de Programação I,102596,A,2,dsc
0.8,5.2,7.3,-1,3.6,20111,1411180,Lab. de Programação I,102284,R,1,dsc
6.6,7.3,1.9,4.5,5.2,20112,1411180,Lab. de Programação I,102284,A,2,dsc
2.2,6.8,1.8,-1,3.7,20111,1411180,Lab. de Programação I,102609,R,1,dsc
8.7,8.75,8.5,-1,8.7,20112,1411180,Lab. de Programação I,102609,A,2,dsc
3.6,7.2,1.3,-1,2.6,20111,1411180,Lab. de Programação I,102598,R,1,dsc
8.6,9.1,8.95,-1,8.7,20112,1411180,Lab. de Programação I,102598,A,2,dsc
1.6,6.3,6.3,0.6,2.8,20111,1411180,Lab. de Programação I,102723,R,1,dsc
7.5,8,1.6,3.8,5,20112,1411180,Lab. de Programação I,102723,A,2,dsc
0.8,3,2,-1,1.8,20111,1411180,Lab. de Programação I,10274,R,1,dsc
3.85,3.25,1.85,-1,2.7,20112,1411180,Lab. de Programação I,10274,R,2,dsc
1.8,4.4,7.3,-1,3.8,20111,1411180,Lab. de Programação I,102124,R,1,dsc
7.6,7.2,2.2,5.1,5.9,20112,1411180,Lab. de Programação I,102124,A,2,dsc
1.1,4.1,4.4,-1,2.8,20111,1411180,Lab. de Programação I,10252,R,1,dsc
3.35,3.75,4,-1,3.3,20112,1411180,Lab. de Programação I,10252,R,2,dsc
5.3,3.4,6,4.7,5.5,20121,1411180,Lab. de Programação I,111729,A,2,dsc
2.35,1.7,3.75,-1,3,20112,1411180,Lab. de Programação I,111729,R,1,dsc
2.2,4.7,0,-1,2.6,20111,1411180,Lab. de Programação I,111582,R,1,dsc
6.8,4.9,3.8,8.3,6.7,20112,1411180,Lab. de Programação I,111582,A,2,dsc
4.5,6.8,0,-1,2.6,20111,1411180,Lab. de Programação I,111689,R,1,dsc
8.15,7.15,6.1,-1,7.1,20112,1411180,Lab. de Programação I,111689,A,2,dsc
2.3,5.7,0,-1,3,20111,1411180,Lab. de Programação I,111198,R,1,dsc
7.75,6.8,6.15,-1,7.7,20112,1411180,Lab. de Programação I,111198,A,2,dsc
1.2,2.5,1.5,-1,1.7,20111,1411180,Lab. de Programação I,111263,R,1,dsc
7.2,8.35,6.85,7,6.6,20112,1411180,Lab. de Programação I,111263,A,2,dsc
0.9,3.6,1.5,-1,2,20111,1411180,Lab. de Programação I,111395,R,1,dsc
7.05,5.85,5.2,4.6,5.6,20112,1411180,Lab. de Programação I,111395,A,2,dsc
0.9,2.6,8.3,-1,3,20111,1411180,Lab. de Programação I,111355,R,1,dsc
3.2,4.65,3.85,1.4,3.4,20121,1411180,Lab. de Programação I,111355,R,3,dsc
1.2,4.4,6.6,4.8,5,20122,1411180,Lab. de Programação I,111355,A,4,dsc
4.55,4.35,3.35,-1,3.9,20112,1411180,Lab. de Programação I,111355,R,2,dsc
2.3,6.3,0,-1,3.2,20111,1411180,Lab. de Programação I,111431,R,1,dsc
8.1,7.8,5.9,-1,7.2,20112,1411180,Lab. de Programação I,111431,A,2,dsc
0.5,3.8,7,-1,3,20111,1411180,Lab. de Programação I,11146,R,1,dsc
3.6,4,0.45,-1,2.5,20112,1411180,Lab. de Programação I,11146,R,2,dsc
7.25,6.15,4.95,5.7,6.2,20121,1411180,Lab. de Programação I,11192,A,2,dsc
3.25,4.1,4.1,-1,3.4,20112,1411180,Lab. de Programação I,11192,R,1,dsc
3.6,5.7,4,3.6,4.1,20111,1411180,Lab. de Programação I,111630,R,1,dsc
8.9,8.05,7.85,-1,8.7,20112,1411180,Lab. de Programação I,111630,A,2,dsc
3.7,2.5,5.15,2.4,4.3,20121,1411180,Lab. de Programação I,112659,R,2,dsc
5.7,6.7,7.7,-1,7.1,20122,1411180,Lab. de Programação I,112659,A,3,dsc
1.05,1.95,1.8,-1,1.6,20112,1411180,Lab. de Programação I,112659,R,1,dsc
2.25,4.4,7.75,5.1,5,20121,1411180,Lab. de Programação I,112683,A,2,dsc
1.55,2.75,3.5,-1,2.9,20112,1411180,Lab. de Programação I,112683,R,1,dsc
6.2,3.55,4.4,4.8,5.6,20121,1411180,Lab. de Programação I,112468,A,2,dsc
2.25,1.5,4.15,-1,3.1,20112,1411180,Lab. de Programação I,112468,R,1,dsc
7.65,1.9,5.05,5.9,5.7,20121,1411180,Lab. de Programação I,112734,A,2,dsc
5.35,1.4,4.9,4.8,4.3,20112,1411180,Lab. de Programação I,112734,R,1,dsc
4.4,7.2,8.2,6.9,6.7,20121,1411180,Lab. de Programação I,11282,A,2,dsc
3.25,2.35,3.55,-1,3.4,20112,1411180,Lab. de Programação I,11282,R,1,dsc
6.8,6.4,9,-1,7.6,20121,1411180,Lab. de Programação I,112465,A,2,dsc
1.3,0.9,3.3,-1,2.4,20112,1411180,Lab. de Programação I,112465,R,1,dsc
4.55,4.35,4,2.7,4.2,20121,1411180,Lab. de Programação I,112500,R,2,dsc
5.2,7.6,9,-1,8,20122,1411180,Lab. de Programação I,112500,A,3,dsc
3.1,3.6,1.4,-1,2.7,20112,1411180,Lab. de Programação I,112500,R,1,dsc
0.75,0,5.6,-1,2.6,20121,1411180,Lab. de Programação I,112191,R,2,dsc
0.8,4.9,2.4,-1,3.4,20122,1411180,Lab. de Programação I,112191,R,3,dsc
0.45,0.65,1.45,-1,0.9,20112,1411180,Lab. de Programação I,112191,R,1,dsc
3.63333333333,5.63333333333,3.33333333333,-1,3.4,20121,1411180,Lab. de Programação I,112720,R,2,dsc
5.05,3.95,3.5,-1,3.8,20112,1411180,Lab. de Programação I,112720,R,1,dsc
1.5,2,5.45,-1,3.2,20121,1411180,Lab. de Programação I,112501,R,2,dsc
8.9,6.8,6.8,-1,7,20122,1411180,Lab. de Programação I,112501,A,3,dsc
3.95,1.8,1.6,-1,2.6,20112,1411180,Lab. de Programação I,112501,R,1,dsc
1,2,6.2,-1,3.3,20121,1411180,Lab. de Programação I,112460,R,2,dsc
9.1,7,7.3,-1,7.3,20122,1411180,Lab. de Programação I,112460,A,3,dsc
0.8,0.9,1.9,-1,1.4,20112,1411180,Lab. de Programação I,112460,R,1,dsc
5.4,3.9,1,4.7,4.6,20121,1411180,Lab. de Programação I,121172,R,1,dsc
10,9.3,10,-1,9.7,20122,1411180,Lab. de Programação I,121172,A,2,dsc
5.65,4.65,5.25,2.9,4.6,20121,1411180,Lab. de Programação I,121668,R,1,dsc
8.3,7.7,9.9,-1,8.8,20122,1411180,Lab. de Programação I,121668,A,2,dsc
1.35,2.6,4.15,-1,2.7,20121,1411180,Lab. de Programação I,121305,R,1,dsc
9.6,8.2,10,-1,9.2,20122,1411180,Lab. de Programação I,121305,A,2,dsc
3,4.2,5.8,4.1,4.4,20121,1411180,Lab. de Programação I,12136,R,1,dsc
7.2,8.7,10,-1,9.1,20122,1411180,Lab. de Programação I,12136,A,2,dsc
0.4,0,1.25,-1,0.6,20121,1411180,Lab. de Programação I,121516,R,1,dsc
5.5,6.9,1.4,-1,2.6,20122,1411180,Lab. de Programação I,121516,R,2,dsc
2.85,3.4,3.9,-1,3.4,20121,1411180,Lab. de Programação I,12113,R,1,dsc
8.4,7.5,8.5,-1,8,20122,1411180,Lab. de Programação I,12113,A,2,dsc
4.2,6.4,2.5,3.5,4.5,20121,1411180,Lab. de Programação I,121155,R,1,dsc
6.1,7.5,8.8,-1,7.9,20122,1411180,Lab. de Programação I,121155,A,2,dsc
1.5,5.2,3.85,-1,3.1,20121,1411180,Lab. de Programação I,121400,R,1,dsc
7.8,8.5,8.2,-1,8.3,20122,1411180,Lab. de Programação I,121400,A,2,dsc
0.05,0,1.65,-1,0.6,20121,1411180,Lab. de Programação I,12194,R,1,dsc
5,4.2,1.3,-1,3,20122,1411180,Lab. de Programação I,12194,R,2,dsc
1.95,1.3,1.95,-1,1.7,20121,1411180,Lab. de Programação I,121428,R,1,dsc
6,7.2,7.2,-1,7.1,20122,1411180,Lab. de Programação I,121428,A,2,dsc
0.35,0.55,1.45,-1,0.8,20111,1411181,Lab. de Programação II,092242,R,1,dsc
6,6,3,4.1,5.2,20112,1411181,Lab. de Programação II,092242,A,2,dsc
2.8,2.8,1.4,-1,2.8,20111,1411181,Lab. de Programação II,092584,R,1,dsc
4.7,4.1,3.6,6.4,5,20112,1411181,Lab. de Programação II,092584,A,2,dsc
1.3,0.55,1.85,-1,1.5,20111,1411181,Lab. de Programação II,092686,R,1,dsc
4.6,0,2.65,-1,2.6,20121,1411181,Lab. de Programação II,092686,R,3,dsc
4.6,4.6,2.3,4.4,4.5,20112,1411181,Lab. de Programação II,092686,R,2,dsc
1.75,0.05,1.6,-1,1.8,20111,1411181,Lab. de Programação II,092675,R,1,dsc
6.6,6.6,3.3,6,6.4,20112,1411181,Lab. de Programação II,092675,A,2,dsc
7.9,4.6,3.95,1,4.4,20111,1411181,Lab. de Programação II,101164,R,1,dsc
5.2,4,4.5,3.2,4.1,20112,1411181,Lab. de Programação II,101164,R,2,dsc
3.6,3.6,1.8,-1,3.6,20111,1411181,Lab. de Programação II,101753,R,1,dsc
4.5,4.5,2.25,5.8,5,20112,1411181,Lab. de Programação II,101753,A,2,dsc
2.6,3.65,3.05,-1,2.7,20111,1411181,Lab. de Programação II,101758,R,1,dsc
0.4,0.4,0.2,-1,0.4,20112,1411181,Lab. de Programação II,101758,R,2,dsc
3.7,3.7,1.85,-1,3.7,20111,1411181,Lab. de Programação II,101519,R,1,dsc
6.2,6.2,3.1,6.8,6.4,20112,1411181,Lab. de Programação II,101519,A,2,dsc
