"nota1","nota2","nota3","final","media","periodo","coddisciplina","disciplina","matricula","situacao","vez","departamento"
5.9,5.9,5.8,2.4,4.5,20121,1411168,Programação II,1112708,R,1,dsc
7.35,8.15,8.25,-1,7.8,20122,1411168,Programação II,1112708,A,2,dsc
3.4,3.4,2.6,-1,3.2,20121,1411168,Programação II,1112200,R,1,dsc
7.1,6.85,6.35,5,6.1,20122,1411168,Programação II,1112200,A,2,dsc
1.4,1.4,1.9,-1,1.5,20121,1411168,Programação II,1112365,R,1,dsc
4.4,5,5.65,5.4,5.1,20122,1411168,Programação II,1112365,A,2,dsc
2.6,2.6,2.2,-1,2.5,20121,1411168,Programação II,1112170,R,1,dsc
4.85,6.1,6.25,3,4.6,20122,1411168,Programação II,1112170,R,2,dsc
2,2,1.2,-1,1.8,20121,1411168,Programação II,1112418,R,1,dsc
2.2,2.2,0.85,-1,1.5,20122,1411168,Programação II,1112418,R,2,dsc
2.2,2.2,0.8,-1,1.9,20121,1411168,Programação II,1112207,R,1,dsc
4.2,4.95,5,2.9,3.9,20122,1411168,Programação II,1112207,R,2,dsc
2.8,2.8,3.5,-1,2.9,20121,1411168,Programação II,112194,R,1,dsc
6.45,6.35,6.85,7.4,7,20122,1411168,Programação II,112194,A,2,dsc
5.5,4.5,3.6,1.5,3.6,20121,1411169,Paradigmas de Linguagem de Programação,1082146,R,1,dsc
8.5,6,7.3,-1,7.3,20122,1411169,Paradigmas de Linguagem de Programação,1082146,A,2,dsc
6.5,4,4.3,2.8,4.3,20111,1411170,Teoria dos Grafos,1101619,R,1,dsc
6,7.5,5.7,4,5.7,20112,1411170,Teoria dos Grafos,1101619,A,2,dsc
2,5,3.5,-1,3.5,20111,1411170,Teoria dos Grafos,110192,R,1,dsc
7,10,8.5,-1,8.5,20112,1411170,Teoria dos Grafos,110192,A,2,dsc
4.5,8.3,3.8,-1,3.8,20121,1411170,Teoria dos Grafos,110298,R,1,dsc
6.1,8.8,7.5,-1,7.5,20122,1411170,Teoria dos Grafos,110298,A,2,dsc
0,4.9,2.5,-1,2.5,20111,1411170,Teoria dos Grafos,1102122,R,1,dsc
6,7.5,7,7.3,7,20112,1411170,Teoria dos Grafos,1102122,A,2,dsc
7,7.8,7.4,-1,7.4,20121,1411170,Teoria dos Grafos,1102724,A,2,dsc
3.5,6,3.5,1.5,3.5,20112,1411170,Teoria dos Grafos,1102724,R,1,dsc
9.5,5,7.3,-1,7.3,20121,1411170,Teoria dos Grafos,1102304,A,2,dsc
2.5,5.5,2.4,-1,2.4,20112,1411170,Teoria dos Grafos,1102304,R,1,dsc
6.1,7.8,7,-1,7,20121,1411170,Teoria dos Grafos,1102259,A,2,dsc
4.3,5.5,3.9,2.5,3.9,20112,1411170,Teoria dos Grafos,1102259,R,1,dsc
5.5,6,5.1,4,5.1,20121,1411170,Teoria dos Grafos,1102744,A,2,dsc
3,6,3.1,1,3.1,20112,1411170,Teoria dos Grafos,1102744,R,1,dsc
10,7,8.5,-1,8.5,20121,1411170,Teoria dos Grafos,1111209,A,2,dsc
3.5,3.5,3.5,-1,3.5,20112,1411170,Teoria dos Grafos,1111209,R,1,dsc
4.5,8.5,6.6,6.8,6.6,20121,1411170,Teoria dos Grafos,1111505,A,2,dsc
4.1,7,3.8,1,3.8,20112,1411170,Teoria dos Grafos,1111505,R,1,dsc
6.5,5,5.5,5,5.5,20121,1411170,Teoria dos Grafos,1111491,A,2,dsc
4.9,5.5,3.9,2,3.9,20112,1411170,Teoria dos Grafos,1111491,R,1,dsc
1,3.5,2.3,-1,2.3,20121,1411170,Teoria dos Grafos,1112250,R,1,dsc
4,7.5,5.8,5.8,5.8,20122,1411170,Teoria dos Grafos,1112250,A,2,dsc
1.5,1.5,1.5,-1,1.5,20121,1411170,Teoria dos Grafos,1112170,R,1,dsc
7,7.6,7.3,-1,7.3,20122,1411170,Teoria dos Grafos,1112170,A,2,dsc
4,3.5,4.4,1,2.8,20111,1411171,Teoria da Computação,1091561,R,1,dsc
4.3,5.1,6.9,5.2,5.3,20112,1411171,Teoria da Computação,1091561,A,2,dsc
0,0,1.5,-1,0.5,20111,1411171,Teoria da Computação,1091317,R,1,dsc
6,6.7,5.4,-1,3.6,20112,1411171,Teoria da Computação,1091317,R,2,dsc
3,1.3,2,-1,2.1,20111,1411171,Teoria da Computação,1092765,R,1,dsc
8.6,6.6,4,5.7,6.1,20112,1411171,Teoria da Computação,1092765,A,2,dsc
6.1,3.7,4.3,3.4,4.2,20121,1411171,Teoria da Computação,110156,R,2,dsc
3.1,5.3,5.4,3.5,4.2,20112,1411171,Teoria da Computação,110156,R,1,dsc
5.2,5.4,0,-1,3.5,20111,1411171,Teoria da Computação,1101168,R,1,dsc
6.5,6.2,6.4,7.4,6.8,20112,1411171,Teoria da Computação,1101168,A,2,dsc
6.9,5.8,0,0,2.5,20121,1411171,Teoria da Computação,1102723,R,1,dsc
8.05,8.65,8.65,-1,8.4,20122,1411171,Teoria da Computação,1102723,A,2,dsc
5.3,2.7,2.4,-1,3.5,20121,1411171,Teoria da Computação,1102316,R,1,dsc
5.95,6.25,6.65,5.8,6.1,20122,1411171,Teoria da Computação,1102316,A,2,dsc
6,5.5,6.6,6,6,20121,1411171,Teoria da Computação,1111326,A,2,dsc
4.5,5.7,3.5,1,3.2,20112,1411171,Teoria da Computação,1111326,R,1,dsc
8.2,2.9,3.2,3.4,4.2,20121,1411171,Teoria da Computação,1112301,R,2,dsc
4,5.5,2.5,1,2.8,20112,1411171,Teoria da Computação,1112301,R,1,dsc
3.5,4,4.5,2,3.2,20111,1411172,Estruturas de Dados e Algoritmos,1091317,R,1,dsc
7,7.75,7,-1,7,20112,1411172,Estruturas de Dados e Algoritmos,1091317,A,2,dsc
4.9,4.5,3.15,4.5,4.2,20121,1411172,Estruturas de Dados e Algoritmos,1092706,R,1,dsc
7,8.25,7.5,-1,7.3,20122,1411172,Estruturas de Dados e Algoritmos,1092706,A,2,dsc
5,2,0,-1,2.3,20111,1411172,Estruturas de Dados e Algoritmos,1092352,R,1,dsc
6.25,7.4,8.65,-1,7.5,20112,1411172,Estruturas de Dados e Algoritmos,1092352,A,2,dsc
4.75,4.5,3.75,6.2,5.1,20121,1411172,Estruturas de Dados e Algoritmos,110156,A,2,dsc
4.5,3.65,3.8,2,3.3,20112,1411172,Estruturas de Dados e Algoritmos,110156,R,1,dsc
3.4,0.5,0,-1,1.7,20121,1411172,Estruturas de Dados e Algoritmos,1101243,R,1,dsc
1,0.5,1.5,-1,1.3,20122,1411172,Estruturas de Dados e Algoritmos,1101243,R,2,dsc
3.25,5.5,6.1,4.2,4.5,20121,1411172,Estruturas de Dados e Algoritmos,1101548,R,2,dsc
6.75,8.5,6.35,9.5,7.8,20122,1411172,Estruturas de Dados e Algoritmos,1101548,A,3,dsc
2.25,2.25,0,-1,1.6,20112,1411172,Estruturas de Dados e Algoritmos,1101548,R,1,dsc
1,2.6,5.5,-1,3,20111,1411172,Estruturas de Dados e Algoritmos,1101454,R,1,dsc
5.5,6.75,6.85,5,5.7,20112,1411172,Estruturas de Dados e Algoritmos,1101454,A,2,dsc
0.5,0.5,0.15,-1,0.3,20121,1411172,Estruturas de Dados e Algoritmos,1101770,R,1,dsc
4.5,5.25,3.8,-1,2.5,20122,1411172,Estruturas de Dados e Algoritmos,1101770,R,2,dsc
2.5,0.25,0.85,-1,1.7,20121,1411172,Estruturas de Dados e Algoritmos,1102316,R,1,dsc
3.5,4,4.55,7.5,5.4,20122,1411172,Estruturas de Dados e Algoritmos,1102316,A,2,dsc
5.25,3.75,3.5,2,3.4,20121,1411172,Estruturas de Dados e Algoritmos,1102676,R,2,dsc
3.25,2.75,0.5,-1,2.1,20112,1411172,Estruturas de Dados e Algoritmos,1102676,R,1,dsc
0.5,0.5,1.6,-1,1.1,20121,1411172,Estruturas de Dados e Algoritmos,1102790,R,1,dsc
5.25,6.75,7.85,9,7.6,20122,1411172,Estruturas de Dados e Algoritmos,1102790,A,2,dsc
3.25,2.5,3.85,-1,3.6,20121,1411172,Estruturas de Dados e Algoritmos,1102122,R,1,dsc
4.25,7.25,6.85,8,6.6,20122,1411172,Estruturas de Dados e Algoritmos,1102122,A,2,dsc
5.5,5.25,5.6,7.5,6.4,20121,1411172,Estruturas de Dados e Algoritmos,1102792,A,2,dsc
4,5.9,5.9,2,3.8,20112,1411172,Estruturas de Dados e Algoritmos,1102792,R,1,dsc
8.6,7.6,7.75,-1,8.2,20121,1411172,Estruturas de Dados e Algoritmos,1102340,A,2,dsc
3,3.5,2.25,-1,2.6,20112,1411172,Estruturas de Dados e Algoritmos,1102340,R,1,dsc
3.5,5.5,6.35,3.5,4.3,20121,1411172,Estruturas de Dados e Algoritmos,1102118,R,1,dsc
6.25,9.25,8.55,-1,7.4,20122,1411172,Estruturas de Dados e Algoritmos,1102118,A,2,dsc
1.25,1.25,1.35,-1,1.3,20121,1411172,Estruturas de Dados e Algoritmos,1111249,R,2,dsc
1.5,2.5,2.9,-1,2.5,20112,1411172,Estruturas de Dados e Algoritmos,1111249,R,1,dsc
6.1,5.5,6,5.3,5.7,20121,1411173,Lógica Matemática,1082624,A,2,dsc
5.3,5.6,4.3,2.8,4.3,20112,1411173,Lógica Matemática,1082624,R,1,dsc
3.8,5.5,4.3,2,3.3,20121,1411173,Lógica Matemática,1082146,R,1,dsc
6.2,7.3,9.6,-1,7,20122,1411173,Lógica Matemática,1082146,A,2,dsc
0.7,0.7,0.7,-1,0.7,20111,1411173,Lógica Matemática,108217,R,1,dsc
4.8,2.1,5.5,7.5,5.5,20112,1411173,Lógica Matemática,108217,A,2,dsc
6.4,3.7,5.7,5,5.4,20121,1411173,Lógica Matemática,1091618,A,2,dsc
4.5,3.8,2.6,0,2.6,20112,1411173,Lógica Matemática,1091618,R,1,dsc
6,5.5,5.9,4.5,5.3,20121,1411173,Lógica Matemática,1091169,A,2,dsc
4,8.9,4.3,3,4.3,20112,1411173,Lógica Matemática,1091169,R,1,dsc
4.7,6.8,5.2,6,5.5,20121,1411173,Lógica Matemática,1092335,A,2,dsc
4.3,8,4.3,3,4.3,20112,1411173,Lógica Matemática,1092335,R,1,dsc
4.8,3.7,4.5,3,3.9,20121,1411173,Lógica Matemática,1101698,R,1,dsc
2.9,0,0,-1,2,20122,1411173,Lógica Matemática,1101698,R,2,dsc
5.8,6.3,5.9,10,7.5,20121,1411173,Lógica Matemática,1101512,A,2,dsc
1.2,4.8,2.1,-1,2.1,20112,1411173,Lógica Matemática,1101512,R,1,dsc
3.6,3.1,3.5,-1,3.5,20121,1411173,Lógica Matemática,1101703,R,1,dsc
8.4,1.9,9,-1,7.9,20122,1411173,Lógica Matemática,1101703,A,2,dsc
6.6,8.9,7.2,-1,7.2,20121,1411173,Lógica Matemática,1101454,A,2,dsc
0.9,0,0.7,-1,0.7,20112,1411173,Lógica Matemática,1101454,R,1,dsc
2.2,2.2,2.2,-1,2.2,20111,1411174,Introdução à Computação,1111150,R,1,dsc
7.4,4.9,7.6,4.6,5.8,20112,1411174,Introdução à Computação,1111150,A,2,dsc
6.4,4.5,5.1,-1,3.2,20111,1411174,Introdução à Computação,1111775,R,1,dsc
7.45,7.2,6.45,-1,7,20112,1411174,Introdução à Computação,1111775,A,2,dsc
2,2,2,-1,2,20111,1411174,Introdução à Computação,1111627,R,1,dsc
4,3.3,6.3,2,3.3,20122,1411174,Introdução à Computação,1111627,R,2,dsc
4.2,3.1,6.6,2.5,3.5,20122,1411174,Introdução à Computação,1112489,R,2,dsc
4.25,7.55,3.45,2.8,4.2,20112,1411174,Introdução à Computação,1112489,R,1,dsc
4.8,4.8,8.3,3.8,5.1,20121,1411174,Introdução à Computação,1112105,A,2,dsc
5.5,4.3,8.7,1.8,4.4,20112,1411174,Introdução à Computação,1112105,R,1,dsc
7.4,4.9,6.2,4.4,5.5,20121,1411174,Introdução à Computação,111271,A,2,dsc
4.6,5,6.9,2.2,4.2,20112,1411174,Introdução à Computação,111271,R,1,dsc
8.25,6.8,6,-1,7.4,20121,1411174,Introdução à Computação,1112360,A,2,dsc
5.9,5.3,7.3,-1,3.7,20112,1411174,Introdução à Computação,1112360,R,1,dsc
5,0,3,-1,2.9,20121,1411174,Introdução à Computação,1121769,R,1,dsc
5.9,4,7.7,5,5.3,20122,1411174,Introdução à Computação,1121769,A,2,dsc
6.2,3.3,5.9,3.5,4.5,20121,1411174,Introdução à Computação,1121384,R,1,dsc
8.2,6.7,7.2,-1,7.4,20122,1411174,Introdução à Computação,1121384,A,2,dsc
6.3,4.7,5,5.5,5.4,20122,1411175,Organização e Arquitetura de Computadores,1072597,A,2,dsc
5.2,4,5.7,4.3,4.6,20112,1411175,Organização e Arquitetura de Computadores,1072597,R,1,dsc
7.7,5.2,6.2,-1,3.9,20121,1411175,Organização e Arquitetura de Computadores,10914,R,2,dsc
5.9,3.9,5.4,4.1,4.6,20112,1411175,Organização e Arquitetura de Computadores,10914,R,1,dsc
3.7,3,3.5,-1,3.4,20121,1411175,Organização e Arquitetura de Computadores,1092335,R,1,dsc
5.3,8,7,4.6,5.9,20122,1411175,Organização e Arquitetura de Computadores,1092335,A,2,dsc
5.5,7.4,5.4,6,6,20121,1411175,Organização e Arquitetura de Computadores,1101392,A,2,dsc
4.1,6.1,7.6,3,4.6,20112,1411175,Organização e Arquitetura de Computadores,1101392,R,1,dsc
5.9,4.9,5,2.5,4.2,20121,1411176,Gerência da Informação,1092706,R,1,dsc
6.8,7.6,4,8.8,7.2,20122,1411176,Gerência da Informação,1092706,A,2,dsc
3.6,1.2,1.6,-1,2.1,20111,1411176,Gerência da Informação,1101698,R,1,dsc
6.3,5.2,7.1,3.1,5,20112,1411176,Gerência da Informação,1101698,A,2,dsc
5.5,4.1,5,2.4,3.9,20111,1411176,Gerência da Informação,1101462,R,1,dsc
4.5,3,7.6,4.9,5,20112,1411176,Gerência da Informação,1101462,A,2,dsc
5.3,4.9,4.5,3.8,4.5,20111,1411176,Gerência da Informação,1101454,R,1,dsc
7.6,6.7,6.7,-1,7,20112,1411176,Gerência da Informação,1101454,A,2,dsc
2.5,6.4,4.3,3.1,3.9,20111,1411176,Gerência da Informação,1102723,R,1,dsc
7.2,5.1,7,4.5,5.6,20121,1411176,Gerência da Informação,1102723,A,2,dsc
6,3.7,7.8,4.6,5.3,20121,1411176,Gerência da Informação,1102467,A,2,dsc
5.1,3.3,7.6,2.4,4.1,20112,1411176,Gerência da Informação,1102467,R,1,dsc
4.6,3,6.6,2.8,3.9,20121,1411176,Gerência da Informação,1102655,R,1,dsc
6.1,6.2,5.9,5,5.7,20122,1411176,Gerência da Informação,1102655,A,2,dsc
3.8,1.4,3.7,-1,3,20111,1411176,Gerência da Informação,1102396,R,1,dsc
2.8,4.7,5.9,3.5,4.1,20112,1411176,Gerência da Informação,1102396,R,2,dsc
3.2,6.6,0,-1,3.3,20122,1411176,Gerência da Informação,1102680,R,2,dsc
4,2.5,6.3,1.4,3.1,20112,1411176,Gerência da Informação,1102680,R,1,dsc
1.9,6.2,6.8,3.2,4.3,20111,1411176,Gerência da Informação,1102159,R,1,dsc
1.8,3.7,6.5,0.9,2.8,20122,1411176,Gerência da Informação,1102159,R,2,dsc
2.5,6.6,4,2.3,3.6,20111,1411176,Gerência da Informação,110245,R,1,dsc
5.3,2.4,6,3.4,4.1,20122,1411176,Gerência da Informação,110245,R,2,dsc
5.6,6.4,3,3,4.2,20111,1411176,Gerência da Informação,1102465,R,1,dsc
4.6,5,6,4.6,5,20112,1411176,Gerência da Informação,1102465,A,2,dsc
7.8,6.8,5.5,-1,4,20111,1411176,Gerência da Informação,110288,R,1,dsc
7.3,5.7,6.5,3.9,5.5,20112,1411176,Gerência da Informação,110288,A,2,dsc
3.6,1.7,7,4,4.1,20121,1411176,Gerência da Informação,1111202,R,1,dsc
5.3,6,7.1,3.3,5,20122,1411176,Gerência da Informação,1111202,A,2,dsc
5.9,5.1,3,2.2,3.7,20111,1411176,Gerência da Informação,1111249,R,1,dsc
7.3,4.5,5.9,7.7,6.6,20112,1411176,Gerência da Informação,1111249,A,2,dsc
4.2,4.5,8.1,1.8,4.1,20121,1411176,Gerência da Informação,1112567,R,1,dsc
5.1,7.3,7.1,7.5,6.9,20122,1411176,Gerência da Informação,1112567,A,2,dsc
5.5,2,2.5,-1,2.7,20121,1411177,Engenharia de Software I,1101787,R,1,dsc
7.6,6,6,7,6.8,20122,1411177,Engenharia de Software I,1101787,A,2,dsc
4.9,3.25,2.5,-1,3.5,20121,1411177,Engenharia de Software I,1112567,R,1,dsc
6.3,7,8,5,6,20122,1411177,Engenharia de Software I,1112567,A,2,dsc
4.6,3.8,1.75,-1,3.6,20121,1411177,Engenharia de Software I,1121432,R,1,dsc
4.3,7,8,5.8,5.8,20122,1411177,Engenharia de Software I,1121432,A,2,dsc
9,9,6.1,-1,7.8,20121,1411178,Sistemas de Informação I,1111326,A,2,dsc
2.6,2.6,2.6,-1,2.6,20112,1411178,Sistemas de Informação I,1111326,R,1,dsc
3.45,6.6,6.8,2,3.6,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,1092706,R,1,dsc
6.5,6.6,8.3,-1,7,20122,1411179,Lab. de Estruturas de Dados e Algoritmos,1092706,A,2,dsc
2.75,5.65,6.1,4,4.1,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,110156,R,2,dsc
3.5,3,0,-1,2.4,20122,1411179,Lab. de Estruturas de Dados e Algoritmos,110156,R,3,dsc
3.15,6.9,6.8,3.5,4.5,20112,1411179,Lab. de Estruturas de Dados e Algoritmos,110156,R,1,dsc
3.95,7.6,7.35,-1,3.2,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,1101548,R,2,dsc
3.3,4.6,7.7,6.2,5.5,20122,1411179,Lab. de Estruturas de Dados e Algoritmos,1101548,A,3,dsc
1.1,0,0.45,-1,1,20112,1411179,Lab. de Estruturas de Dados e Algoritmos,1101548,R,1,dsc
6.5,3.4,5,3.6,4.4,20111,1411179,Lab. de Estruturas de Dados e Algoritmos,1101454,R,1,dsc
5.8,6.6,6.95,4,5.4,20112,1411179,Lab. de Estruturas de Dados e Algoritmos,1101454,A,2,dsc
0.6,0,0,-1,0.3,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,1101770,R,1,dsc
1.2,2.4,5.1,-1,2.8,20122,1411179,Lab. de Estruturas de Dados e Algoritmos,1101770,R,2,dsc
3,0.85,0.85,-1,1.8,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,1102316,R,1,dsc
4,4.5,4.4,7.1,5.5,20122,1411179,Lab. de Estruturas de Dados e Algoritmos,1102316,A,2,dsc
4.45,7.2,6.95,3,4.4,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,1102676,R,2,dsc
2,0.15,0.95,-1,1.6,20112,1411179,Lab. de Estruturas de Dados e Algoritmos,1102676,R,1,dsc
3.35,1.6,0.55,-1,2.2,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,1102790,R,1,dsc
7.3,7.3,7.1,-1,7.3,20122,1411179,Lab. de Estruturas de Dados e Algoritmos,1102790,A,2,dsc
3.85,6.5,5.7,3,4.1,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,1102122,R,1,dsc
2.1,5.2,5.7,6.5,5.4,20122,1411179,Lab. de Estruturas de Dados e Algoritmos,1102122,A,2,dsc
4.95,6.25,6.7,4.5,5.1,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,1102792,A,2,dsc
6,6.25,5.9,2,4.2,20112,1411179,Lab. de Estruturas de Dados e Algoritmos,1102792,R,1,dsc
6.55,8.75,9.1,-1,7.8,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,1102340,A,2,dsc
3.65,6,6.45,-1,2.5,20112,1411179,Lab. de Estruturas de Dados e Algoritmos,1102340,R,1,dsc
4.8,2.6,2.5,3.5,4,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,1102118,R,1,dsc
7.6,7.8,8.2,-1,7.9,20122,1411179,Lab. de Estruturas de Dados e Algoritmos,1102118,A,2,dsc
2.75,1.35,0.7,-1,2,20121,1411179,Lab. de Estruturas de Dados e Algoritmos,1111249,R,2,dsc
4.5,6.65,5.5,2.5,3.9,20112,1411179,Lab. de Estruturas de Dados e Algoritmos,1111249,R,1,dsc
1.7,3.4,1.5,-1,2.3,20111,1411180,Lab. de Programação I,1102551,R,1,dsc
5.4,4.45,3.15,6.4,5,20112,1411180,Lab. de Programação I,1102551,A,2,dsc
0.4,5.2,1.3,-1,2.3,20111,1411180,Lab. de Programação I,1102674,R,1,dsc
5.1,4.2,3.4,6.5,5,20112,1411180,Lab. de Programação I,1102674,A,2,dsc
0.8,5.2,7.3,-1,3.6,20111,1411180,Lab. de Programação I,1102546,R,1,dsc
6.6,7.3,1.9,4.5,5.2,20112,1411180,Lab. de Programação I,1102546,A,2,dsc
2.2,6.8,1.8,-1,3.7,20111,1411180,Lab. de Programação I,1102470,R,1,dsc
8.7,8.75,8.5,-1,8.7,20112,1411180,Lab. de Programação I,1102470,A,2,dsc
3.6,7.2,1.3,-1,2.6,20111,1411180,Lab. de Programação I,1102113,R,1,dsc
8.6,9.1,8.95,-1,8.7,20112,1411180,Lab. de Programação I,1102113,A,2,dsc
1.6,6.3,6.3,0.6,2.8,20111,1411180,Lab. de Programação I,1102159,R,1,dsc
7.5,8,1.6,3.8,5,20112,1411180,Lab. de Programação I,1102159,A,2,dsc
0.8,3,2,-1,1.8,20111,1411180,Lab. de Programação I,110249,R,1,dsc
3.85,3.25,1.85,-1,2.7,20112,1411180,Lab. de Programação I,110249,R,2,dsc
1.8,4.4,7.3,-1,3.8,20111,1411180,Lab. de Programação I,1102227,R,1,dsc
7.6,7.2,2.2,5.1,5.9,20112,1411180,Lab. de Programação I,1102227,A,2,dsc
1.1,4.1,4.4,-1,2.8,20111,1411180,Lab. de Programação I,1102606,R,1,dsc
3.35,3.75,4,-1,3.3,20112,1411180,Lab. de Programação I,1102606,R,2,dsc
5.3,3.4,6,4.7,5.5,20121,1411180,Lab. de Programação I,1111579,A,2,dsc
2.35,1.7,3.75,-1,3,20112,1411180,Lab. de Programação I,1111579,R,1,dsc
2.2,4.7,0,-1,2.6,20111,1411180,Lab. de Programação I,1111786,R,1,dsc
6.8,4.9,3.8,8.3,6.7,20112,1411180,Lab. de Programação I,1111786,A,2,dsc
4.5,6.8,0,-1,2.6,20111,1411180,Lab. de Programação I,1111244,R,1,dsc
8.15,7.15,6.1,-1,7.1,20112,1411180,Lab. de Programação I,1111244,A,2,dsc
2.3,5.7,0,-1,3,20111,1411180,Lab. de Programação I,1111789,R,1,dsc
7.75,6.8,6.15,-1,7.7,20112,1411180,Lab. de Programação I,1111789,A,2,dsc
1.2,2.5,1.5,-1,1.7,20111,1411180,Lab. de Programação I,1111150,R,1,dsc
7.2,8.35,6.85,7,6.6,20112,1411180,Lab. de Programação I,1111150,A,2,dsc
0.9,3.6,1.5,-1,2,20111,1411180,Lab. de Programação I,1111590,R,1,dsc
7.05,5.85,5.2,4.6,5.6,20112,1411180,Lab. de Programação I,1111590,A,2,dsc
0.9,2.6,8.3,-1,3,20111,1411180,Lab. de Programação I,1111775,R,1,dsc
3.2,4.65,3.85,1.4,3.4,20121,1411180,Lab. de Programação I,1111775,R,3,dsc
1.2,4.4,6.6,4.8,5,20122,1411180,Lab. de Programação I,1111775,A,4,dsc
4.55,4.35,3.35,-1,3.9,20112,1411180,Lab. de Programação I,1111775,R,2,dsc
2.3,6.3,0,-1,3.2,20111,1411180,Lab. de Programação I,1111779,R,1,dsc
8.1,7.8,5.9,-1,7.2,20112,1411180,Lab. de Programação I,1111779,A,2,dsc
0.5,3.8,7,-1,3,20111,1411180,Lab. de Programação I,1111536,R,1,dsc
3.6,4,0.45,-1,2.5,20112,1411180,Lab. de Programação I,1111536,R,2,dsc
7.25,6.15,4.95,5.7,6.2,20121,1411180,Lab. de Programação I,1111627,A,2,dsc
3.25,4.1,4.1,-1,3.4,20112,1411180,Lab. de Programação I,1111627,R,1,dsc
3.6,5.7,4,3.6,4.1,20111,1411180,Lab. de Programação I,1111576,R,1,dsc
8.9,8.05,7.85,-1,8.7,20112,1411180,Lab. de Programação I,1111576,A,2,dsc
3.7,2.5,5.15,2.4,4.3,20121,1411180,Lab. de Programação I,1112376,R,2,dsc
5.7,6.7,7.7,-1,7.1,20122,1411180,Lab. de Programação I,1112376,A,3,dsc
1.05,1.95,1.8,-1,1.6,20112,1411180,Lab. de Programação I,1112376,R,1,dsc
2.25,4.4,7.75,5.1,5,20121,1411180,Lab. de Programação I,1112489,A,2,dsc
1.55,2.75,3.5,-1,2.9,20112,1411180,Lab. de Programação I,1112489,R,1,dsc
6.2,3.55,4.4,4.8,5.6,20121,1411180,Lab. de Programação I,1112105,A,2,dsc
2.25,1.5,4.15,-1,3.1,20112,1411180,Lab. de Programação I,1112105,R,1,dsc
7.65,1.9,5.05,5.9,5.7,20121,1411180,Lab. de Programação I,1112626,A,2,dsc
5.35,1.4,4.9,4.8,4.3,20112,1411180,Lab. de Programação I,1112626,R,1,dsc
4.4,7.2,8.2,6.9,6.7,20121,1411180,Lab. de Programação I,1112252,A,2,dsc
3.25,2.35,3.55,-1,3.4,20112,1411180,Lab. de Programação I,1112252,R,1,dsc
6.8,6.4,9,-1,7.6,20121,1411180,Lab. de Programação I,111271,A,2,dsc
1.3,0.9,3.3,-1,2.4,20112,1411180,Lab. de Programação I,111271,R,1,dsc
4.55,4.35,4,2.7,4.2,20121,1411180,Lab. de Programação I,1112203,R,2,dsc
5.2,7.6,9,-1,8,20122,1411180,Lab. de Programação I,1112203,A,3,dsc
3.1,3.6,1.4,-1,2.7,20112,1411180,Lab. de Programação I,1112203,R,1,dsc
0.75,0,5.6,-1,2.6,20121,1411180,Lab. de Programação I,1112360,R,2,dsc
0.8,4.9,2.4,-1,3.4,20122,1411180,Lab. de Programação I,1112360,R,3,dsc
0.45,0.65,1.45,-1,0.9,20112,1411180,Lab. de Programação I,1112360,R,1,dsc
3.63333333333,5.63333333333,3.33333333333,-1,3.4,20121,1411180,Lab. de Programação I,1112751,R,2,dsc
5.05,3.95,3.5,-1,3.8,20112,1411180,Lab. de Programação I,1112751,R,1,dsc
1.5,2,5.45,-1,3.2,20121,1411180,Lab. de Programação I,111255,R,2,dsc
8.9,6.8,6.8,-1,7,20122,1411180,Lab. de Programação I,111255,A,3,dsc
3.95,1.8,1.6,-1,2.6,20112,1411180,Lab. de Programação I,111255,R,1,dsc
1,2,6.2,-1,3.3,20121,1411180,Lab. de Programação I,1112246,R,2,dsc
9.1,7,7.3,-1,7.3,20122,1411180,Lab. de Programação I,1112246,A,3,dsc
0.8,0.9,1.9,-1,1.4,20112,1411180,Lab. de Programação I,1112246,R,1,dsc
5.4,3.9,1,4.7,4.6,20121,1411180,Lab. de Programação I,1121109,R,1,dsc
10,9.3,10,-1,9.7,20122,1411180,Lab. de Programação I,1121109,A,2,dsc
5.65,4.65,5.25,2.9,4.6,20121,1411180,Lab. de Programação I,1121446,R,1,dsc
8.3,7.7,9.9,-1,8.8,20122,1411180,Lab. de Programação I,1121446,A,2,dsc
1.35,2.6,4.15,-1,2.7,20121,1411180,Lab. de Programação I,1121557,R,1,dsc
9.6,8.2,10,-1,9.2,20122,1411180,Lab. de Programação I,1121557,A,2,dsc
3,4.2,5.8,4.1,4.4,20121,1411180,Lab. de Programação I,1121599,R,1,dsc
7.2,8.7,10,-1,9.1,20122,1411180,Lab. de Programação I,1121599,A,2,dsc
0.4,0,1.25,-1,0.6,20121,1411180,Lab. de Programação I,1121237,R,1,dsc
5.5,6.9,1.4,-1,2.6,20122,1411180,Lab. de Programação I,1121237,R,2,dsc
