nota1,nota2,nota3,final,media,periodo,coddisciplina,disciplina,matricula,situacao,departamento,grupo
2.9,0,0,-1,2,20122,1411173,Lógica Matemática,1101698,R,dsc,2
8,9.7,7.5,-1,8.1,20122,1411173,Lógica Matemática,1111287,A,dsc,1
3.5,6.7,9,5.1,5,20122,1411173,Lógica Matemática,1112333,A,dsc,1
7.2,6.4,9.4,-1,7.6,20122,1411173,Lógica Matemática,1111140,A,dsc,1
7.2,9.1,7.8,-1,7.5,20122,1411173,Lógica Matemática,1111390,A,dsc,1
6.6,7.3,8.2,-1,7,20122,1411173,Lógica Matemática,1111791,A,dsc,1
9.3,9.6,10,-1,9.5,20122,1411173,Lógica Matemática,1101729,A,dsc,1
8.3,8.6,10,-1,8.7,20122,1411173,Lógica Matemática,1121718,A,dsc,1
5.1,5.6,7.8,7.3,6.3,20122,1411173,Lógica Matemática,1111478,A,dsc,1
6.2,7.3,9.6,-1,7,20122,1411173,Lógica Matemática,1082146,A,dsc,1
9.4,7.3,7.5,-1,8.8,20122,1411173,Lógica Matemática,1111397,A,dsc,1
7.5,3,9.4,-1,7.4,20122,1411173,Lógica Matemática,1111456,A,dsc,1
7.4,7.5,8.2,-1,7.6,20122,1411173,Lógica Matemática,1111737,A,dsc,1
7.1,9.3,10,-1,7.9,20122,1411173,Lógica Matemática,1102580,A,dsc,1
5.3,6.6,7.8,9,7.1,20122,1411173,Lógica Matemática,1112295,A,dsc,1
8.3,7.7,9.4,-1,8.5,20122,1411173,Lógica Matemática,1111242,A,dsc,1
8,9,10,-1,8.5,20122,1411173,Lógica Matemática,1102340,A,dsc,1
5.8,9.5,8.2,2.8,5.1,20122,1411173,Lógica Matemática,1102705,A,dsc,1
4.9,8.2,8.2,4.3,5.3,20122,1411173,Lógica Matemática,1111556,A,dsc,1
0,0,0,-1,0,20122,1411173,Lógica Matemática,1121545,R,dsc,2
6.5,9.5,10,-1,7.5,20122,1411173,Lógica Matemática,1102677,A,dsc,1
6.8,6.7,9,-1,7.2,20122,1411173,Lógica Matemática,1111571,A,dsc,1
4.6,2.9,7.5,6.6,5.6,20122,1411173,Lógica Matemática,1111447,A,dsc,1
6.2,8.9,9,-1,7,20122,1411173,Lógica Matemática,1101399,A,dsc,1
7.9,9.2,9.6,-1,8.4,20122,1411173,Lógica Matemática,1102377,A,dsc,1
8.4,7.8,7.5,-1,8.2,20122,1411173,Lógica Matemática,1111389,A,dsc,1
6.7,5,4.5,4,5.3,20122,1411173,Lógica Matemática,1111230,A,dsc,1
9.2,9.2,9.4,-1,9.2,20122,1411173,Lógica Matemática,1111479,A,dsc,1
9,3.2,9.4,-1,8.5,20122,1411173,Lógica Matemática,1111712,A,dsc,1
8.8,6.3,8.2,-1,8.4,20122,1411173,Lógica Matemática,1111264,A,dsc,1
3.5,8.5,9.6,4.6,5,20122,1411173,Lógica Matemática,1102144,A,dsc,1
6.8,7.8,8.2,-1,7.2,20122,1411173,Lógica Matemática,1111342,A,dsc,1
8.4,1.9,9,-1,7.9,20122,1411173,Lógica Matemática,1101703,A,dsc,1
4.5,3.8,2.6,0,2.6,20112,1411173,Lógica Matemática,1091618,R,dsc,2
6.3,9.3,7,-1,7,20112,1411173,Lógica Matemática,1101263,A,dsc,1
6.2,9.5,7,-1,7,20112,1411173,Lógica Matemática,1111585,A,dsc,1
5.8,3.6,5.8,6.8,5.8,20112,1411173,Lógica Matemática,1101787,A,dsc,1
4.9,8.6,5.8,5.8,5.8,20112,1411173,Lógica Matemática,1091238,A,dsc,1
4.8,2.1,5.5,7.5,5.5,20112,1411173,Lógica Matemática,108217,A,dsc,1
4.9,1.9,4.2,4.3,4.2,20112,1411173,Lógica Matemática,1101783,R,dsc,2
7.3,8.6,7.5,-1,7.5,20112,1411173,Lógica Matemática,1092405,A,dsc,1
5.3,8.6,5.1,3.5,5.1,20112,1411173,Lógica Matemática,1091166,A,dsc,1
6.4,9,7,-1,7,20112,1411173,Lógica Matemática,1101223,A,dsc,1
4,4.7,4.3,4.5,4.3,20112,1411173,Lógica Matemática,109174,R,dsc,2
8.6,8.6,8.5,-1,8.5,20112,1411173,Lógica Matemática,1092427,A,dsc,1
4.5,8.6,5,4.3,5,20112,1411173,Lógica Matemática,1111504,A,dsc,1
4.3,6.1,5.4,6.5,5.4,20112,1411173,Lógica Matemática,1092425,A,dsc,1
1.2,4.8,2.1,-1,2.1,20112,1411173,Lógica Matemática,1101512,R,dsc,2
5.1,2.3,5.2,6.5,5.2,20112,1411173,Lógica Matemática,1112567,A,dsc,1
8.3,9.7,8.6,-1,8.6,20112,1411173,Lógica Matemática,1101151,A,dsc,1
5.7,8,5.7,5,5.7,20112,1411173,Lógica Matemática,1092107,A,dsc,1
6.5,5.4,6.7,7.5,6.7,20112,1411173,Lógica Matemática,110158,A,dsc,1
0.9,0,0.7,-1,0.7,20112,1411173,Lógica Matemática,1101454,R,dsc,2
4.3,8,4.3,3,4.3,20112,1411173,Lógica Matemática,1092335,R,dsc,2
4,8.9,4.3,3,4.3,20112,1411173,Lógica Matemática,1091169,R,dsc,2
7.6,5.3,7,-1,7,20112,1411173,Lógica Matemática,110148,A,dsc,1
6.6,9.1,7.2,-1,7.2,20112,1411173,Lógica Matemática,1101772,A,dsc,1
5.3,5.6,4.3,2.8,4.3,20112,1411173,Lógica Matemática,1082624,R,dsc,2
8.8,8.2,8.6,-1,8.6,20112,1411173,Lógica Matemática,1101657,A,dsc,1
6.7,8,7,-1,7,20112,1411173,Lógica Matemática,1091601,A,dsc,1
4.7,8,5,4.2,5,20112,1411173,Lógica Matemática,1092257,A,dsc,1
8.9,5,7.8,-1,7.8,20112,1411173,Lógica Matemática,110120,A,dsc,1
7.1,7.7,7.2,-1,7.2,20112,1411173,Lógica Matemática,1092235,A,dsc,1
6,7.4,6.1,5.8,6.1,20112,1411173,Lógica Matemática,1092119,A,dsc,1
7.7,9.5,8.1,-1,8.1,20112,1411173,Lógica Matemática,1092424,A,dsc,1
9.5,8,9,-1,9,20112,1411173,Lógica Matemática,110167,A,dsc,1
5.5,8.6,7.3,9,7.3,20112,1411173,Lógica Matemática,1111124,A,dsc,1
6,4.2,7.1,9.5,7.1,20112,1411173,Lógica Matemática,1101192,A,dsc,1
5,7.2,5.7,6,5.7,20112,1411173,Lógica Matemática,1092143,A,dsc,1
4.4,8.5,5,4.5,5,20112,1411173,Lógica Matemática,109210,A,dsc,1
7.9,8.4,7.9,-1,7.9,20112,1411173,Lógica Matemática,1101175,A,dsc,1
5.4,8.6,5.1,3.5,5.1,20112,1411173,Lógica Matemática,1072331,A,dsc,1
7.1,8.3,7.3,-1,7.3,20112,1411173,Lógica Matemática,1101407,A,dsc,1
8.5,9.6,8.7,-1,8.7,20112,1411173,Lógica Matemática,1101794,A,dsc,1
5.5,5,6,5.5,5.5,20111,1411192,Sistemas Operacionais,1082125,A,dsc,1
9,6.5,2,6.2,6,20111,1411192,Sistemas Operacionais,1091431,A,dsc,1
5.5,6.4,6.5,7,6.5,20111,1411192,Sistemas Operacionais,1072552,A,dsc,1
6,6.5,5,6,5.9,20111,1411192,Sistemas Operacionais,1082314,A,dsc,1
6.5,9,7.5,-1,7.7,20111,1411192,Sistemas Operacionais,1071171,A,dsc,1
8,8,9,-1,8.3,20111,1411192,Sistemas Operacionais,1081233,A,dsc,1
8.5,10,8.5,-1,9,20111,1411192,Sistemas Operacionais,10812,A,dsc,1
7,9.5,6.5,-1,7.7,20111,1411192,Sistemas Operacionais,108278,A,dsc,1
7.5,9.3,6.5,-1,7.8,20111,1411192,Sistemas Operacionais,1081717,A,dsc,1
9,7,8,-1,8,20111,1411192,Sistemas Operacionais,1082475,A,dsc,1
7.5,6,4.5,6,6,20111,1411192,Sistemas Operacionais,1082212,A,dsc,1
7.5,9.6,9,-1,8.7,20111,1411192,Sistemas Operacionais,1062649,A,dsc,1
8,6.5,2,5.5,5.5,20111,1411192,Sistemas Operacionais,110152,A,dsc,1
7,6.5,5,8.2,7,20111,1411192,Sistemas Operacionais,1072422,A,dsc,1
9.5,8,4.4,-1,7.3,20111,1411192,Sistemas Operacionais,1072547,A,dsc,1
7,8.3,8.5,-1,7.9,20111,1411192,Sistemas Operacionais,1072670,A,dsc,1
7,7.5,5,5.5,6.1,20111,1411192,Sistemas Operacionais,1081347,A,dsc,1
9,8.7,7.5,-1,8.4,20111,1411192,Sistemas Operacionais,108172,A,dsc,1
5,5.8,9,4.5,5.8,20111,1411192,Sistemas Operacionais,108225,A,dsc,1
10,8.8,8.3,-1,9,20111,1411192,Sistemas Operacionais,1081684,A,dsc,1
8.3,8.8,7,-1,8,20111,1411192,Sistemas Operacionais,1081428,A,dsc,1
7.4,10,7.5,-1,8.3,20111,1411192,Sistemas Operacionais,10815,A,dsc,1
7,9.3,6.5,-1,7.6,20111,1411192,Sistemas Operacionais,1081371,A,dsc,1
6,5.5,6,5.5,5.7,20111,1411192,Sistemas Operacionais,1042443,A,dsc,1
8.5,6,4.5,7,6.6,20111,1411192,Sistemas Operacionais,1062179,A,dsc,1
9.5,7.2,4.3,-1,7,20111,1411192,Sistemas Operacionais,1062185,A,dsc,1
6,8.8,6.5,-1,7.1,20111,1411192,Sistemas Operacionais,1071394,A,dsc,1
9,7,7,-1,7.7,20111,1411192,Sistemas Operacionais,1072272,A,dsc,1
7.5,5.3,5,5.5,5.7,20111,1411192,Sistemas Operacionais,1062332,A,dsc,1
6.5,7,8.6,-1,7.4,20121,1411192,Sistemas Operacionais,1112685,A,dsc,1
7,7.5,7.5,-1,7.3,20121,1411192,Sistemas Operacionais,109115,A,dsc,1
7,6,6.5,6.5,6.5,20121,1411192,Sistemas Operacionais,1101236,A,dsc,1
5.5,4,7,4.2,5,20121,1411192,Sistemas Operacionais,1091683,A,dsc,1
6.3,6.6,8.3,-1,7.1,20121,1411192,Sistemas Operacionais,1112733,A,dsc,1
8.2,7.5,6,-1,7.2,20121,1411192,Sistemas Operacionais,1101481,A,dsc,1
8.5,4,7.3,6.6,6.6,20121,1411192,Sistemas Operacionais,1091251,A,dsc,1
7,5.7,5,7.5,6.5,20121,1411192,Sistemas Operacionais,109160,A,dsc,1
6,8,5.5,6.5,6.5,20121,1411192,Sistemas Operacionais,109157,A,dsc,1
5.5,6.5,9,-1,7,20121,1411192,Sistemas Operacionais,1081232,A,dsc,1
9.5,7.5,6,-1,7.7,20121,1411192,Sistemas Operacionais,1101151,A,dsc,1
8,10,8.5,-1,8.8,20121,1411192,Sistemas Operacionais,1092423,A,dsc,1
9,10,9.5,-1,9.5,20121,1411192,Sistemas Operacionais,1091668,A,dsc,1
7,8.5,5.5,-1,7,20121,1411192,Sistemas Operacionais,1091612,A,dsc,1
9.7,9.1,8,-1,8.9,20121,1411192,Sistemas Operacionais,1091349,A,dsc,1
6.8,2.8,5.3,6,5.4,20121,1411192,Sistemas Operacionais,1082522,A,dsc,1
6.5,8.8,9,-1,8.1,20121,1411192,Sistemas Operacionais,1091114,A,dsc,1
6.5,6.3,3.8,4.8,5.2,20121,1411192,Sistemas Operacionais,1091601,A,dsc,1
6,3.5,9.1,5.5,5.9,20121,1411192,Sistemas Operacionais,1072102,A,dsc,1
7.5,7.5,8.2,-1,7.7,20121,1411192,Sistemas Operacionais,1092640,A,dsc,1
4,3.3,7.5,5.1,5,20121,1411192,Sistemas Operacionais,109195,A,dsc,1
6,5.5,1,6.5,5.1,20121,1411192,Sistemas Operacionais,1091543,A,dsc,1
6.5,6.5,6.8,6.6,6.6,20121,1411192,Sistemas Operacionais,1071589,A,dsc,1
6,3.5,8.6,4.5,5.4,20121,1411192,Sistemas Operacionais,111247,A,dsc,1
8.8,7.5,6,-1,7.4,20121,1411192,Sistemas Operacionais,1091269,A,dsc,1
8.2,6.4,8.9,-1,7.8,20122,1411192,Sistemas Operacionais,1091518,A,dsc,1
8.9,3.2,8.9,-1,7,20122,1411192,Sistemas Operacionais,1111585,A,dsc,1
8.6,6.6,5.8,-1,7,20122,1411192,Sistemas Operacionais,1101787,A,dsc,1
9.3,5,7.7,-1,7.3,20122,1411192,Sistemas Operacionais,1091420,A,dsc,1
8.8,7.1,6.3,-1,7.4,20122,1411192,Sistemas Operacionais,1091731,A,dsc,1
7.9,5.2,7.9,-1,7,20122,1411192,Sistemas Operacionais,1082563,A,dsc,1
9,8.3,6,-1,7.8,20122,1411192,Sistemas Operacionais,1092405,A,dsc,1
8.8,5.9,8.6,-1,7.8,20122,1411192,Sistemas Operacionais,1101407,A,dsc,1
8.4,4.6,8,-1,7,20122,1411192,Sistemas Operacionais,1101223,A,dsc,1
9.8,9.8,9.8,-1,9.8,20122,1411192,Sistemas Operacionais,1101729,A,dsc,1
6,7,8.4,-1,7.1,20122,1411192,Sistemas Operacionais,109151,A,dsc,1
7,4.8,3.8,6.5,5.7,20122,1411192,Sistemas Operacionais,1121746,A,dsc,1
7.6,5,8.4,-1,7,20122,1411192,Sistemas Operacionais,1121615,A,dsc,1
6.5,6.3,5,5.9,5.9,20122,1411192,Sistemas Operacionais,1121785,A,dsc,1
7.7,6,7.7,-1,7.1,20122,1411192,Sistemas Operacionais,1112672,A,dsc,1
9.2,6.2,9.5,-1,8.3,20122,1411192,Sistemas Operacionais,1092119,A,dsc,1
7.9,6.4,9.6,-1,8,20122,1411192,Sistemas Operacionais,1092424,A,dsc,1
9.4,8,7,-1,8.1,20122,1411192,Sistemas Operacionais,110167,A,dsc,1
9.5,5.6,8.2,-1,7.8,20122,1411192,Sistemas Operacionais,1111124,A,dsc,1
7.9,6.2,9.1,-1,7.7,20122,1411192,Sistemas Operacionais,1121432,A,dsc,1
7.3,7.7,8.5,-1,7.8,20122,1411192,Sistemas Operacionais,1091595,A,dsc,1
8.2,8.9,6,-1,7.7,20122,1411192,Sistemas Operacionais,1101794,A,dsc,1
0,0.5,3,-1,1.2,20112,1411192,Sistemas Operacionais,109157,R,dsc,2
6.5,6,8.8,-1,7.1,20112,1411192,Sistemas Operacionais,109187,A,dsc,1
6.5,5.5,5.5,3.8,5,20112,1411192,Sistemas Operacionais,1082768,A,dsc,1
7,7,8.8,-1,7.6,20112,1411192,Sistemas Operacionais,111164,A,dsc,1
9.5,9.7,8.5,-1,9.2,20112,1411192,Sistemas Operacionais,1091182,A,dsc,1
9.6,10,9.5,-1,9.7,20112,1411192,Sistemas Operacionais,10818,A,dsc,1
7.5,6.5,8.5,-1,7.5,20112,1411192,Sistemas Operacionais,110296,A,dsc,1
9,9.8,8,-1,8.9,20112,1411192,Sistemas Operacionais,1082112,A,dsc,1
7,5.5,3.2,5.1,5.2,20112,1411192,Sistemas Operacionais,108129,A,dsc,1
7,5,6,5.4,5.8,20112,1411192,Sistemas Operacionais,1091161,A,dsc,1
8,5,8.5,-1,7.2,20112,1411192,Sistemas Operacionais,1092690,A,dsc,1
8,7,6,-1,7,20112,1411192,Sistemas Operacionais,1081312,A,dsc,1
8,9,5.5,-1,7.5,20112,1411192,Sistemas Operacionais,1091748,A,dsc,1
7.5,2.5,5.3,4.8,5,20112,1411192,Sistemas Operacionais,1101274,A,dsc,1
9,8.8,6.7,-1,8.2,20112,1411192,Sistemas Operacionais,1091438,A,dsc,1
6,4.5,7.2,5,5.5,20112,1411192,Sistemas Operacionais,1091451,A,dsc,1
9,5.5,6.5,-1,7,20112,1411192,Sistemas Operacionais,1082104,A,dsc,1
8.5,7,8.8,-1,8.1,20112,1411192,Sistemas Operacionais,1101771,A,dsc,1
6.5,4,3,5.7,5,20112,1411192,Sistemas Operacionais,1112282,A,dsc,1
7.5,2.6,5.5,4.6,5,20112,1411192,Sistemas Operacionais,108212,A,dsc,1
8.1,7,5.5,5,6.1,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1072506,A,dsc,1
8.25,8.1,6.25,-1,7.1,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1041319,A,dsc,1
9.7,9.9,9.6,-1,9.6,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1082278,A,dsc,1
8.45,7.6,6.5,-1,7.5,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1072414,A,dsc,1
8.05,8.65,8.75,-1,8.4,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1081362,A,dsc,1
9.6,9.9,9.6,-1,9.5,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,10818,A,dsc,1
8.45,7.05,5.5,-1,7,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1071323,A,dsc,1
8.45,7,5.5,-1,7,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1062280,A,dsc,1
8.3,8.1,6.25,-1,7.1,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1062649,A,dsc,1
7.35,7,5.75,4.5,5.7,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1062205,A,dsc,1
6.45,8.1,6.25,4.5,5.4,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1052499,A,dsc,1
8.35,7.35,7,-1,7.7,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1062138,A,dsc,1
4.25,1.35,0,-1,2.3,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1062738,R,dsc,2
5.15,4.85,4.75,5,5,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1052388,A,dsc,1
5.7,4.85,4.5,4.6,5,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1111258,A,dsc,1
5.55,4.85,4.65,4.6,5,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1111485,A,dsc,1
8.15,8.85,7.5,-1,7.6,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1072547,A,dsc,1
8,8.85,7.5,-1,7.5,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1072532,A,dsc,1
8.2,8.85,7.5,-1,7.7,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1072670,A,dsc,1
9.6,9.9,9.6,-1,9.5,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1081279,A,dsc,1
8.4,7.35,7,-1,7.8,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1062337,A,dsc,1
8.3,7.35,7,-1,7.7,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1092762,A,dsc,1
8.65,7.6,6.5,-1,7.6,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1052306,A,dsc,1
8.55,7.6,6.5,-1,7.5,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1051730,A,dsc,1
8.8,8.65,8.75,-1,8.8,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1071436,A,dsc,1
8.45,8,6.5,-1,7.4,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1071196,A,dsc,1
9,8.65,8.75,-1,8.9,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1062185,A,dsc,1
8.5,8,6.5,-1,7.4,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1071321,A,dsc,1
7.85,8.1,6.25,4.5,5.9,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1061651,A,dsc,1
8.45,7,5.5,-1,7,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1071773,A,dsc,1
7.4,7,5.75,4.5,5.7,20111,1411197,Avaliação de Desempenho de Sistemas Discretos,1062332,A,dsc,1
8.6,7.5,5.8,-1,7,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,111164,A,dsc,1
7.3,7.5,7,-1,7.2,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,1091431,A,dsc,1
9.5,10,9.6,-1,9.7,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,1072745,A,dsc,1
8.4,8,7,-1,7.6,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,1082324,A,dsc,1
6.5,7,7.2,-1,7,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,1101658,A,dsc,1
9.5,10,9.6,-1,9.7,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,1081371,A,dsc,1
7.8,8,7,-1,7.4,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,108278,A,dsc,1
10,10,10,-1,10,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,1082112,A,dsc,1
7.4,8,7,-1,7.3,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,1082444,A,dsc,1
10,9.8,10,-1,10,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,1082541,A,dsc,1
10,10,10,-1,10,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,1082212,A,dsc,1
8.6,7.5,5.8,-1,7,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,110296,A,dsc,1
8,9.2,9.5,-1,9,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,1112681,A,dsc,1
7.5,7,6.7,-1,7,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,1101320,A,dsc,1
6.5,7.5,7,-1,7,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,110152,A,dsc,1
8.2,7.5,6,-1,7,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,1071583,A,dsc,1
7,7.5,6.8,-1,7,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,1072562,A,dsc,1
5.5,7,7.8,-1,7,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,1101512,A,dsc,1
9,9,9.5,-1,9.3,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,108181,A,dsc,1
8,8,6,-1,7,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,108225,A,dsc,1
10,9.5,10,-1,9.9,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,1082314,A,dsc,1
7.4,7.5,6.5,-1,7,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,1101771,A,dsc,1
7,7.5,6.7,-1,7,20121,1411197,Avaliação de Desempenho de Sistemas Discretos,1062738,A,dsc,1
6.3,6,6.4,5,5.8,20122,1411197,Avaliação de Desempenho de Sistemas Discretos,109157,A,dsc,1
8.7,10,9.3,-1,9.3,20122,1411197,Avaliação de Desempenho de Sistemas Discretos,1101236,A,dsc,1
5.7,6,6.4,4.5,5.5,20122,1411197,Avaliação de Desempenho de Sistemas Discretos,1091683,A,dsc,1
9,10,9.3,-1,9.4,20122,1411197,Avaliação de Desempenho de Sistemas Discretos,1101481,A,dsc,1
9.2,9,7.6,-1,8.4,20122,1411197,Avaliação de Desempenho de Sistemas Discretos,1091182,A,dsc,1
8.3,9.5,8.6,-1,8.7,20122,1411197,Avaliação de Desempenho de Sistemas Discretos,1091668,A,dsc,1
5.5,0,5.9,6.5,5.4,20122,1411197,Avaliação de Desempenho de Sistemas Discretos,1091251,A,dsc,1
8.4,9.5,8.6,-1,8.7,20122,1411197,Avaliação de Desempenho de Sistemas Discretos,1091381,A,dsc,1
9,7,6,-1,7.1,20122,1411197,Avaliação de Desempenho de Sistemas Discretos,108129,A,dsc,1
7.5,9.5,8.6,-1,8.5,20122,1411197,Avaliação de Desempenho de Sistemas Discretos,1091161,A,dsc,1
8.5,7,6,-1,7,20122,1411197,Avaliação de Desempenho de Sistemas Discretos,1081312,A,dsc,1
6.7,9,7.6,-1,7.6,20122,1411197,Avaliação de Desempenho de Sistemas Discretos,1091748,A,dsc,1
8,0,5.9,4.5,5,20122,1411197,Avaliação de Desempenho de Sistemas Discretos,1091269,A,dsc,1
7.3,10,9.3,-1,8.8,20122,1411197,Avaliação de Desempenho de Sistemas Discretos,1111137,A,dsc,1
9.2,10,9.3,-1,9.4,20122,1411197,Avaliação de Desempenho de Sistemas Discretos,1072102,A,dsc,1
9,9,7.6,-1,8.3,20122,1411197,Avaliação de Desempenho de Sistemas Discretos,1091349,A,dsc,1
6.7,0,5.9,7.1,5.8,20122,1411197,Avaliação de Desempenho de Sistemas Discretos,109160,A,dsc,1
7,0,5.9,5.6,5.3,20122,1411197,Avaliação de Desempenho de Sistemas Discretos,1091601,A,dsc,1
6.6,6,6.4,6.3,6.4,20122,1411197,Avaliação de Desempenho de Sistemas Discretos,108212,A,dsc,1
6.2,6.5,7.75,-1,7.1,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1081508,A,dsc,1
8.1,7.1,6.85,-1,7.6,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1082176,A,dsc,1
8.85,8.25,6.75,-1,7.7,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1072552,A,dsc,1
8.35,8.4,8.15,-1,8.2,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1071171,A,dsc,1
9.05,9.1,8.1,-1,8.5,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1081233,A,dsc,1
8.95,9.1,8.1,-1,8.4,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,10812,A,dsc,1
5.75,5.75,7,8.5,7.3,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1061710,A,dsc,1
8.8,7.9,8.4,-1,8.7,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1081430,A,dsc,1
8.45,7.9,8.4,-1,8.5,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1081743,A,dsc,1
8.3,8.35,6.35,-1,7.1,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1081717,A,dsc,1
9,9.1,8.1,-1,8.4,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1081401,A,dsc,1
9.8,9.65,9.4,-1,9.6,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,108180,A,dsc,1
8.9,8.35,6.35,-1,7.5,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1081634,A,dsc,1
8.7,7.9,8.4,-1,8.7,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1081232,A,dsc,1
7.85,7.1,6.1,-1,7,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1071368,A,dsc,1
8.7,7.9,8.4,-1,8.7,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1081501,A,dsc,1
7.95,7.1,6.1,-1,7,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1071211,A,dsc,1
6.05,6,5.1,4.2,5,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1071355,A,dsc,1
6.7,5.75,7,-1,7.1,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1072631,A,dsc,1
9.1,8.25,6.75,-1,7.9,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1072422,A,dsc,1
9.05,8.25,6.75,-1,7.8,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,107219,A,dsc,1
6.15,5.75,7,8.5,7.4,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1072702,A,dsc,1
7.4,7.4,7.15,-1,7.3,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1081347,A,dsc,1
9.35,9.1,8.1,-1,8.7,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,108172,A,dsc,1
9.15,8.35,6.35,-1,7.6,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1081521,A,dsc,1
9.4,9.65,9.4,-1,9.4,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1092435,A,dsc,1
9.55,9.65,9.4,-1,9.4,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1081428,A,dsc,1
6.35,5.6,7.1,-1,7,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1081554,A,dsc,1
7,6.5,7.75,-1,7.6,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1081356,A,dsc,1
9.75,9.65,9.4,-1,9.6,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1081648,A,dsc,1
7.1,6.5,7.75,-1,7.6,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,10815,A,dsc,1
7.9,7.4,7.15,-1,7.6,20112,1411197,Avaliação de Desempenho de Sistemas Discretos,1082351,A,dsc,1
