"disciplina" "matricula" "competencia"
"AnAlise e Tecnicas de Algoritmos" "110110973" "70"
"AnAlise e Tecnicas de Algoritmos" "110210068" "30"
"AnAlise e Tecnicas de Algoritmos" "111110139" "60"
"AnAlise e Tecnicas de Algoritmos" "112150437" "60"
"AnAlise e Tecnicas de Algoritmos" "111110938" "50"
"AnAlise e Tecnicas de Algoritmos" "106210159" "80"
"AnAlise e Tecnicas de Algoritmos" "107110032" "50"
"AnAlise e Tecnicas de Algoritmos" "107110437" "100"
"AnAlise e Tecnicas de Algoritmos" "107210010" "30"
"AnAlise e Tecnicas de Algoritmos" "107210223" "80"
"AnAlise e Tecnicas de Algoritmos" "107210224" "90"
"AnAlise e Tecnicas de Algoritmos" "108110007" "10"
"AnAlise e Tecnicas de Algoritmos" "108110496" "90"
"AnAlise e Tecnicas de Algoritmos" "108210004" "30"
"AnAlise e Tecnicas de Algoritmos" "108210022" "30"
"AnAlise e Tecnicas de Algoritmos" "108210030" "50"
"AnAlise e Tecnicas de Algoritmos" "108210039" "50"
"AnAlise e Tecnicas de Algoritmos" "108210202" "20"
"AnAlise e Tecnicas de Algoritmos" "108210312" "50"
"AnAlise e Tecnicas de Algoritmos" "108210334" "50"
"AnAlise e Tecnicas de Algoritmos" "108210351" "30"
"AnAlise e Tecnicas de Algoritmos" "108210354" "50"
"AnAlise e Tecnicas de Algoritmos" "109110029" "50"
"AnAlise e Tecnicas de Algoritmos" "109110054" "80"
"AnAlise e Tecnicas de Algoritmos" "109110062" "80"
"AnAlise e Tecnicas de Algoritmos" "109110063" "30"
"AnAlise e Tecnicas de Algoritmos" "109110065" "50"
"AnAlise e Tecnicas de Algoritmos" "109110066" "50"
"AnAlise e Tecnicas de Algoritmos" "109110068" "50"
"AnAlise e Tecnicas de Algoritmos" "109110070" "50"
"AnAlise e Tecnicas de Algoritmos" "109110073" "40"
"AnAlise e Tecnicas de Algoritmos" "109110074" "70"
"AnAlise e Tecnicas de Algoritmos" "109110075" "80"
"AnAlise e Tecnicas de Algoritmos" "109110076" "80"
"AnAlise e Tecnicas de Algoritmos" "109110084" "0"
"AnAlise e Tecnicas de Algoritmos" "109110085" "10"
"AnAlise e Tecnicas de Algoritmos" "109110092" "60"
"AnAlise e Tecnicas de Algoritmos" "109110095" "40"
"AnAlise e Tecnicas de Algoritmos" "109110100" "0"
"AnAlise e Tecnicas de Algoritmos" "109110108" "30"
"AnAlise e Tecnicas de Algoritmos" "109110112" "80"
"AnAlise e Tecnicas de Algoritmos" "109110115" "20"
"AnAlise e Tecnicas de Algoritmos" "109110118" "30"
"AnAlise e Tecnicas de Algoritmos" "109110120" "80"
"AnAlise e Tecnicas de Algoritmos" "109110122" "10"
"AnAlise e Tecnicas de Algoritmos" "109110805" "70"
"AnAlise e Tecnicas de Algoritmos" "109110808" "30"
"AnAlise e Tecnicas de Algoritmos" "109150001" "10"
"AnAlise e Tecnicas de Algoritmos" "109150027" "50"
"AnAlise e Tecnicas de Algoritmos" "109150038" "50"
"AnAlise e Tecnicas de Algoritmos" "109210029" "50"
"AnAlise e Tecnicas de Algoritmos" "109210057" "70"
"AnAlise e Tecnicas de Algoritmos" "109210300" "20"
"AnAlise e Tecnicas de Algoritmos" "110110045" "80"
"AnAlise e Tecnicas de Algoritmos" "110110053" "70"
"AnAlise e Tecnicas de Algoritmos" "110110069" "80"
"AnAlise e Tecnicas de Algoritmos" "110110087" "50"
"AnAlise e Tecnicas de Algoritmos" "110110123" "100"
"AnAlise e Tecnicas de Algoritmos" "110110124" "30"
"AnAlise e Tecnicas de Algoritmos" "110110978" "100"
"AnAlise e Tecnicas de Algoritmos" "110210110" "30"
"AnAlise e Tecnicas de Algoritmos" "110210114" "40"
"AnAlise e Tecnicas de Algoritmos" "110210526" "0"
"AnAlise e Tecnicas de Algoritmos" "111110078" "80"
"AnAlise e Tecnicas de Algoritmos" "111110079" "50"
"AnAlise e Tecnicas de Algoritmos" "111110088" "90"
"AnAlise e Tecnicas de Algoritmos" "111110923" "40"
"AnAlise e Tecnicas de Algoritmos" "111210042" "40"
"AnAlise e Tecnicas de Algoritmos" "111210066" "70"
"AnAlise e Tecnicas de Algoritmos" "111210113" "50"
"AnAlise e Tecnicas de Algoritmos" "111210120" "10"
"AnAlise e Tecnicas de Algoritmos" "111210450" "70"
"AnAlise e Tecnicas de Algoritmos" "112110031" "60"
"AnAlise e Tecnicas de Algoritmos" "112110037" "30"
"AnAlise e Tecnicas de Algoritmos" "112110038" "60"
"AnAlise e Tecnicas de Algoritmos" "112110080" "50"
"AnAlise e Tecnicas de Algoritmos" "112110087" "70"
"AnAlise e Tecnicas de Algoritmos" "112110950" "80"
"AnAlise e Tecnicas de Algoritmos" "112110951" "60"
"AnAlise e Tecnicas de Algoritmos" "112150440" "70"
"AnAlise e Tecnicas de Algoritmos" "112210051" "60"
"AnAlise e Tecnicas de Algoritmos" "112210064" "0"
"AnAlise e Tecnicas de Algoritmos" "112210098" "30"
"AnAlise e Tecnicas de Algoritmos" "112210452" "60"
"AnAlise e Tecnicas de Algoritmos" "112210955" "20"
"Avaliacao de Desempenho de Sistemas Discretos" "107110017" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "107210004" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "107210007" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "107210030" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "108110013" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "108110019" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "108110025" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "108110501" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "108210282" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "110110050" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "110110118" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "111110074" "20"
"Avaliacao de Desempenho de Sistemas Discretos" "111110916" "90"
"Avaliacao de Desempenho de Sistemas Discretos" "110110080" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "107110437" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "107210010" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "108110007" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "108210022" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "108210030" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "108210039" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "108210202" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "108210334" "0"
"Avaliacao de Desempenho de Sistemas Discretos" "108210354" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "109110029" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "109110054" "90"
"Avaliacao de Desempenho de Sistemas Discretos" "109110063" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "109110070" "80"
"Avaliacao de Desempenho de Sistemas Discretos" "109110073" "90"
"Avaliacao de Desempenho de Sistemas Discretos" "109110075" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "109110076" "80"
"Avaliacao de Desempenho de Sistemas Discretos" "109110084" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "109110085" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "109110112" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "109110122" "40"
"Avaliacao de Desempenho de Sistemas Discretos" "109110808" "90"
"Avaliacao de Desempenho de Sistemas Discretos" "109150027" "90"
"Avaliacao de Desempenho de Sistemas Discretos" "110110069" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "110110123" "20"
"Avaliacao de Desempenho de Sistemas Discretos" "110110124" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "110110978" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "104110023" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "105110107" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "105210131" "90"
"Avaliacao de Desempenho de Sistemas Discretos" "105210138" "90"
"Avaliacao de Desempenho de Sistemas Discretos" "105210160" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "106110138" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "106110145" "80"
"Avaliacao de Desempenho de Sistemas Discretos" "106210151" "100"
"Avaliacao de Desempenho de Sistemas Discretos" "106210158" "20"
"Avaliacao de Desempenho de Sistemas Discretos" "106210162" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "106210165" "80"
"Avaliacao de Desempenho de Sistemas Discretos" "106210166" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "106210176" "80"
"Avaliacao de Desempenho de Sistemas Discretos" "106210596" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "106210601" "40"
"Avaliacao de Desempenho de Sistemas Discretos" "107110001" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "107110012" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "107110014" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "107110021" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "107110028" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "107110030" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "107110031" "20"
"Avaliacao de Desempenho de Sistemas Discretos" "107110035" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "107110434" "90"
"Avaliacao de Desempenho de Sistemas Discretos" "107110610" "40"
"Avaliacao de Desempenho de Sistemas Discretos" "107210001" "80"
"Avaliacao de Desempenho de Sistemas Discretos" "107210009" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "107210011" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "107210012" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "107210013" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "107210015" "40"
"Avaliacao de Desempenho de Sistemas Discretos" "107210016" "40"
"Avaliacao de Desempenho de Sistemas Discretos" "107210032" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "107210226" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "107210333" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "108110001" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "108110002" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "108110003" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "108110004" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "108110005" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "108110009" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "108110010" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "108110015" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "108110016" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "108110018" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "108110020" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "108110021" "20"
"Avaliacao de Desempenho de Sistemas Discretos" "108110024" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "108110028" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "108110031" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "108110032" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "108110034" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "108110035" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "108110500" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "108110502" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "108110604" "30"
"Avaliacao de Desempenho de Sistemas Discretos" "108210003" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "108210200" "0"
"Avaliacao de Desempenho de Sistemas Discretos" "108210204" "0"
"Avaliacao de Desempenho de Sistemas Discretos" "108210206" "0"
"Avaliacao de Desempenho de Sistemas Discretos" "108210284" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "109210015" "10"
"Avaliacao de Desempenho de Sistemas Discretos" "109210282" "50"
"Avaliacao de Desempenho de Sistemas Discretos" "110110093" "60"
"Avaliacao de Desempenho de Sistemas Discretos" "110210045" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "111110122" "70"
"Avaliacao de Desempenho de Sistemas Discretos" "111110914" "90"
"Avaliacao de Desempenho de Sistemas Discretos" "111210419" "20"
"Banco de Dados I" "107210004" "20"
"Banco de Dados I" "108210019" "90"
"Banco de Dados I" "108210353" "60"
"Banco de Dados I" "109110057" "70"
"Banco de Dados I" "109110119" "30"
"Banco de Dados I" "109150028" "80"
"Banco de Dados I" "109210019" "40"
"Banco de Dados I" "109210030" "40"
"Banco de Dados I" "109210285" "70"
"Banco de Dados I" "110110050" "100"
"Banco de Dados I" "110110118" "40"
"Banco de Dados I" "110210128" "40"
"Banco de Dados I" "112110953" "60"
"Banco de Dados I" "108210207" "80"
"Banco de Dados I" "109110089" "30"
"Banco de Dados I" "109210034" "20"
"Banco de Dados I" "109210036" "50"
"Banco de Dados I" "109210046" "30"
"Banco de Dados I" "109210065" "20"
"Banco de Dados I" "109210286" "20"
"Banco de Dados I" "109210422" "70"
"Banco de Dados I" "110110049" "40"
"Banco de Dados I" "110110052" "10"
"Banco de Dados I" "110110058" "0"
"Banco de Dados I" "110110066" "90"
"Banco de Dados I" "110110070" "10"
"Banco de Dados I" "110110076" "0"
"Banco de Dados I" "110110085" "70"
"Banco de Dados I" "110110094" "40"
"Banco de Dados I" "110110095" "30"
"Banco de Dados I" "110110096" "70"
"Banco de Dados I" "110110108" "40"
"Banco de Dados I" "110110110" "20"
"Banco de Dados I" "110110114" "60"
"Banco de Dados I" "110110117" "30"
"Banco de Dados I" "110110121" "20"
"Banco de Dados I" "110110127" "40"
"Banco de Dados I" "110110129" "70"
"Banco de Dados I" "110110132" "30"
"Banco de Dados I" "110110848" "50"
"Banco de Dados I" "110110851" "100"
"Banco de Dados I" "110110973" "50"
"Banco de Dados I" "110110974" "40"
"Banco de Dados I" "110150167" "60"
"Banco de Dados I" "110210068" "40"
"Banco de Dados I" "110210072" "70"
"Banco de Dados I" "110210075" "50"
"Banco de Dados I" "110210079" "60"
"Banco de Dados I" "110210080" "40"
"Banco de Dados I" "110210083" "40"
"Banco de Dados I" "110210088" "10"
"Banco de Dados I" "110210126" "60"
"Banco de Dados I" "110210391" "40"
"Banco de Dados I" "110210397" "40"
"Banco de Dados I" "111110139" "50"
"Banco de Dados I" "111210429" "80"
"Banco de Dados I" "111210748" "90"
"Banco de Dados I" "112110952" "10"
"Banco de Dados I" "112150437" "60"
"Banco de Dados I" "111110938" "20"
"Banco de Dados I" "107110032" "70"
"Banco de Dados I" "107210010" "40"
"Banco de Dados I" "108110496" "60"
"Banco de Dados I" "108210004" "70"
"Banco de Dados I" "108210022" "10"
"Banco de Dados I" "108210202" "10"
"Banco de Dados I" "108210312" "40"
"Banco de Dados I" "108210351" "30"
"Banco de Dados I" "108210354" "20"
"Banco de Dados I" "109110029" "30"
"Banco de Dados I" "109110054" "50"
"Banco de Dados I" "109110062" "70"
"Banco de Dados I" "109110063" "20"
"Banco de Dados I" "109110065" "40"
"Banco de Dados I" "109110066" "60"
"Banco de Dados I" "109110068" "30"
"Banco de Dados I" "109110070" "40"
"Banco de Dados I" "109110073" "20"
"Banco de Dados I" "109110074" "40"
"Banco de Dados I" "109110075" "10"
"Banco de Dados I" "109110076" "90"
"Banco de Dados I" "109110084" "0"
"Banco de Dados I" "109110085" "10"
"Banco de Dados I" "109110092" "60"
"Banco de Dados I" "109110095" "90"
"Banco de Dados I" "109110100" "10"
"Banco de Dados I" "109110108" "80"
"Banco de Dados I" "109110112" "30"
"Banco de Dados I" "109110115" "50"
"Banco de Dados I" "109110118" "60"
"Banco de Dados I" "109110120" "30"
"Banco de Dados I" "109110122" "0"
"Banco de Dados I" "109110805" "40"
"Banco de Dados I" "109110808" "10"
"Banco de Dados I" "109150001" "20"
"Banco de Dados I" "109150027" "30"
"Banco de Dados I" "109150038" "30"
"Banco de Dados I" "109210029" "50"
"Banco de Dados I" "109210057" "80"
"Banco de Dados I" "109210300" "20"
"Banco de Dados I" "110110045" "60"
"Banco de Dados I" "110110053" "40"
"Banco de Dados I" "110110087" "60"
"Banco de Dados I" "110110123" "50"
"Banco de Dados I" "110110978" "40"
"Banco de Dados I" "110210110" "50"
"Banco de Dados I" "110210114" "50"
"Banco de Dados I" "110210526" "10"
"Banco de Dados I" "111110079" "20"
"Banco de Dados I" "111110923" "40"
"Banco de Dados I" "111210042" "40"
"Banco de Dados I" "111210066" "70"
"Banco de Dados I" "111210113" "60"
"Banco de Dados I" "111210120" "30"
"Banco de Dados I" "112110031" "50"
"Banco de Dados I" "112110950" "90"
"Banco de Dados I" "112110951" "70"
"Banco de Dados I" "112150440" "80"
"Banco de Dados I" "112210452" "60"
"Banco de Dados I" "106210165" "10"
"Banco de Dados I" "107210333" "40"
"Banco de Dados I" "108110016" "30"
"Banco de Dados I" "108210204" "30"
"Banco de Dados I" "108210211" "50"
"Banco de Dados I" "109110079" "60"
"Banco de Dados I" "109110111" "50"
"Banco de Dados I" "109110800" "50"
"Banco de Dados I" "109110807" "70"
"Banco de Dados I" "109210009" "70"
"Banco de Dados I" "109210049" "70"
"Banco de Dados I" "110210047" "30"
"Banco de Dados I" "110210091" "60"
"Banco de Dados I" "111110073" "60"
"Banco de Dados I" "111110086" "50"
"Banco de Dados I" "111210061" "60"
"Banco de Dados I" "111210073" "40"
"Banco de Dados I" "111210117" "90"
"Banco de Dados I" "111210122" "40"
"Banco de Dados I" "112110046" "50"
"Banco de Dados I" "112110069" "70"
"Banco de Dados I" "112110922" "90"
"Banco de Dados I" "112210115" "40"
"Banco de Dados I" "112210120" "70"
"Banco de Dados II" "107210004" "50"
"Banco de Dados II" "107210007" "40"
"Banco de Dados II" "108110013" "30"
"Banco de Dados II" "108110025" "30"
"Banco de Dados II" "108110501" "40"
"Banco de Dados II" "108210282" "40"
"Banco de Dados II" "109110119" "20"
"Banco de Dados II" "109150028" "60"
"Banco de Dados II" "110110118" "90"
"Banco de Dados II" "111110074" "50"
"Banco de Dados II" "111210057" "60"
"Banco de Dados II" "112110919" "40"
"Banco de Dados II" "112210460" "80"
"Banco de Dados II" "109210034" "40"
"Banco de Dados II" "109210286" "30"
"Banco de Dados II" "110110121" "20"
"Banco de Dados II" "110110127" "30"
"Banco de Dados II" "110110129" "70"
"Banco de Dados II" "110110848" "80"
"Banco de Dados II" "110110851" "60"
"Banco de Dados II" "110150167" "90"
"Banco de Dados II" "112110082" "20"
"Banco de Dados II" "112110952" "80"
