"disciplina" "matricula" "competencia"
"Lab. de Organizacao e Arquitetura de Computadores" "107210223" "80"
"Lab. de Organizacao e Arquitetura de Computadores" "107210224" "100"
"Lab. de Organizacao e Arquitetura de Computadores" "108110496" "90"
"Lab. de Organizacao e Arquitetura de Computadores" "108210004" "30"
"Lab. de Organizacao e Arquitetura de Computadores" "109110063" "30"
"Lab. de Organizacao e Arquitetura de Computadores" "109110065" "30"
"Lab. de Organizacao e Arquitetura de Computadores" "109110066" "80"
"Lab. de Organizacao e Arquitetura de Computadores" "109110070" "40"
"Lab. de Organizacao e Arquitetura de Computadores" "109110074" "90"
"Lab. de Organizacao e Arquitetura de Computadores" "109110092" "30"
"Lab. de Organizacao e Arquitetura de Computadores" "109110108" "40"
"Lab. de Organizacao e Arquitetura de Computadores" "109110115" "70"
"Lab. de Organizacao e Arquitetura de Computadores" "109110118" "70"
"Lab. de Organizacao e Arquitetura de Computadores" "109110805" "90"
"Lab. de Organizacao e Arquitetura de Computadores" "109110808" "20"
"Lab. de Organizacao e Arquitetura de Computadores" "109150001" "30"
"Lab. de Organizacao e Arquitetura de Computadores" "109150027" "60"
"Lab. de Organizacao e Arquitetura de Computadores" "109150038" "70"
"Lab. de Organizacao e Arquitetura de Computadores" "109210029" "60"
"Lab. de Organizacao e Arquitetura de Computadores" "109210057" "80"
"Lab. de Organizacao e Arquitetura de Computadores" "109210300" "10"
"Lab. de Organizacao e Arquitetura de Computadores" "110110045" "80"
"Lab. de Organizacao e Arquitetura de Computadores" "110110053" "10"
"Lab. de Organizacao e Arquitetura de Computadores" "110110087" "40"
"Lab. de Organizacao e Arquitetura de Computadores" "110110124" "10"
"Lab. de Organizacao e Arquitetura de Computadores" "110210110" "30"
"Lab. de Organizacao e Arquitetura de Computadores" "110210526" "0"
"Lab. de Organizacao e Arquitetura de Computadores" "111110078" "70"
"Lab. de Organizacao e Arquitetura de Computadores" "111110079" "90"
"Lab. de Organizacao e Arquitetura de Computadores" "111110088" "70"
"Lab. de Organizacao e Arquitetura de Computadores" "111110923" "60"
"Lab. de Organizacao e Arquitetura de Computadores" "111210066" "50"
"Lab. de Organizacao e Arquitetura de Computadores" "111210450" "90"
"Lab. de Organizacao e Arquitetura de Computadores" "112110038" "80"
"Lab. de Organizacao e Arquitetura de Computadores" "112110087" "40"
"Lab. de Organizacao e Arquitetura de Computadores" "112110950" "0"
"Lab. de Organizacao e Arquitetura de Computadores" "112110951" "20"
"Lab. de Organizacao e Arquitetura de Computadores" "112150440" "70"
"Lab. de Organizacao e Arquitetura de Computadores" "112210051" "50"
"Lab. de Organizacao e Arquitetura de Computadores" "112210064" "30"
"Lab. de Organizacao e Arquitetura de Computadores" "112210098" "40"
"Lab. de Organizacao e Arquitetura de Computadores" "112210452" "50"
"Lab. de Organizacao e Arquitetura de Computadores" "108210211" "80"
"Lab. de Organizacao e Arquitetura de Computadores" "109110079" "60"
"Lab. de Organizacao e Arquitetura de Computadores" "109110807" "70"
"Lab. de Organizacao e Arquitetura de Computadores" "109210049" "90"
"Lab. de Organizacao e Arquitetura de Computadores" "111110073" "30"
"Lab. de Organizacao e Arquitetura de Computadores" "111110086" "30"
"Lab. de Organizacao e Arquitetura de Computadores" "111210073" "0"
"Lab. de Organizacao e Arquitetura de Computadores" "112110046" "60"
"Lab. de Organizacao e Arquitetura de Computadores" "111110893" "70"
"Lab. de Organizacao e Arquitetura de Computadores" "110210052" "50"
"Lab. de Organizacao e Arquitetura de Computadores" "109210011" "80"
"Lab. de Organizacao e Arquitetura de Computadores" "109110061" "80"
"Lab. de Organizacao e Arquitetura de Computadores" "110110857" "90"
"Lab. de Organizacao e Arquitetura de Computadores" "111110099" "90"
"Lab. de Organizacao e Arquitetura de Computadores" "111210399" "40"
"Lab. de Programacao I" "110210394" "70"
"Lab. de Programacao I" "110210615" "60"
"Lab. de Programacao I" "111110089" "30"
"Lab. de Programacao I" "111110096" "60"
"Lab. de Programacao I" "111110133" "20"
"Lab. de Programacao I" "111150427" "90"
"Lab. de Programacao I" "111210079" "40"
"Lab. de Programacao I" "111210392" "30"
"Lab. de Programacao I" "111210397" "30"
"Lab. de Programacao I" "111210401" "40"
"Lab. de Programacao I" "111210430" "30"
"Lab. de Programacao I" "111210660" "60"
"Lab. de Programacao I" "111210787" "90"
"Lab. de Programacao I" "112110043" "20"
"Lab. de Programacao I" "112110934" "30"
"Lab. de Programacao I" "112190042" "100"
"Lab. de Programacao I" "110210046" "20"
"Lab. de Programacao I" "110210053" "10"
"Lab. de Programacao I" "110210058" "50"
"Lab. de Programacao I" "110210065" "60"
"Lab. de Programacao I" "110210092" "70"
"Lab. de Programacao I" "110210107" "80"
"Lab. de Programacao I" "110210117" "90"
"Lab. de Programacao I" "110210118" "70"
"Lab. de Programacao I" "110210130" "60"
"Lab. de Programacao I" "110210392" "90"
"Lab. de Programacao I" "110210560" "70"
"Lab. de Programacao I" "111110060" "30"
"Lab. de Programacao I" "111110064" "50"
"Lab. de Programacao I" "111110069" "70"
"Lab. de Programacao I" "111110071" "0"
"Lab. de Programacao I" "111110080" "10"
"Lab. de Programacao I" "111110083" "10"
"Lab. de Programacao I" "111110090" "30"
"Lab. de Programacao I" "111110091" "60"
"Lab. de Programacao I" "111110092" "10"
"Lab. de Programacao I" "111110103" "10"
"Lab. de Programacao I" "111110114" "10"
"Lab. de Programacao I" "111110118" "20"
"Lab. de Programacao I" "111110121" "20"
"Lab. de Programacao I" "111110126" "0"
"Lab. de Programacao I" "111110127" "40"
"Lab. de Programacao I" "111110128" "10"
"Lab. de Programacao I" "111110134" "100"
"Lab. de Programacao I" "111110135" "30"
"Lab. de Programacao I" "111110898" "40"
"Lab. de Programacao I" "111110900" "40"
"Lab. de Programacao I" "111110905" "70"
"Lab. de Programacao I" "111110907" "50"
"Lab. de Programacao I" "111110908" "80"
"Lab. de Programacao I" "111110911" "20"
"Lab. de Programacao I" "111110912" "20"
"Lab. de Programacao I" "111110922" "70"
"Lab. de Programacao I" "111110928" "50"
"Lab. de Programacao I" "111110929" "50"
"Lab. de Programacao I" "111110931" "50"
"Lab. de Programacao I" "111110939" "10"
"Lab. de Programacao I" "111150283" "20"
"Lab. de Programacao I" "111150493" "70"
"Lab. de Programacao I" "111150551" "20"
"Lab. de Programacao I" "111210081" "40"
"Lab. de Programacao I" "111210393" "30"
"Lab. de Programacao I" "111210396" "30"
"Lab. de Programacao I" "111210416" "90"
"Lab. de Programacao I" "111210417" "60"
"Lab. de Programacao I" "111210658" "40"
"Lab. de Programacao I" "111210659" "20"
"Lab. de Programacao I" "112110036" "40"
"Lab. de Programacao I" "112110050" "80"
"Lab. de Programacao I" "112110085" "90"
"Lab. de Programacao I" "112110096" "60"
"Lab. de Programacao I" "112110912" "50"
"Lab. de Programacao I" "112110924" "30"
"Lab. de Programacao I" "112110955" "60"
"Lab. de Programacao I" "112110958" "40"
"Lab. de Programacao I" "110110063" "40"
"Lab. de Programacao I" "110210055" "100"
"Lab. de Programacao I" "110210069" "90"
"Lab. de Programacao I" "110210099" "80"
"Lab. de Programacao I" "110210103" "70"
"Lab. de Programacao I" "110210104" "70"
"Lab. de Programacao I" "110210109" "60"
"Lab. de Programacao I" "110210113" "40"
"Lab. de Programacao I" "110210124" "70"
"Lab. de Programacao I" "110210381" "70"
"Lab. de Programacao I" "110210382" "90"
"Lab. de Programacao I" "110210384" "50"
"Lab. de Programacao I" "110210387" "90"
"Lab. de Programacao I" "110210393" "60"
"Lab. de Programacao I" "110210396" "100"
"Lab. de Programacao I" "110210495" "80"
"Lab. de Programacao I" "110210557" "70"
"Lab. de Programacao I" "110210558" "80"
"Lab. de Programacao I" "110210559" "60"
"Lab. de Programacao I" "110210613" "90"
"Lab. de Programacao I" "110210614" "30"
"Lab. de Programacao I" "110210639" "50"
"Lab. de Programacao I" "111110063" "50"
"Lab. de Programacao I" "111110066" "40"
"Lab. de Programacao I" "111110070" "50"
"Lab. de Programacao I" "111110087" "60"
"Lab. de Programacao I" "111110100" "30"
"Lab. de Programacao I" "111110113" "60"
"Lab. de Programacao I" "111110116" "70"
"Lab. de Programacao I" "111110120" "60"
"Lab. de Programacao I" "111110129" "80"
"Lab. de Programacao I" "111110130" "10"
"Lab. de Programacao I" "111110895" "20"
"Lab. de Programacao I" "111110901" "90"
"Lab. de Programacao I" "111110904" "90"
"Lab. de Programacao I" "111110915" "90"
"Lab. de Programacao I" "111110919" "30"
"Lab. de Programacao I" "111110921" "20"
"Lab. de Programacao I" "111110925" "30"
"Lab. de Programacao I" "111110926" "50"
"Lab. de Programacao I" "111110933" "100"
"Lab. de Programacao I" "111110935" "90"
"Lab. de Programacao I" "111110940" "70"
"Lab. de Programacao I" "111110941" "20"
"Lab. de Programacao I" "111150279" "90"
"Lab. de Programacao I" "111150280" "70"
"Lab. de Programacao I" "111150282" "70"
"Lab. de Programacao I" "111150285" "90"
"Lab. de Programacao I" "111150494" "80"
"Lab. de Programacao I" "111210049" "80"
"Lab. de Programacao I" "111210050" "50"
"Lab. de Programacao I" "111210055" "40"
"Lab. de Programacao I" "111210056" "10"
"Lab. de Programacao I" "111210062" "50"
"Lab. de Programacao I" "111210080" "50"
"Lab. de Programacao I" "111210085" "100"
"Lab. de Programacao I" "111210096" "90"
"Lab. de Programacao I" "111210098" "60"
"Lab. de Programacao I" "111210102" "90"
"Lab. de Programacao I" "111210391" "30"
"Lab. de Programacao I" "111210398" "60"
"Lab. de Programacao I" "111210400" "10"
"Lab. de Programacao I" "111210405" "90"
"Lab. de Programacao I" "111210407" "30"
"Lab. de Programacao I" "111210410" "40"
"Lab. de Programacao I" "111210411" "10"
"Lab. de Programacao I" "111210412" "40"
"Lab. de Programacao I" "111210413" "20"
"Lab. de Programacao I" "111210414" "20"
"Lab. de Programacao I" "111210421" "70"
"Lab. de Programacao I" "111210422" "20"
"Lab. de Programacao I" "111210423" "40"
"Lab. de Programacao I" "111210426" "60"
"Lab. de Programacao I" "111210428" "60"
"Lab. de Programacao I" "111210433" "10"
"Lab. de Programacao I" "111210434" "60"
"Lab. de Programacao I" "111210438" "50"
"Lab. de Programacao I" "111210441" "40"
"Lab. de Programacao I" "111210442" "20"
"Lab. de Programacao I" "111210445" "20"
"Lab. de Programacao I" "111210446" "50"
"Lab. de Programacao I" "111210448" "50"
"Lab. de Programacao I" "111210451" "40"
"Lab. de Programacao I" "111210452" "10"
"Lab. de Programacao I" "111210653" "20"
"Lab. de Programacao I" "111210656" "80"
"Lab. de Programacao I" "111210661" "70"
"Lab. de Programacao I" "111210665" "40"
"Lab. de Programacao I" "111210667" "100"
"Lab. de Programacao I" "111210669" "90"
"Lab. de Programacao I" "111210792" "60"
"Lab. de Programacao I" "111210794" "100"
"Lab. de Programacao I" "111210796" "20"
"Lab. de Programacao I" "111210841" "80"
"Lab. de Programacao I" "111210870" "70"
"Lab. de Programacao I" "111210872" "10"
"Lab. de Programacao I" "111210873" "30"
"Lab. de Programacao I" "111210885" "60"
"Lab. de Programacao I" "111210943" "90"
"Lab. de Programacao I" "111210947" "70"
"Lab. de Programacao I" "111210951" "20"
"Lab. de Programacao I" "111250009" "40"
"Lab. de Programacao I" "111250014" "10"
"Lab. de Programacao I" "111250017" "100"
"Lab. de Programacao I" "112110001" "50"
"Lab. de Programacao I" "112110002" "70"
"Lab. de Programacao I" "112110019" "70"
"Lab. de Programacao I" "112110020" "50"
"Lab. de Programacao I" "112110024" "50"
"Lab. de Programacao I" "112110025" "80"
"Lab. de Programacao I" "112110039" "20"
"Lab. de Programacao I" "112110044" "40"
"Lab. de Programacao I" "112110047" "70"
"Lab. de Programacao I" "112110048" "30"
"Lab. de Programacao I" "112110051" "60"
"Lab. de Programacao I" "112110055" "20"
"Lab. de Programacao I" "112110057" "70"
"Lab. de Programacao I" "112110068" "30"
"Lab. de Programacao I" "112110071" "20"
"Lab. de Programacao I" "112110076" "0"
"Lab. de Programacao I" "112110081" "30"
"Lab. de Programacao I" "112110083" "60"
"Lab. de Programacao I" "112110089" "50"
"Lab. de Programacao I" "112110090" "0"
"Lab. de Programacao I" "112110092" "40"
"Lab. de Programacao I" "112110094" "10"
"Lab. de Programacao I" "112110101" "20"
"Lab. de Programacao I" "112110106" "40"
"Lab. de Programacao I" "112110108" "20"
"Lab. de Programacao I" "112110874" "100"
"Lab. de Programacao I" "112110917" "70"
"Lab. de Programacao I" "112110923" "50"
"Lab. de Programacao I" "112110929" "10"
"Lab. de Programacao I" "112110936" "30"
"Lab. de Programacao I" "112110937" "70"
"Lab. de Programacao I" "112110938" "40"
"Lab. de Programacao I" "112110940" "10"
"Lab. de Programacao I" "112110941" "60"
"Lab. de Programacao I" "112110943" "40"
"Lab. de Programacao I" "112110944" "50"
"Lab. de Programacao I" "112110945" "10"
"Lab. de Programacao I" "112110947" "10"
"Lab. de Programacao I" "112110948" "60"
"Lab. de Programacao I" "112110949" "20"
"Lab. de Programacao I" "112110954" "80"
"Lab. de Programacao I" "112110956" "30"
"Lab. de Programacao I" "112110960" "40"
"Lab. de Programacao I" "112150439" "70"
"Lab. de Programacao I" "112150451" "100"
"Lab. de Programacao I" "112150453" "80"
"Lab. de Programacao I" "112150455" "40"
"Lab. de Programacao I" "112150725" "70"
"Lab. de Programacao I" "112150726" "80"
"Lab. de Programacao I" "112150728" "90"
"Lab. de Programacao I" "112150735" "20"
"Lab. de Programacao I" "112150916" "100"
"Lab. de Programacao I" "112150921" "50"
"Lab. de Programacao I" "112150922" "20"
"Lab. de Programacao I" "112190043" "60"
"Lab. de Programacao I" "112190146" "40"
"Lab. de Programacao I" "112190148" "20"
"Lab. de Programacao I" "112210041" "0"
"Lab. de Programacao I" "112210045" "30"
"Lab. de Programacao I" "112210046" "10"
"Lab. de Programacao I" "112210056" "70"
"Lab. de Programacao I" "112210060" "90"
"Lab. de Programacao I" "112210065" "0"
"Lab. de Programacao I" "112210067" "30"
"Lab. de Programacao I" "112210068" "10"
"Lab. de Programacao I" "112210078" "30"
"Lab. de Programacao I" "112210079" "10"
"Lab. de Programacao I" "112210081" "100"
"Lab. de Programacao I" "112210086" "0"
"Lab. de Programacao I" "112210089" "50"
"Lab. de Programacao I" "112210094" "20"
"Lab. de Programacao I" "112210096" "0"
"Lab. de Programacao I" "112210099" "50"
"Lab. de Programacao I" "112210103" "30"
"Lab. de Programacao I" "112210105" "10"
"Lab. de Programacao I" "112210108" "30"
"Lab. de Programacao I" "112210112" "70"
"Lab. de Programacao I" "112210121" "0"
"Lab. de Programacao I" "112210122" "0"
"Lab. de Programacao I" "112210123" "80"
"Lab. de Programacao I" "112210128" "50"
"Lab. de Programacao I" "112210425" "0"
"Lab. de Programacao I" "112210434" "50"
"Lab. de Programacao I" "112210436" "10"
"Lab. de Programacao I" "112210437" "20"
"Lab. de Programacao I" "112210439" "80"
"Lab. de Programacao I" "112210446" "80"
"Lab. de Programacao I" "112210449" "80"
"Lab. de Programacao I" "112210451" "10"
"Lab. de Programacao I" "112210453" "80"
"Lab. de Programacao I" "112210454" "80"
"Lab. de Programacao I" "112210456" "10"
"Lab. de Programacao I" "112210463" "60"
"Lab. de Programacao I" "112210464" "80"
"Lab. de Programacao I" "112210472" "50"
"Lab. de Programacao I" "112210479" "90"
"Lab. de Programacao I" "112210640" "30"
"Lab. de Programacao I" "112210647" "40"
"Lab. de Programacao I" "112210650" "0"
"Lab. de Programacao I" "112210653" "10"
"Lab. de Programacao I" "112210660" "30"
"Lab. de Programacao I" "112210666" "30"
"Lab. de Programacao I" "112210668" "0"
"Lab. de Programacao I" "112210672" "50"
"Lab. de Programacao I" "112210777" "80"
"Lab. de Programacao I" "112210785" "90"
"Lab. de Programacao I" "112210788" "30"
"Lab. de Programacao I" "112210789" "100"
"Lab. de Programacao I" "112210790" "0"
"Lab. de Programacao I" "112210791" "40"
"Lab. de Programacao I" "112210796" "80"
"Lab. de Programacao I" "112210797" "80"
"Lab. de Programacao I" "112210869" "90"
"Lab. de Programacao I" "112210953" "40"
"Lab. de Programacao I" "112211049" "80"
"Lab. de Programacao I" "112211076" "80"
"Lab. de Programacao I" "112211094" "80"
"Lab. de Programacao I" "110210054" "90"
"Lab. de Programacao I" "111210406" "80"
"Lab. de Programacao I" "112210077" "70"
"Lab. de Programacao I" "112210423" "80"
"Lab. de Programacao I" "112210458" "90"
"Lab. de Programacao I" "112210480" "0"
"Lab. de Programacao I" "110210383" "80"
"Lab. de Programacao I" "110210580" "60"
"Lab. de Programacao I" "111110119" "90"
"Lab. de Programacao I" "111110896" "60"
"Lab. de Programacao I" "111210064" "100"
"Lab. de Programacao I" "111210840" "70"
"Lab. de Programacao I" "112110103" "0"
"Lab. de Programacao I" "112210919" "0"
"Lab. de Programacao I" "111110124" "60"
"Lab. de Programacao I" "111150430" "80"
"Lab. de Programacao I" "112110875" "10"
"Lab. de Programacao I" "112110084" "10"
"Lab. de Programacao I" "112210476" "30"
"Lab. de Programacao I" "111110894" "90"
"Lab. de Programacao I" "111210449" "20"
