nota1,nota2,nota3,final,media,disciplina,matricula
4.20,4.90,3.80,-1.00,3.90,Lab. de Programação I,111529
6.40,4.50,5.10,-1.00,3.20,Introdução à Computação,111529
7.45,7.20,6.45,-1.00,7.00,Introdução à Computação,111529
6.00,8.50,6.50,-1.00,7.00,Cálculo Diferencial e Integral II,111243
9.00,8.50,8.80,-1.00,8.80,Paradigmas de Linguagem de Programação,111243
7.50,8.50,7.50,-1.00,7.80,Leitura e Produção de Textos,111243
8.00,9.70,7.50,-1.00,8.10,Lógica Matemática,111243
6.00,4.00,8.00,9.00,7.20,Fundamentos de Física Clássica,111243
9.00,9.50,9.50,-1.00,9.30,Lab. de Programação I,111243
7.45,9.40,8.75,-1.00,8.50,Lab. de Estruturas de Dados e Algoritmos,111243
8.80,7.00,8.00,-1.00,7.90,Fundamentos de Física Moderna,111243
9.00,9.00,9.00,-1.00,9.00,Programação II,111243
8.70,7.30,7.00,-1.00,7.70,Álgebra Linear,111243
9.00,9.50,9.50,-1.00,9.30,Programação I,111243
10.00,9.50,9.80,-1.00,9.80,Teoria dos Grafos,111243
7.00,7.00,3.50,-1.00,7.00,Lab. de Programação II,111243
8.00,6.25,7.90,-1.00,8.00,Estruturas de Dados e Algoritmos,111243
8.00,8.00,6.00,-1.00,7.30,Probabilidade e Estatística,111243
7.40,6.20,3.20,8.70,6.80,Teoria da Computação,111243
5.80,9.20,7.00,-1.00,7.30,Cálculo Diferencial e Integral I,111243
10.00,8.70,8.00,-1.00,8.90,Introdução à Computação,111243
7.00,10.00,8.80,-1.00,8.60,Álgebra Vetorial e Geometria Analítica,111243
5.10,10.00,8.00,-1.00,7.70,Engenharia de Software I,111243
7.70,6.00,7.30,-1.00,7.00,Gerência da Informação,111243
7.10,5.60,10.00,-1.00,7.60,Matemática Discreta,111243
7.60,8.80,9.60,-1.00,8.70,Métodos Estatísticos,111243
6.50,3.00,6.00,7.10,6.30,Sistemas de Informação II,122127
8.50,9.00,8.00,-1.00,8.50,Seminários (Educação Ambiental),082670
8.50,10.00,10.00,-1.00,9.50,Inglês,082670
7.00,7.00,9.00,-1.00,7.70,Banco de Dados I,082670
7.80,7.80,7.80,-1.00,7.80,Engenharia de Software I,082670
7.80,8.60,6.70,-1.00,7.30,Sistemas de Informação II,082670
9.00,8.50,8.00,-1.00,8.50,TECC(Empreendedorismo em Software)   ,082670
3.60,8.10,9.30,-1.00,7.00,Lab. de Interconexão de Redes de Computadores,082670
8.30,8.30,8.30,-1.00,8.30,Lab. de Engenharia de Software,082670
8.20,7.20,5.50,-1.00,7.00,Redes de Computadores,082670
9.00,5.50,6.50,-1.00,7.00,Sistemas Operacionais,082670
8.00,3.50,3.70,5.90,5.80,Banco de Dados II,082670
3.60,8.10,9.30,-1.00,7.00,Interconexão de Redes de Computadores,082670
10.00,8.50,8.50,-1.00,9.00,GERENCIA DE Redes de Computadores,082670
8.00,7.80,9.00,-1.00,8.30,TECC (Fundamentos e Aplicações de Realidade Virtual),082670
7.90,7.90,7.90,-1.00,7.90,Análise e Técnicas de Algoritmos,082670
4.50,9.00,9.80,-1.00,7.80,Álgebra Vetorial e Geometria Analítica,122574
9.50,7.80,7.70,-1.00,8.30,Leitura e Produção de Textos,122574
10.00,8.80,10.00,-1.00,9.50,Programação I,122574
4.00,2.00,6.00,9.50,6.20,Cálculo Diferencial e Integral I,122574
10.00,8.80,10.00,-1.00,9.50,Lab. de Programação I,122574
8.93,9.85,5.67,-1.00,8.60,Introdução à Computação,122574
8.00,6.20,7.80,-1.00,7.30,Álgebra Vetorial e Geometria Analítica,112590
7.30,4.65,0.00,-1.00,8.00,Introdução à Computação,112590
8.50,8.50,8.50,-1.00,8.50,Informática e Sociedade,112590
3.90,7.90,9.60,-1.00,7.10,Matemática Discreta,112590
0.80,4.00,1.70,-1.00,2.20,Cálculo Diferencial e Integral II,112590
3.50,6.50,7.00,6.00,6.30,Estruturas de Dados e Algoritmos,112590
8.00,8.00,8.00,-1.00,8.00,Leitura e Produção de Textos,112590
3.30,7.20,5.40,5.60,5.50,Teoria da Computação,112590
7.60,7.60,7.40,-1.00,7.60,Programação II,112590
5.70,5.30,8.20,4.20,5.50,Gerência da Informação,112590
6.70,7.90,6.95,-1.00,7.10,Programação I,112590
9.50,9.00,4.50,-1.00,7.70,Cálculo Diferencial e Integral I,112590
3.50,5.50,0.50,-1.00,3.20,Cálculo Diferencial e Integral I,112590
6.70,7.90,6.95,-1.00,7.20,Lab. de Programação I,112590
7.50,9.00,8.30,-1.00,8.30,Teoria dos Grafos,112590
5.80,9.00,6.55,-1.00,7.40,Lab. de Programação II,112590
8.60,9.20,6.40,-1.00,8.40,Lab. de Estruturas de Dados e Algoritmos,112590
6.30,8.40,8.50,-1.00,7.70,Inteligência Artificial I,061528
6.70,8.60,7.30,-1.00,7.50,Lab. de Interconexão de Redes de Computadores,061528
8.00,7.30,5.60,-1.00,7.00,Redes Neurais,061528
10.00,9.50,8.90,-1.00,9.50,Projeto em Computação II,061528
5.50,6.00,5.50,8.50,7.30,Avaliação de Desempenho de Sistemas Discretos,061528
9.00,5.00,0.00,6.00,5.20,TECC (Sistemas de Recuperação da Informação),061528
9.00,8.75,9.00,-1.00,9.10,Projeto em Computação I,061528
6.70,8.60,7.30,-1.00,7.50,Interconexão de Redes de Computadores,061528
9.00,9.00,9.00,-1.00,9.00,Seminários (Educação Ambiental),1121
8.50,7.70,8.50,-1.00,8.30,TECC (Modelagem de Ambientes Virtuais),1121
8.50,8.50,8.50,-1.00,8.50,BASQUETEBOL - FEM,1121
5.30,6.90,0.00,8.00,5.70,Compiladores,1121
6.50,9.10,8.70,-1.00,8.10,Inteligência Artificial I,1121
6.10,4.10,6.00,6.30,5.80,Banco de Dados II,1121
7.50,8.00,7.80,-1.00,7.80,TECC(Empreendedorismo em Software)   ,1121
2.10,4.70,7.70,5.30,5.00,Lab. de Interconexão de Redes de Computadores,1121
7.00,7.75,8.60,-1.00,7.80,Projeto em Computação II,1121
9.50,9.00,8.50,-1.00,9.00,Administração,1121
6.30,6.60,8.30,-1.00,7.10,Sistemas Operacionais,1121
2.10,4.70,7.70,5.30,5.00,Interconexão de Redes de Computadores,1121
9.90,9.90,9.90,-1.00,9.90,Futsal,1121
9.00,7.20,8.40,-1.00,8.30,TEC (Princípios de Administração Financeira),1121
8.70,7.80,8.50,-1.00,8.40,TECC (Fundamentos e Aplicações de Realidade Virtual),1121
9.00,7.00,9.00,-1.00,8.30,Relações Humanas,1121
6.50,6.00,7.00,6.50,6.50,Métodos e Software Numéricos,1121
4.60,2.80,0.00,-1.00,2.50,Álgebra Vetorial e Geometria Analítica,112640
8.75,9.15,9.45,-1.00,9.10,Introdução à Computação,112640
8.50,8.50,8.50,-1.00,8.50,Informática e Sociedade,112640
7.00,8.00,9.00,-1.00,8.00,Leitura e Produção de Textos,112640
4.00,4.00,1.90,-1.00,3.60,Programação II,112640
7.00,6.55,7.80,-1.00,7.30,Programação I,112640
2.00,4.00,2.00,-1.00,2.70,Cálculo Diferencial e Integral I,112640
7.00,6.55,7.80,-1.00,7.40,Lab. de Programação I,112640
2.30,7.00,2.80,-1.00,2.80,Teoria dos Grafos,112640
6.00,10.00,7.80,-1.00,7.90,Álgebra Vetorial e Geometria Analítica,121594
8.50,7.70,9.20,-1.00,8.40,Introdução à Computação,121594
4.70,6.00,8.50,7.50,6.80,Matemática Discreta,121594
2.90,4.50,0.20,-1.00,2.50,Cálculo Diferencial e Integral II,121594
5.90,6.50,3.70,8.50,6.60,Cálculo Diferencial e Integral I,121594
7.50,9.00,8.50,-1.00,8.30,Leitura e Produção de Textos,121594
8.20,8.15,8.05,-1.00,8.20,Programação II,121594
8.23,7.63,8.97,-1.00,8.30,Programação I,121594
5.10,3.30,3.50,4.50,4.20,Fundamentos de Física Clássica,121594
8.23,7.63,8.97,-1.00,8.20,Lab. de Programação I,121594
6.00,8.00,7.00,-1.00,7.00,Teoria dos Grafos,121594
8.65,6.65,7.10,-1.00,7.80,Lab. de Programação II,121594
3.00,0.00,0.00,-1.00,1.00,Álgebra Vetorial e Geometria Analítica,121374
2.00,0.00,0.00,-1.00,0.70,Matemática Discreta,121374
9.00,8.50,9.00,-1.00,8.80,Leitura e Produção de Textos,121374
4.90,4.80,6.30,6.40,5.60,Programação I,121374
4.50,0.00,0.00,-1.00,1.50,Cálculo Diferencial e Integral I,121374
4.90,4.80,6.30,6.40,5.70,Lab. de Programação I,121374
6.15,8.20,0.00,-1.00,7.00,Introdução à Computação,121374
7.00,4.30,5.00,4.50,5.00,Álgebra Vetorial e Geometria Analítica,12112
5.70,5.80,5.70,5.20,5.50,Matemática Discreta,12112
4.30,6.50,6.40,6.10,5.90,Gerência da Informação,12112
8.50,7.00,7.50,-1.00,7.70,Leitura e Produção de Textos,12112
5.80,3.10,3.30,6.70,5.10,Álgebra Linear,12112
5.80,5.50,3.80,2.90,4.60,Programação I,12112
8.30,7.70,9.90,-1.00,8.80,Programação I,12112
4.30,5.10,3.40,-1.00,2.60,Cálculo Diferencial e Integral I,12112
2.30,6.50,4.60,6.10,5.10,Cálculo Diferencial e Integral I,12112
5.80,5.50,3.80,2.90,4.60,Lab. de Programação I,12112
8.30,7.70,9.90,-1.00,8.80,Lab. de Programação I,12112
7.65,5.50,8.65,-1.00,7.40,Introdução à Computação,12112
9.50,8.30,5.00,-1.00,7.60,Álgebra Vetorial e Geometria Analítica,121771
6.70,8.00,0.00,-1.00,7.30,Introdução à Computação,121771
4.70,5.60,5.00,3.50,4.50,Matemática Discreta,121771
7.00,8.00,9.00,-1.00,8.00,Leitura e Produção de Textos,121771
5.80,6.80,7.60,6.30,6.50,Programação II,121771
4.80,6.30,9.00,6.70,6.20,Programação I,121771
5.90,2.90,1.50,-1.00,3.40,Cálculo Diferencial e Integral I,121771
4.80,6.30,9.00,6.70,6.30,Lab. de Programação I,121771
4.00,5.50,3.30,1.00,3.30,Teoria dos Grafos,121771
4.90,6.90,5.80,5.50,5.80,Lab. de Programação II,121771
0.00,3.50,5.00,-1.00,2.80,Economia,092600
1.00,3.50,3.20,-1.00,2.60,Estruturas de Dados e Algoritmos,092600
0.00,5.70,7.50,2.50,3.60,Gerência da Informação,092600
8.50,3.00,6.70,3.60,5.10,Lab. de Estruturas de Dados e Algoritmos,092600
2.80,3.80,5.40,3.80,3.90,Cálculo Diferencial e Integral I,092600
5.80,7.00,8.80,-1.00,7.20,Lab. de Interconexão de Redes de Computadores,082327
7.90,7.90,7.90,-1.00,7.90,Lab. de Engenharia de Software,082327
6.60,6.00,6.40,6.30,6.40,Avaliação de Desempenho de Sistemas Discretos,082327
8.50,9.00,8.00,-1.00,8.50,Seminários (Educação Ambiental),082327
9.00,10.00,10.00,-1.00,9.70,Inglês,082327
6.60,7.90,9.00,-1.00,7.80,Banco de Dados I,082327
7.50,3.20,6.00,5.50,5.50,Sistemas de Informação II,082327
9.00,8.50,8.00,-1.00,8.50,TECC(Empreendedorismo em Software)   ,082327
7.50,2.60,5.50,4.60,5.00,Sistemas Operacionais,082327
9.00,4.50,8.80,-1.00,7.40,Métodos e Software Numéricos,082327
7.50,9.00,7.00,-1.00,7.90,Projeto em Computação I,082327
8.80,10.00,9.40,-1.00,9.40,GERENCIA DE Redes de Computadores,082327
6.30,6.20,4.70,6.10,6.20,Banco de Dados II,082327
5.80,7.00,8.80,-1.00,7.20,Interconexão de Redes de Computadores,082327
8.50,10.00,8.50,-1.00,8.50,TECC (Administração de Sistemas),082327
7.10,7.10,7.10,-1.00,7.10,Análise e Técnicas de Algoritmos,082327
9.00,9.00,8.00,-1.00,8.70,TECC (Modelagem de Ambientes Virtuais),082327
7.40,7.40,7.40,-1.00,7.40,Engenharia de Software I,082327
9.40,6.40,7.90,-1.00,7.90,Projeto de Redes de Computadores,082327
8.00,8.10,7.60,-1.00,7.90,Inteligência Artificial I,082327
10.00,8.00,5.50,-1.00,7.80,Redes de Computadores,082327
8.10,7.80,9.00,-1.00,8.40,TECC (Fundamentos e Aplicações de Realidade Virtual),082327
5.30,2.50,7.50,5.00,5.10,Banco de Dados I,0923
9.00,9.00,9.00,-1.00,9.00,Informática e Sociedade,0923
3.70,3.00,3.50,-1.00,3.40,Organização e Arquitetura de Computadores,0923
5.30,8.00,7.00,4.60,5.90,Organização e Arquitetura de Computadores,0923
8.50,5.70,3.50,2.00,4.30,Lab. de Organização e Arquitetura de Computadores,0923
8.60,7.30,6.90,-1.00,7.60,Lab. de Organização e Arquitetura de Computadores,0923
3.10,3.20,0.50,-1.00,3.50,Sistemas de Informação II,0923
7.20,3.10,4.00,5.40,5.30,Sistemas de Informação II,0923
6.20,9.50,9.00,-1.00,8.20,Fundamentos de Física Moderna,0923
5.00,5.70,6.20,7.50,6.20,Paradigmas de Linguagem de Programação,0923
2.00,3.50,9.00,5.50,5.10,Estruturas de Dados e Algoritmos,0923
6.00,2.40,4.00,6.50,5.10,Teoria da Computação,0923
7.00,7.00,7.00,-1.00,7.00,Sistemas de Informação I,0923
5.20,7.00,4.60,4.80,5.30,Álgebra Linear,0923
1.80,0.00,0.00,-1.00,0.60,Probabilidade e Estatística,0923
6.50,6.00,5.50,5.50,5.80,Probabilidade e Estatística,0923
0.50,2.60,4.30,-1.00,2.50,Probabilidade e Estatística,0923
2.00,4.50,6.50,6.50,5.20,Fundamentos de Física Clássica,0923
3.60,4.00,7.00,5.10,5.00,Métodos Estatísticos,0923
4.70,6.80,5.20,6.00,5.50,Lógica Matemática,0923
4.30,8.00,0.00,3.00,4.30,Lógica Matemática,0923
2.70,6.00,5.70,5.30,5.00,Análise e Técnicas de Algoritmos,0923
9.20,7.90,4.60,-1.00,7.20,Lab. de Estruturas de Dados e Algoritmos,0923
6.50,7.50,7.50,-1.00,7.00,Estruturas de Dados e Algoritmos,112475
4.70,6.80,8.40,7.30,6.70,Organização e Arquitetura de Computadores,112475
8.60,8.20,9.00,-1.00,8.60,Lab. de Organização e Arquitetura de Computadores,112475
6.60,6.60,6.60,9.50,7.80,Lab. de Programação II,112475
7.50,7.50,9.00,-1.00,8.00,Fundamentos de Física Moderna,112475
6.50,8.60,7.60,-1.00,7.60,Paradigmas de Linguagem de Programação,112475
7.20,5.30,3.20,8.00,6.30,Teoria da Computação,112475
9.90,3.50,5.80,-1.00,7.40,Sistemas de Informação I,112475
7.00,7.00,7.00,-1.00,7.00,Programação II,112475
7.00,0.00,4.00,-1.00,3.70,Probabilidade e Estatística,112475
6.50,3.00,7.00,5.50,5.30,Probabilidade e Estatística,112475
4.50,8.40,8.10,-1.00,7.00,Gerência da Informação,112475
4.00,2.00,7.50,6.00,5.10,Fundamentos de Física Clássica,112475
10.00,7.20,8.60,-1.00,8.60,Teoria dos Grafos,112475
5.30,6.60,7.80,9.00,7.10,Lógica Matemática,112475
8.00,8.00,8.00,-1.00,8.00,Relações Humanas,112475
7.00,8.40,8.50,-1.00,7.50,Lab. de Estruturas de Dados e Algoritmos,112475
7.00,1.00,0.50,-1.00,2.80,Álgebra Vetorial e Geometria Analítica,112232
6.00,6.00,5.00,5.00,5.40,Álgebra Vetorial e Geometria Analítica,112232
0.00,4.50,2.90,-1.00,2.50,Álgebra Vetorial e Geometria Analítica,112232
6.30,5.80,5.00,5.80,6.00,Introdução à Computação,112232
9.00,9.00,9.00,-1.00,9.00,Informática e Sociedade,112232
7.00,9.00,9.00,-1.00,8.30,Leitura e Produção de Textos,112232
4.70,4.70,3.70,2.70,3.80,Programação II,112232
4.80,6.30,8.80,4.70,6.00,Programação II,112232
7.20,6.90,4.10,8.00,6.70,Programação I,112232
2.00,3.00,1.00,-1.00,2.00,Cálculo Diferencial e Integral I,112232
3.50,2.00,1.50,-1.00,2.30,Cálculo Diferencial e Integral I,112232
7.20,6.90,4.10,8.00,6.70,Lab. de Programação I,112232
1.00,9.00,5.00,5.00,5.00,Teoria dos Grafos,112232
2.20,5.00,5.90,-1.00,2.40,Lab. de Programação II,112232
7.45,8.00,7.30,-1.00,7.50,Lab. de Programação II,112232
9.00,9.00,9.00,-1.00,9.00,Seminários (Educação Ambiental),112578
6.40,6.30,10.00,-1.00,7.60,Inglês,112578
0.50,1.50,0.50,-1.00,0.80,Álgebra Vetorial e Geometria Analítica,112578
6.50,3.95,0.00,-1.00,7.00,Introdução à Computação,112578
9.00,9.00,9.00,-1.00,9.00,Informática e Sociedade,112578
3.50,3.30,1.50,-1.00,2.80,Matemática Discreta,112578
5.20,5.90,3.50,6.00,5.50,Lab. de Estruturas de Dados e Algoritmos,112578
4.00,3.50,3.50,6.50,5.10,Estruturas de Dados e Algoritmos,112578
8.00,9.00,8.00,-1.00,8.30,Leitura e Produção de Textos,112578
5.50,5.30,5.90,5.00,5.30,Programação II,112578
2.40,0.00,0.00,-1.00,0.80,Álgebra Linear,112578
3.70,8.80,8.50,-1.00,7.00,Administração,112578
4.20,4.00,8.50,2.90,4.50,Gerência da Informação,112578
6.95,8.50,7.15,-1.00,7.50,Programação I,112578
6.95,8.50,7.10,-1.00,7.60,Lab. de Programação I,112578
6.00,8.00,7.00,-1.00,7.00,Teoria dos Grafos,112578
8.40,6.00,5.60,6.50,6.10,Lab. de Programação II,112578
5.90,6.30,7.50,7.30,6.90,Álgebra Vetorial e Geometria Analítica,112645
7.60,4.70,7.90,4.90,6.00,Introdução à Computação,112645
8.50,8.50,8.50,-1.00,8.50,Informática e Sociedade,112645
2.60,2.90,5.00,-1.00,3.50,Matemática Discreta,112645
3.70,0.10,0.10,-1.00,1.30,Matemática Discreta,112645
2.50,5.30,5.60,4.00,4.30,Gerência da Informação,112645
7.00,8.00,7.00,-1.00,7.30,Leitura e Produção de Textos,112645
2.20,2.20,1.80,-1.00,2.10,Programação II,112645
0.00,2.70,0.00,-1.00,1.00,Programação II,112645
3.00,0.00,0.00,-1.00,1.00,Álgebra Linear,112645
8.60,7.55,7.75,-1.00,7.60,Programação I,112645
3.00,2.50,2.00,-1.00,2.50,Cálculo Diferencial e Integral I,112645
3.00,0.00,0.00,-1.00,1.00,Cálculo Diferencial e Integral I,112645
8.60,7.55,7.75,-1.00,7.80,Lab. de Programação I,112645
3.50,9.50,5.10,3.00,5.10,Teoria dos Grafos,112645
4.20,5.50,0.00,-1.00,1.90,Lab. de Programação II,112645
2.50,2.50,0.00,-1.00,1.80,Lab. de Programação II,112645
4.00,8.00,7.20,6.80,6.60,Álgebra Vetorial e Geometria Analítica,112711
8.35,7.35,7.35,-1.00,7.70,Introdução à Computação,112711
4.40,8.00,5.40,5.30,5.70,Matemática Discreta,112711
0.00,5.50,4.00,-1.00,3.20,Cálculo Diferencial e Integral II,112711
7.00,5.50,5.50,6.50,6.20,Cálculo Diferencial e Integral I,112711
5.00,2.00,0.50,-1.00,2.50,Cálculo Diferencial e Integral I,112711
0.50,4.50,5.00,-1.00,3.60,Estruturas de Dados e Algoritmos,112711
8.50,8.00,7.50,-1.00,8.00,Leitura e Produção de Textos,112711
9.00,7.90,9.70,-1.00,9.10,TEC (Princípios de Administração Financeira),112711
7.30,7.30,6.30,-1.00,7.10,Programação II,112711
4.90,5.30,6.70,1.60,4.00,Gerência da Informação,112711
5.70,6.75,8.65,-1.00,7.40,Programação I,112711
6.50,5.80,4.70,4.20,5.10,Fundamentos de Física Clássica,112711
5.20,6.90,9.00,-1.00,7.60,Lab. de Programação I,112711
8.00,7.00,7.50,-1.00,7.50,Teoria dos Grafos,112711
5.40,8.00,7.90,6.20,6.40,Lab. de Programação II,112711
3.40,4.60,3.70,-1.00,2.50,Lab. de Estruturas de Dados e Algoritmos,112711
5.10,10.00,7.50,-1.00,7.50,Inglês,112481
1.00,7.30,0.00,-1.00,2.80,Álgebra Vetorial e Geometria Analítica,112481
8.30,7.00,0.00,3.50,4.50,Álgebra Vetorial e Geometria Analítica,112481
7.20,7.20,7.20,-1.00,7.20,Programação II,112481
8.50,5.00,0.00,-1.00,2.70,Administração,112481
5.40,5.40,5.40,3.50,4.60,Lab. de Programação II,112481
10.00,9.00,10.00,-1.00,9.60,Lab. de Programação I,122242
8.70,0.00,0.00,-1.00,8.70,Introdução à Computação,122242
10.00,9.00,10.00,-1.00,9.60,Programação I,122242
8.50,7.80,10.00,-1.00,8.80,Leitura e Produção de Textos,122242
9.10,9.70,5.50,-1.00,8.10,Cálculo Diferencial e Integral I,122242
5.30,5.50,5.60,5.00,5.30,Álgebra Vetorial e Geometria Analítica,112356
0.50,0.50,0.50,-1.00,0.50,Álgebra Vetorial e Geometria Analítica,112356
9.40,8.60,8.40,-1.00,8.80,Introdução à Computação,112356
5.50,6.40,4.80,6.00,5.80,Matemática Discreta,112356
9.00,9.00,9.00,-1.00,9.00,Leitura e Produção de Textos,112356
6.90,6.90,7.90,-1.00,7.10,Programação II,112356
8.50,5.50,7.10,-1.00,7.00,Administração,112356
8.35,7.45,7.65,-1.00,7.70,Programação I,112356
8.35,7.45,7.65,-1.00,7.90,Lab. de Programação I,112356
1.00,3.50,2.30,-1.00,2.30,Teoria dos Grafos,112356
4.00,7.50,5.80,5.80,5.80,Teoria dos Grafos,112356
6.80,9.50,6.70,-1.00,7.80,Lab. de Programação II,112356
7.30,8.50,7.90,-1.00,7.90,Sociologia Industrial I,112356
0.50,2.50,0.00,-1.00,1.00,Álgebra Vetorial e Geometria Analítica,112256
8.50,8.50,8.50,-1.00,8.50,Informática e Sociedade,112256
7.00,7.00,8.50,-1.00,7.50,Leitura e Produção de Textos,112256
2.00,1.00,2.00,-1.00,3.20,Programação I,112256
8.90,6.80,6.80,-1.00,7.00,Programação I,112256
4.60,3.30,1.80,-1.00,2.70,Programação I,112256
2.00,1.00,2.00,-1.00,3.20,Lab. de Programação I,112256
8.90,6.80,6.80,-1.00,7.00,Lab. de Programação I,112256
4.60,3.30,1.80,-1.00,2.60,Lab. de Programação I,112256
8.95,7.50,6.45,-1.00,7.60,Introdução à Computação,112256
1.00,0.50,0.50,-1.00,0.70,Álgebra Vetorial e Geometria Analítica,112587
6.80,7.35,8.90,-1.00,7.70,Introdução à Computação,112587
8.00,8.00,8.50,-1.00,8.20,Leitura e Produção de Textos,112587
2.50,3.20,6.40,7.80,5.80,Programação I,112587
2.50,3.20,6.40,7.80,5.80,Lab. de Programação I,112587
2.50,1.00,1.80,-1.00,1.80,Teoria dos Grafos,112587
7.50,8.80,9.50,-1.00,8.60,Inglês,112371
2.90,1.00,0.20,-1.00,2.40,Lab. de Programação II,112371
4.60,4.50,4.50,5.70,5.00,Teoria da Computação,112371
5.80,5.80,5.80,5.80,5.80,Programação II,112371
4.50,1.00,9.50,2.00,3.80,Métodos Estatísticos,112371
9.00,5.80,9.50,-1.00,8.10,Álgebra Vetorial e Geometria Analítica,121602
7.55,9.10,9.30,-1.00,8.40,Introdução à Computação,121602
4.50,6.40,8.60,4.00,5.50,Matemática Discreta,121602
1.60,8.50,8.80,5.50,6.00,Cálculo Diferencial e Integral II,121602
7.80,8.20,8.40,-1.00,8.10,Cálculo Diferencial e Integral I,121602
8.00,9.50,9.50,-1.00,9.00,Leitura e Produção de Textos,121602
6.65,7.75,8.05,-1.00,7.30,Programação II,121602
8.60,3.40,6.20,7.60,6.90,Programação I,121602
8.50,6.00,10.00,-1.00,8.20,Fundamentos de Física Clássica,121602
8.60,3.40,6.20,7.60,7.00,Lab. de Programação I,121602
8.50,8.00,8.30,-1.00,8.30,Teoria dos Grafos,121602
7.75,7.10,7.40,-1.00,7.50,Lab. de Programação II,121602
8.50,7.00,7.00,-1.00,7.50,Álgebra Vetorial e Geometria Analítica,12166
8.50,7.50,8.00,-1.00,8.00,Informática e Sociedade,12166
8.50,6.90,7.80,-1.00,7.70,Matemática Discreta,12166
1.50,5.00,6.50,7.00,5.40,Cálculo Diferencial e Integral II,12166
7.20,7.70,4.00,7.60,6.80,Cálculo Diferencial e Integral I,12166
10.00,8.00,8.50,-1.00,8.80,Leitura e Produção de Textos,12166
5.00,5.80,2.00,4.70,4.60,Programação I,12166
10.00,9.30,10.00,-1.00,9.70,Programação I,12166
6.50,10.00,7.30,-1.00,7.90,Fundamentos de Física Clássica,12166
5.00,5.80,2.00,4.70,4.60,Lab. de Programação I,12166
10.00,9.30,10.00,-1.00,9.70,Lab. de Programação I,12166
8.35,8.90,0.00,-1.00,8.70,Introdução à Computação,12166
7.50,1.70,9.00,6.50,6.30,Álgebra Vetorial e Geometria Analítica,121276
8.75,8.20,7.20,-1.00,8.00,Introdução à Computação,121276
7.30,7.20,6.50,-1.00,7.00,Matemática Discreta,121276
0.00,2.00,2.00,-1.00,1.30,Cálculo Diferencial e Integral II,121276
5.40,2.50,5.40,7.20,5.50,Cálculo Diferencial e Integral I,121276
7.50,8.50,8.00,-1.00,8.00,Leitura e Produção de Textos,121276
5.40,6.20,4.70,5.20,5.30,Programação II,121276
6.93,6.47,6.43,-1.00,7.10,Programação I,121276
4.50,5.00,6.00,4.70,5.00,Fundamentos de Física Clássica,121276
6.93,6.47,6.43,-1.00,7.00,Lab. de Programação I,121276
2.50,6.00,3.20,1.50,3.20,Teoria dos Grafos,121276
0.00,4.60,9.00,5.80,5.30,Lab. de Programação II,121276
6.90,1.10,6.70,3.90,4.50,Introdução à Computação,102248
