"disciplina" "matricula" "competencia"
"Informatica e Sociedade" "112323" "70"
"Informatica e Sociedade" "112645" "60"
"Informatica e Sociedade" "112167" "60"
"Informatica e Sociedade" "112104" "20"
"Informatica e Sociedade" "112218" "50"
"Informatica e Sociedade" "11233" "20"
"Informatica e Sociedade" "112751" "50"
"Informatica e Sociedade" "121320" "80"
"Informatica e Sociedade" "121490" "20"
"Informatica e Sociedade" "102762" "80"
"Informatica e Sociedade" "10234" "10"
"Informatica e Sociedade" "102388" "30"
"Informatica e Sociedade" "102285" "100"
"Informatica e Sociedade" "102258" "70"
"Informatica e Sociedade" "102583" "90"
"Informatica e Sociedade" "102793" "70"
"Informatica e Sociedade" "102297" "100"
"Informatica e Sociedade" "102753" "80"
"Informatica e Sociedade" "102443" "90"
"Informatica e Sociedade" "102269" "80"
"Informatica e Sociedade" "102536" "90"
"Informatica e Sociedade" "102731" "90"
"Informatica e Sociedade" "102219" "90"
"Informatica e Sociedade" "102387" "90"
"Informatica e Sociedade" "102223" "70"
"Informatica e Sociedade" "102635" "60"
"Informatica e Sociedade" "111115" "60"
"Informatica e Sociedade" "111100" "0"
"Informatica e Sociedade" "111370" "60"
"Informatica e Sociedade" "111694" "50"
"Informatica e Sociedade" "111372" "60"
"Informatica e Sociedade" "11151" "10"
"Informatica e Sociedade" "11172" "90"
"Informatica e Sociedade" "111265" "60"
"Informatica e Sociedade" "111667" "0"
"Informatica e Sociedade" "111529" "90"
"Informatica e Sociedade" "111561" "60"
"Informatica e Sociedade" "112590" "60"
"Informatica e Sociedade" "112640" "60"
"Informatica e Sociedade" "112380" "60"
"Informatica e Sociedade" "112232" "20"
"Informatica e Sociedade" "112765" "60"
"Informatica e Sociedade" "112589" "70"
"Informatica e Sociedade" "112449" "20"
"Informatica e Sociedade" "112760" "60"
"Informatica e Sociedade" "112525" "60"
"Informatica e Sociedade" "112177" "60"
"Informatica e Sociedade" "112518" "60"
"Informatica e Sociedade" "112274" "40"
"Informatica e Sociedade" "112735" "20"
"Informatica e Sociedade" "11260" "20"
"Informatica e Sociedade" "112777" "20"
"Informatica e Sociedade" "112729" "20"
"Informatica e Sociedade" "11278" "50"
"Informatica e Sociedade" "112150" "90"
"Informatica e Sociedade" "112287" "20"
"Informatica e Sociedade" "112379" "20"
"Informatica e Sociedade" "112216" "50"
"Informatica e Sociedade" "112138" "50"
"Informatica e Sociedade" "112256" "50"
"Informatica e Sociedade" "11216" "50"
"Informatica e Sociedade" "112579" "50"
"Informatica e Sociedade" "121272" "20"
"Informatica e Sociedade" "12166" "80"
"Informatica e Sociedade" "12183" "20"
"Informatica e Sociedade" "121436" "80"
"Informatica e Sociedade" "121767" "20"
"Informatica e Sociedade" "121360" "10"
"Informatica e Sociedade" "121538" "10"
"Informatica e Sociedade" "122510" "40"
"Informatica e Sociedade" "082157" "30"
"Informatica e Sociedade" "091792" "30"
"Informatica e Sociedade" "091615" "30"
"Informatica e Sociedade" "091715" "70"
"Informatica e Sociedade" "09186" "100"
"Informatica e Sociedade" "091620" "50"
"Informatica e Sociedade" "09152" "10"
"Informatica e Sociedade" "091596" "100"
"Informatica e Sociedade" "091405" "10"
"Informatica e Sociedade" "091149" "50"
"Informatica e Sociedade" "091112" "50"
"Informatica e Sociedade" "09180" "50"
"Informatica e Sociedade" "091286" "30"
"Informatica e Sociedade" "091227" "100"
"Informatica e Sociedade" "091669" "80"
"Informatica e Sociedade" "09139" "80"
"Informatica e Sociedade" "09167" "80"
"Informatica e Sociedade" "092151" "0"
"Informatica e Sociedade" "101394" "10"
"Informatica e Sociedade" "10118" "40"
"Informatica e Sociedade" "101783" "10"
"Informatica e Sociedade" "102273" "100"
"Informatica e Sociedade" "111414" "10"
"Informatica e Sociedade" "111509" "70"
"Informatica e Sociedade" "112556" "50"
"Informatica e Sociedade" "121340" "10"
"Informatica e Sociedade" "122737" "40"
"Informatica e Sociedade" "081766" "10"
"Informatica e Sociedade" "081228" "10"
"Informatica e Sociedade" "08250" "30"
"Informatica e Sociedade" "091689" "40"
"Informatica e Sociedade" "091592" "40"
"Informatica e Sociedade" "092213" "0"
"Informatica e Sociedade" "102455" "90"
"Informatica e Sociedade" "081143" "90"
"Informatica e Sociedade" "102294" "90"
"Informatica e Sociedade" "102457" "90"
"Informatica e Sociedade" "102575" "50"
"Informatica e Sociedade" "102404" "60"
"Informatica e Sociedade" "112519" "50"
"Informatica e Sociedade" "12184" "10"
"Informatica e Sociedade" "092208" "80"
"Informatica e Sociedade" "102631" "30"
"Informatica e Sociedade" "102473" "40"
"Informatica e Sociedade" "102506" "70"
"Informatica e Sociedade" "102675" "10"
"Informatica e Sociedade" "122229" "70"
"Informatica e Sociedade" "122650" "70"
"Informatica e Sociedade" "092236" "30"
"Informatica e Sociedade" "101557" "90"
"Informatica e Sociedade" "121684" "0"
"Informatica e Sociedade" "122685" "10"
"Informatica e Sociedade" "111193" "90"
"Informatica e Sociedade" "111126" "70"
"Informatica e Sociedade" "112395" "50"
"Informatica e Sociedade" "121718" "0"
"Informatica e Sociedade" "091247" "90"
"Informatica e Sociedade" "101292" "90"
"Informatica e Sociedade" "122570" "80"
"Informatica e Sociedade" "111488" "70"
"Informatica e Sociedade" "112174" "50"
"Ingles" "082350" "10"
"Ingles" "101299" "90"
"Ingles" "102306" "40"
"Ingles" "10245" "50"
"Ingles" "102313" "60"
"Ingles" "111588" "30"
"Ingles" "111307" "60"
"Ingles" "112481" "90"
"Ingles" "112578" "90"
"Ingles" "11254" "100"
"Ingles" "101144" "50"
"Ingles" "10130" "70"
"Ingles" "101132" "10"
"Ingles" "101508" "80"
"Ingles" "101797" "30"
"Ingles" "101125" "60"
"Ingles" "101748" "70"
"Ingles" "101534" "80"
"Ingles" "102209" "70"
"Ingles" "10279" "80"
"Ingles" "102361" "80"
"Ingles" "102107" "80"
"Ingles" "10238" "50"
"Ingles" "102678" "70"
"Ingles" "102541" "40"
"Ingles" "102402" "80"
"Ingles" "111497" "50"
"Ingles" "111103" "50"
"Ingles" "112503" "30"
"Ingles" "112104" "30"
"Ingles" "112712" "80"
"Ingles" "102793" "20"
"Ingles" "102269" "60"
"Ingles" "10220" "20"
"Ingles" "102219" "90"
"Ingles" "111372" "70"
"Ingles" "112383" "90"
"Ingles" "112380" "100"
"Ingles" "112625" "90"
"Ingles" "112682" "70"
"Ingles" "112725" "60"
"Ingles" "121300" "100"
"Ingles" "07144" "50"
"Ingles" "072201" "60"
"Ingles" "08182" "0"
"Ingles" "081142" "10"
"Ingles" "082196" "90"
"Ingles" "08210" "10"
"Ingles" "082670" "20"
"Ingles" "082327" "0"
"Ingles" "091460" "0"
"Ingles" "091715" "90"
"Ingles" "10118" "60"
"Ingles" "101783" "50"
"Ingles" "111714" "100"
"Ingles" "112556" "70"
"Ingles" "062234" "40"
"Ingles" "072239" "10"
"Ingles" "072133" "20"
"Ingles" "07281" "20"
"Ingles" "081499" "20"
"Ingles" "081183" "20"
"Ingles" "081706" "0"
"Ingles" "081484" "0"
"Ingles" "081252" "40"
"Ingles" "081666" "40"
"Ingles" "081493" "10"
"Ingles" "081228" "10"
"Ingles" "08290" "20"
"Ingles" "102772" "60"
"Ingles" "111649" "40"
"Ingles" "112527" "30"
"Ingles" "111603" "40"
"Ingles" "12184" "20"
"Ingles" "102506" "30"
"Ingles" "102675" "80"
"Ingles" "121465" "70"
"Ingles" "092236" "40"
"Ingles" "112314" "80"
"Ingles" "111134" "50"
"Ingles" "101651" "30"
"Ingles" "101292" "70"
"Ingles" "062611" "10"
"Ingles" "10287" "30"
"Ingles" "112159" "30"
"Ingles" "112371" "50"
"Inteligencia Artificial I" "052135" "70"
"Inteligencia Artificial I" "071222" "40"
"Inteligencia Artificial I" "072703" "30"
"Inteligencia Artificial I" "072540" "20"
"Inteligencia Artificial I" "07243" "30"
"Inteligencia Artificial I" "081513" "50"
"Inteligencia Artificial I" "081434" "90"
"Inteligencia Artificial I" "081700" "10"
"Inteligencia Artificial I" "081331" "30"
"Inteligencia Artificial I" "092768" "50"
"Inteligencia Artificial I" "101299" "90"
"Inteligencia Artificial I" "11137" "100"
"Inteligencia Artificial I" "1121" "40"
"Inteligencia Artificial I" "101397" "20"
"Inteligencia Artificial I" "101125" "60"
"Inteligencia Artificial I" "07144" "10"
"Inteligencia Artificial I" "072501" "60"
"Inteligencia Artificial I" "08182" "10"
"Inteligencia Artificial I" "082196" "70"
"Inteligencia Artificial I" "08210" "40"
"Inteligencia Artificial I" "082194" "20"
"Inteligencia Artificial I" "082327" "60"
"Inteligencia Artificial I" "091715" "40"
"Inteligencia Artificial I" "091620" "30"
"Inteligencia Artificial I" "091741" "80"
"Inteligencia Artificial I" "091596" "80"
"Inteligencia Artificial I" "091391" "60"
"Inteligencia Artificial I" "091112" "90"
"Inteligencia Artificial I" "101696" "60"
"Inteligencia Artificial I" "101291" "20"
"Inteligencia Artificial I" "101730" "30"
"Inteligencia Artificial I" "101399" "80"
"Inteligencia Artificial I" "041211" "60"
"Inteligencia Artificial I" "051442" "0"
"Inteligencia Artificial I" "052763" "90"
"Inteligencia Artificial I" "052609" "100"
"Inteligencia Artificial I" "061528" "70"
"Inteligencia Artificial I" "061782" "50"
"Inteligencia Artificial I" "062674" "70"
"Inteligencia Artificial I" "062120" "90"
"Inteligencia Artificial I" "062131" "80"
"Inteligencia Artificial I" "062234" "90"
"Inteligencia Artificial I" "062437" "80"
"Inteligencia Artificial I" "062695" "70"
"Inteligencia Artificial I" "062450" "30"
"Inteligencia Artificial I" "071476" "30"
"Inteligencia Artificial I" "071543" "40"
"Inteligencia Artificial I" "072632" "10"
"Inteligencia Artificial I" "072239" "50"
"Inteligencia Artificial I" "072654" "70"
"Inteligencia Artificial I" "072624" "100"
"Inteligencia Artificial I" "081499" "70"
"Inteligencia Artificial I" "081183" "20"
"Inteligencia Artificial I" "081279" "10"
"Inteligencia Artificial I" "081607" "80"
"Inteligencia Artificial I" "081706" "60"
"Inteligencia Artificial I" "08169" "10"
"Inteligencia Artificial I" "081484" "70"
"Inteligencia Artificial I" "081252" "40"
"Inteligencia Artificial I" "081554" "50"
"Inteligencia Artificial I" "081691" "40"
"Inteligencia Artificial I" "081349" "60"
"Inteligencia Artificial I" "081666" "50"
"Inteligencia Artificial I" "081493" "0"
"Inteligencia Artificial I" "081766" "50"
"Inteligencia Artificial I" "081352" "30"
"Inteligencia Artificial I" "08141" "60"
"Inteligencia Artificial I" "081617" "40"
"Inteligencia Artificial I" "081119" "0"
"Inteligencia Artificial I" "081281" "10"
"Inteligencia Artificial I" "081228" "0"
"Inteligencia Artificial I" "081432" "20"
"Inteligencia Artificial I" "082385" "0"
"Inteligencia Artificial I" "082524" "20"
"Inteligencia Artificial I" "082597" "20"
"Inteligencia Artificial I" "09213" "50"
"Inteligencia Artificial I" "092123" "60"
"Inteligencia Artificial I" "101312" "40"
"Inteligencia Artificial I" "102772" "10"
"Inteligencia Artificial I" "111649" "10"
"Inteligencia Artificial I" "112212" "80"
"Inteligencia Artificial I" "111359" "80"
"Inteligencia Artificial I" "07195" "40"
"Inteligencia Artificial I" "072326" "30"
"Inteligencia Artificial I" "042522" "90"
"Inteligencia Artificial I" "071389" "50"
"Inteligencia Artificial I" "111148" "90"
"Inteligencia Artificial I" "121465" "90"
"Inteligencia Artificial I" "062347" "90"
"Inteligencia Artificial I" "071779" "10"
"Inteligencia Artificial I" "062221" "70"
"Inteligencia Artificial I" "06231" "20"
"Inteligencia Artificial I" "101646" "100"
"Inteligencia Artificial I" "112568" "80"
"Interconexao de Redes de Computadores" "052135" "100"
"Interconexao de Redes de Computadores" "072703" "20"
"Interconexao de Redes de Computadores" "072540" "70"
"Interconexao de Redes de Computadores" "07243" "80"
"Interconexao de Redes de Computadores" "081513" "30"
"Interconexao de Redes de Computadores" "081434" "70"
"Interconexao de Redes de Computadores" "081700" "60"
"Interconexao de Redes de Computadores" "081331" "80"
"Interconexao de Redes de Computadores" "082350" "40"
"Interconexao de Redes de Computadores" "091141" "50"
"Interconexao de Redes de Computadores" "092768" "20"
"Interconexao de Redes de Computadores" "092571" "30"
"Interconexao de Redes de Computadores" "101299" "50"
"Interconexao de Redes de Computadores" "11137" "80"
"Interconexao de Redes de Computadores" "1121" "90"
"Interconexao de Redes de Computadores" "122124" "90"
"Interconexao de Redes de Computadores" "09211" "40"
"Interconexao de Redes de Computadores" "101545" "50"
"Interconexao de Redes de Computadores" "101673" "20"
"Interconexao de Redes de Computadores" "101251" "50"
"Interconexao de Redes de Computadores" "07144" "20"
"Interconexao de Redes de Computadores" "08182" "20"
"Interconexao de Redes de Computadores" "082157" "90"
"Interconexao de Redes de Computadores" "082196" "80"
"Interconexao de Redes de Computadores" "082288" "60"
"Interconexao de Redes de Computadores" "082207" "80"
"Interconexao de Redes de Computadores" "08210" "40"
"Interconexao de Redes de Computadores" "082606" "60"
"Interconexao de Redes de Computadores" "082194" "10"
"Interconexao de Redes de Computadores" "082670" "60"
"Interconexao de Redes de Computadores" "082327" "40"
"Interconexao de Redes de Computadores" "091185" "60"
"Interconexao de Redes de Computadores" "091396" "90"
"Interconexao de Redes de Computadores" "091422" "90"
"Interconexao de Redes de Computadores" "091328" "10"
"Interconexao de Redes de Computadores" "091792" "60"
"Interconexao de Redes de Computadores" "091460" "100"
"Interconexao de Redes de Computadores" "091615" "60"
"Interconexao de Redes de Computadores" "091787" "80"
"Interconexao de Redes de Computadores" "091715" "60"
"Interconexao de Redes de Computadores" "091620" "30"
"Interconexao de Redes de Computadores" "091741" "90"
"Interconexao de Redes de Computadores" "09128" "0"
"Interconexao de Redes de Computadores" "09152" "0"
"Interconexao de Redes de Computadores" "091593" "60"
"Interconexao de Redes de Computadores" "091198" "50"
"Interconexao de Redes de Computadores" "091391" "80"
"Interconexao de Redes de Computadores" "091112" "30"
"Interconexao de Redes de Computadores" "09180" "90"
"Interconexao de Redes de Computadores" "091286" "10"
"Interconexao de Redes de Computadores" "091669" "40"
"Interconexao de Redes de Computadores" "09139" "40"
"Interconexao de Redes de Computadores" "091205" "50"
"Interconexao de Redes de Computadores" "092653" "50"
"Interconexao de Redes de Computadores" "092151" "20"
"Interconexao de Redes de Computadores" "101696" "90"
"Interconexao de Redes de Computadores" "101291" "0"
"Interconexao de Redes de Computadores" "101730" "20"
"Interconexao de Redes de Computadores" "101399" "80"
"Interconexao de Redes de Computadores" "112155" "20"
"Interconexao de Redes de Computadores" "112363" "50"
"Interconexao de Redes de Computadores" "121489" "20"
"Interconexao de Redes de Computadores" "121121" "30"
"Interconexao de Redes de Computadores" "121531" "40"
"Interconexao de Redes de Computadores" "051442" "70"
"Interconexao de Redes de Computadores" "052609" "100"
"Interconexao de Redes de Computadores" "061528" "30"
"Interconexao de Redes de Computadores" "062674" "80"
"Interconexao de Redes de Computadores" "062120" "70"
"Interconexao de Redes de Computadores" "062131" "70"
"Interconexao de Redes de Computadores" "062234" "70"
"Interconexao de Redes de Computadores" "062437" "10"
"Interconexao de Redes de Computadores" "071476" "90"
"Interconexao de Redes de Computadores" "071677" "70"
"Interconexao de Redes de Computadores" "072239" "80"
"Interconexao de Redes de Computadores" "072654" "100"
"Interconexao de Redes de Computadores" "07281" "10"
"Interconexao de Redes de Computadores" "072624" "90"
"Interconexao de Redes de Computadores" "081499" "70"
"Interconexao de Redes de Computadores" "081183" "60"
"Interconexao de Redes de Computadores" "081279" "10"
"Interconexao de Redes de Computadores" "081607" "40"
"Interconexao de Redes de Computadores" "081706" "10"
"Interconexao de Redes de Computadores" "08169" "80"
"Interconexao de Redes de Computadores" "081484" "40"
"Interconexao de Redes de Computadores" "081252" "30"
"Interconexao de Redes de Computadores" "081554" "70"
"Interconexao de Redes de Computadores" "081691" "0"
"Interconexao de Redes de Computadores" "081349" "80"
"Interconexao de Redes de Computadores" "081666" "60"
"Interconexao de Redes de Computadores" "081493" "20"
"Interconexao de Redes de Computadores" "081766" "10"
"Interconexao de Redes de Computadores" "081352" "20"
"Interconexao de Redes de Computadores" "08141" "10"
"Interconexao de Redes de Computadores" "081617" "30"
"Interconexao de Redes de Computadores" "081119" "0"
"Interconexao de Redes de Computadores" "081281" "60"
"Interconexao de Redes de Computadores" "081228" "0"
"Interconexao de Redes de Computadores" "081432" "0"
"Interconexao de Redes de Computadores" "082453" "30"
"Interconexao de Redes de Computadores" "082385" "10"
"Interconexao de Redes de Computadores" "082524" "30"
"Interconexao de Redes de Computadores" "082597" "10"
"Interconexao de Redes de Computadores" "09213" "50"
"Interconexao de Redes de Computadores" "092123" "40"
"Interconexao de Redes de Computadores" "101312" "20"
"Interconexao de Redes de Computadores" "102772" "50"
"Interconexao de Redes de Computadores" "111649" "40"
"Interconexao de Redes de Computadores" "112212" "80"
"Interconexao de Redes de Computadores" "081143" "60"
"Interconexao de Redes de Computadores" "111359" "20"
"Interconexao de Redes de Computadores" "122604" "40"
"Interconexao de Redes de Computadores" "07195" "40"
"Interconexao de Redes de Computadores" "042522" "70"
"Interconexao de Redes de Computadores" "112747" "50"
"Interconexao de Redes de Computadores" "122734" "100"
"Interconexao de Redes de Computadores" "062611" "30"
"Interconexao de Redes de Computadores" "101646" "90"
"Interconexao de Redes de Computadores" "112568" "70"
"Interconexao de Redes de Computadores" "112162" "100"
"Introducao a Computacao" "102313" "80"
"Introducao a Computacao" "111190" "30"
"Introducao a Computacao" "111588" "20"
"Introducao a Computacao" "111512" "0"
"Introducao a Computacao" "111307" "90"
"Introducao a Computacao" "112137" "20"
"Introducao a Computacao" "112356" "10"
"Introducao a Computacao" "112578" "70"
"Introducao a Computacao" "112406" "10"
"Introducao a Computacao" "11254" "70"
"Introducao a Computacao" "112742" "50"
"Introducao a Computacao" "112791" "40"
"Introducao a Computacao" "121746" "10"
"Introducao a Computacao" "121225" "80"
"Introducao a Computacao" "121750" "50"
"Introducao a Computacao" "101468" "0"
"Introducao a Computacao" "102259" "30"
